County,Year,Number,Rate (per 10k)
Orange,2005,91.0,61.59
Orange,2005,38.0,10.4
Orange,2005,100.0,25.59
Orange,2005,261.0,51.84
Orange,2005,519.0,99.53
Orange,2005,316.0,25.92
Orange,2005,604.0,46.64
Orange,2005,39.0,82.23
Orange,2005,57.0,115.29
Orange,2005,65.0,69.01
Orange,2005,80.0,82.66
Orange,2005,220.0,66.16
Orange,2005,413.0,116.89
Orange,2005,412.0,39.78
Orange,2005,591.0,54.44
Orange,2006,23.0,209.85
Orange,2006,31.0,275.31
Orange,2006,48.0,119.93
Orange,2006,60.0,137.7
Orange,2006,31.0,22.07
Orange,2006,86.0,58.54
Orange,2006,33.0,8.82
Orange,2006,94.0,24.26
Orange,2006,265.0,53.78
Orange,2006,431.0,84.42
Orange,2006,290.0,23.65
Orange,2006,504.0,39.08
Orange,2006,39.0,84.23
Orange,2006,66.0,136.87
Orange,2006,74.0,75.84
Orange,2006,91.0,89.35
Orange,2006,156.0,48.92
Orange,2006,327.0,96.35
Orange,2006,354.0,35.04
Orange,2006,488.0,46.38
Orange,2007,19.0,173.52
Orange,2007,37.0,328.89
Orange,2007,61.0,161.44
Orange,2007,56.0,138.75
Orange,2007,19.0,13.56
Orange,2007,67.0,45.54
Orange,2007,48.0,12.8
Orange,2007,67.0,16.91
Orange,2007,226.0,46.47
Orange,2007,497.0,98.3
Orange,2007,315.0,25.61
Orange,2007,554.0,43.1
Orange,2007,48.0,104.26
Orange,2007,71.0,148.88
Orange,2007,74.0,71.99
Orange,2007,112.0,106.09
Orange,2007,137.0,44.63
Orange,2007,332.0,101.44
Orange,2007,348.0,35.19
Orange,2007,473.0,45.97
Orange,2008,23.0,211.01
Orange,2008,39.0,345.13
Orange,2008,51.0,139.82
Orange,2008,68.0,171.79
Orange,2008,20.0,14.16
Orange,2008,70.0,47.26
Orange,2008,35.0,9.2
Orange,2008,81.0,20.51
Orange,2008,294.0,60.7
Orange,2008,569.0,112.31
Orange,2008,367.0,29.86
Orange,2008,629.0,49.27
Orange,2008,22.0,48.29
Orange,2008,50.0,106.11
Orange,2008,45.0,43.13
Orange,2008,87.0,79.4
Orange,2008,145.0,48.81
Orange,2008,336.0,105.81
Orange,2008,345.0,35.59
Orange,2008,453.0,45.03
Orange,2009,17.0,160.83
Orange,2009,50.0,461.68
Orange,2009,66.0,189.5
Orange,2009,82.0,221.15
Orange,2009,32.0,23.52
Orange,2009,77.0,54.13
Orange,2009,50.0,13.49
Orange,2009,116.0,29.64
Orange,2009,283.0,58.95
Orange,2009,631.0,125.19
Orange,2009,433.0,35.76
Orange,2009,858.0,68.62
Orange,2009,28.0,62.28
Orange,2009,61.0,132.52
Orange,2009,61.0,57.51
Orange,2009,89.0,80.42
Orange,2009,135.0,48.9
Orange,2009,291.0,98.2
Orange,2009,354.0,39.09
Orange,2009,503.0,52.97
Orange,2010,37.0,348.73
Orange,2010,52.0,484.62
Orange,2010,47.0,136.4
Orange,2010,79.0,220.61
Orange,2010,30.0,20.88
Orange,2010,90.0,59.36
Orange,2010,32.0,7.77
Orange,2010,96.0,22.47
Orange,2010,274.0,58.13
Orange,2010,615.0,124.73
Orange,2010,427.0,35.5
Orange,2010,794.0,63.79
Orange,2010,35.0,76.42
Orange,2010,56.0,120.66
Orange,2010,51.0,47.05
Orange,2010,71.0,62.69
Orange,2010,118.0,45.02
Orange,2010,291.0,103.39
Orange,2010,296.0,34.11
Orange,2010,417.0,45.86
Orange,2011,18.0,138.25
Orange,2011,41.0,313.22
Orange,2011,46.0,131.27
Orange,2011,83.0,222.41
Orange,2011,40.0,28.87
Orange,2011,83.0,55.94
Orange,2011,45.0,10.9
Orange,2011,104.0,24.28
Orange,2011,233.0,50.47
Orange,2011,544.0,111.67
Orange,2011,415.0,34.64
Orange,2011,720.0,58.0
Orange,2011,31.0,67.91
Orange,2011,60.0,127.28
Orange,2011,52.0,46.7
Orange,2011,68.0,59.27
Orange,2011,123.0,46.81
Orange,2011,238.0,83.79
Orange,2011,250.0,29.48
Orange,2011,382.0,43.7
Orange,2012,13.0,99.16
Orange,2012,47.0,354.45
Orange,2012,52.0,147.94
Orange,2012,86.0,233.28
Orange,2012,40.0,28.49
Orange,2012,77.0,50.02
Orange,2012,55.0,13.46
Orange,2012,95.0,22.42
Orange,2012,268.0,57.9
Orange,2012,595.0,121.51
Orange,2012,459.0,38.35
Orange,2012,865.0,69.19
Orange,2012,32.0,70.66
Orange,2012,68.0,144.22
Orange,2012,56.0,49.57
Orange,2012,83.0,71.46
Orange,2012,174.0,66.09
Orange,2012,313.0,109.35
Orange,2012,299.0,36.09
Orange,2012,411.0,48.51
Orange,2013,12.0,94.94
Orange,2013,29.0,223.42
Orange,2013,46.0,131.3
Orange,2013,83.0,226.03
Orange,2013,51.0,35.89
Orange,2013,68.0,42.55
Orange,2013,42.0,10.27
Orange,2013,105.0,24.94
Orange,2013,281.0,60.46
Orange,2013,546.0,110.29
Orange,2013,482.0,40.11
Orange,2013,766.0,60.95
Orange,2013,39.0,87.05
Orange,2013,79.0,166.6
Orange,2013,56.0,49.09
Orange,2013,103.0,87.84
Orange,2013,140.0,52.77
Orange,2013,268.0,92.19
Orange,2013,273.0,34.29
Orange,2013,430.0,52.42
Orange,2014,24.0,191.24
Orange,2014,33.0,251.52
Orange,2014,51.0,144.55
Orange,2014,80.0,220.2
Orange,2014,35.0,23.79
Orange,2014,87.0,51.38
Orange,2014,58.0,14.33
Orange,2014,111.0,26.59
Orange,2014,284.0,60.42
Orange,2014,576.0,113.62
Orange,2014,519.0,43.17
Orange,2014,883.0,70.11
Orange,2014,25.0,55.73
Orange,2014,68.0,142.02
Orange,2014,56.0,48.97
Orange,2014,66.0,55.46
Orange,2014,134.0,49.87
Orange,2014,281.0,94.29
Orange,2014,268.0,34.74
Orange,2014,399.0,50.57
Placer,2005,18.0,89.51
Placer,2005,16.0,111.31
Placer,2005,20.0,28.64
Placer,2005,42.0,55.2
Placer,2005,43.0,21.5
Placer,2005,69.0,32.72
Placer,2006,20.0,92.98
Placer,2006,24.0,33.42
Placer,2006,41.0,52.89
Placer,2006,47.0,23.09
Placer,2006,69.0,32.06
Placer,2007,23.0,102.63
Placer,2007,15.0,29.23
Placer,2007,18.0,25.09
Placer,2007,27.0,34.77
Placer,2007,35.0,17.27
Placer,2007,58.0,26.7
Placer,2008,20.0,86.58
Placer,2008,18.0,33.92
Placer,2008,13.0,68.3
Placer,2008,31.0,43.59
Placer,2008,56.0,72.84
Placer,2008,56.0,26.0
Placer,2008,68.0,30.6
Placer,2009,15.0,65.93
Placer,2009,12.0,20.84
Placer,2009,21.0,36.5
Placer,2009,34.0,50.42
Placer,2009,60.0,84.25
Placer,2009,85.0,39.75
Placer,2009,110.0,49.12
Placer,2010,13.0,58.56
Placer,2010,14.0,23.96
Placer,2010,30.0,50.56
Placer,2010,23.0,35.3
Placer,2010,55.0,80.93
Placer,2010,69.0,32.45
Placer,2010,83.0,37.68
Placer,2011,14.0,21.59
Placer,2011,26.0,38.86
Placer,2011,29.0,46.16
Placer,2011,43.0,65.73
Placer,2011,83.0,40.04
Placer,2011,69.0,32.15
Placer,2012,14.0,19.94
Placer,2012,20.0,28.27
Placer,2012,33.0,53.87
Placer,2012,52.0,80.26
Placer,2012,57.0,28.54
Placer,2012,69.0,32.76
Placer,2013,12.0,50.41
Placer,2013,14.0,63.06
Placer,2013,32.0,44.84
Placer,2013,18.0,29.86
Placer,2013,51.0,78.78
Placer,2013,67.0,33.91
Placer,2013,84.0,40.84
Placer,2014,15.0,441.01
Placer,2014,15.0,69.51
Placer,2014,15.0,20.95
Placer,2014,18.0,25.06
Placer,2014,16.0,26.61
Placer,2014,46.0,70.02
Placer,2014,87.0,45.59
Placer,2014,81.0,40.61
Riverside,2005,70.0,179.81
Riverside,2005,114.0,279.48
Riverside,2005,148.0,108.47
Riverside,2005,272.0,191.68
Riverside,2005,13.0,39.73
Riverside,2005,181.0,39.5
Riverside,2005,284.0,60.43
Riverside,2005,233.0,21.1
Riverside,2005,469.0,40.3
Riverside,2005,94.0,521.93
Riverside,2005,167.0,860.82
Riverside,2005,168.0,248.01
Riverside,2005,285.0,409.18
Riverside,2005,81.0,39.32
Riverside,2005,212.0,97.55
Riverside,2005,256.0,38.26
Riverside,2005,294.0,43.28
Riverside,2006,68.0,169.2
Riverside,2006,109.0,257.62
Riverside,2006,137.0,99.72
Riverside,2006,248.0,171.71
Riverside,2006,163.0,33.55
Riverside,2006,366.0,73.14
Riverside,2006,273.0,23.38
Riverside,2006,433.0,35.21
Riverside,2006,81.0,381.54
Riverside,2006,184.0,792.76
Riverside,2006,152.0,205.83
Riverside,2006,272.0,364.83
Riverside,2006,93.0,44.51
Riverside,2006,190.0,86.86
Riverside,2006,182.0,27.07
Riverside,2006,254.0,37.06
Riverside,2007,61.0,147.09
Riverside,2007,127.0,292.22
Riverside,2007,148.0,106.29
Riverside,2007,256.0,177.6
Riverside,2007,15.0,14.68
Riverside,2007,169.0,33.52
Riverside,2007,376.0,72.3
Riverside,2007,277.0,22.57
Riverside,2007,470.0,36.69
Riverside,2007,76.0,312.24
Riverside,2007,170.0,641.51
Riverside,2007,179.0,228.21
Riverside,2007,283.0,354.78
Riverside,2007,78.0,37.18
Riverside,2007,150.0,68.35
Riverside,2007,163.0,24.47
Riverside,2007,237.0,34.97
Riverside,2008,74.0,175.4
Riverside,2008,117.0,267.55
Riverside,2008,155.0,109.57
Riverside,2008,235.0,166.7
Riverside,2008,16.0,40.88
Riverside,2008,12.0,10.91
Riverside,2008,173.0,34.11
Riverside,2008,409.0,77.85
Riverside,2008,310.0,24.49
Riverside,2008,587.0,44.69
Riverside,2008,70.0,255.38
Riverside,2008,161.0,540.81
Riverside,2008,164.0,199.8
Riverside,2008,310.0,370.77
Riverside,2008,94.0,45.2
Riverside,2008,187.0,86.35
Riverside,2008,207.0,31.17
Riverside,2008,265.0,39.26
Riverside,2009,95.0,222.64
Riverside,2009,146.0,336.48
Riverside,2009,245.0,182.22
Riverside,2009,338.0,248.71
Riverside,2009,20.0,52.99
Riverside,2009,25.0,23.37
Riverside,2009,206.0,41.66
Riverside,2009,498.0,96.31
Riverside,2009,435.0,33.75
Riverside,2009,788.0,59.52
Riverside,2009,23.0,72.99
Riverside,2009,53.0,162.98
Riverside,2009,65.0,75.09
Riverside,2009,97.0,109.95
Riverside,2009,134.0,68.09
Riverside,2009,254.0,123.44
Riverside,2009,304.0,47.33
Riverside,2009,412.0,63.78
Riverside,2010,108.0,254.54
Riverside,2010,164.0,379.02
Riverside,2010,197.0,150.79
Riverside,2010,316.0,233.37
Riverside,2010,17.0,45.58
Riverside,2010,25.0,22.22
Riverside,2010,260.0,52.94
Riverside,2010,523.0,102.36
Riverside,2010,504.0,38.22
Riverside,2010,763.0,56.52
Riverside,2010,18.0,52.19
Riverside,2010,56.0,158.64
Riverside,2010,50.0,57.25
Riverside,2010,83.0,92.14
Riverside,2010,147.0,76.45
Riverside,2010,286.0,142.51
Riverside,2010,249.0,41.52
Riverside,2010,378.0,63.64
Riverside,2011,103.0,245.88
Riverside,2011,190.0,437.59
Riverside,2011,165.0,124.73
Riverside,2011,318.0,233.8
Riverside,2011,16.0,13.85
Riverside,2011,237.0,50.51
Riverside,2011,480.0,97.27
Riverside,2011,485.0,36.95
Riverside,2011,809.0,60.25
Riverside,2011,20.0,57.34
Riverside,2011,38.0,105.5
Riverside,2011,44.0,50.35
Riverside,2011,77.0,85.62
Riverside,2011,118.0,60.73
Riverside,2011,257.0,124.68
Riverside,2011,269.0,45.5
Riverside,2011,357.0,59.87
Riverside,2012,90.0,220.1
Riverside,2012,173.0,405.63
Riverside,2012,207.0,157.77
Riverside,2012,349.0,263.25
Riverside,2012,18.0,49.22
Riverside,2012,15.0,14.49
Riverside,2012,32.0,29.17
Riverside,2012,219.0,48.04
Riverside,2012,463.0,95.41
Riverside,2012,475.0,36.31
Riverside,2012,863.0,64.37
Riverside,2012,19.0,55.44
Riverside,2012,39.0,108.73
Riverside,2012,51.0,58.26
Riverside,2012,78.0,85.78
Riverside,2012,89.0,45.77
Riverside,2012,224.0,106.98
Riverside,2012,229.0,39.48
Riverside,2012,375.0,63.53
Riverside,2013,92.0,230.98
Riverside,2013,170.0,405.44
Riverside,2013,183.0,139.82
Riverside,2013,290.0,219.02
Riverside,2013,17.0,45.48
Riverside,2013,15.0,14.52
Riverside,2013,28.0,25.57
Riverside,2013,174.0,38.76
Riverside,2013,412.0,85.79
Riverside,2013,511.0,39.09
Riverside,2013,828.0,61.49
Riverside,2013,18.0,53.4
Riverside,2013,36.0,100.78
Riverside,2013,43.0,48.6
Riverside,2013,67.0,72.95
Riverside,2013,83.0,42.65
Riverside,2013,222.0,104.51
Riverside,2013,277.0,48.3
Riverside,2013,347.0,58.58
Riverside,2014,68.0,173.03
Riverside,2014,152.0,361.73
Riverside,2014,227.0,172.71
Riverside,2014,319.0,239.93
Riverside,2014,13.0,33.0
Riverside,2014,14.0,13.67
Riverside,2014,29.0,27.11
Riverside,2014,182.0,40.58
Riverside,2014,366.0,75.59
Riverside,2014,524.0,40.13
Riverside,2014,936.0,69.56
Riverside,2014,14.0,41.47
Riverside,2014,44.0,122.02
Riverside,2014,48.0,53.62
Riverside,2014,66.0,71.5
Riverside,2014,83.0,41.79
Riverside,2014,223.0,101.78
Riverside,2014,267.0,46.44
Riverside,2014,362.0,60.99
Sacramento,2005,70.0,142.62
Sacramento,2005,144.0,291.03
Sacramento,2005,147.0,93.49
Sacramento,2005,221.0,138.09
Sacramento,2005,14.0,21.33
Sacramento,2005,69.0,97.69
Sacramento,2005,23.0,13.03
Sacramento,2005,47.0,25.86
Sacramento,2005,70.0,49.02
Sacramento,2005,138.0,94.17
Sacramento,2005,63.0,19.23
Sacramento,2005,129.0,36.96
Sacramento,2005,43.0,105.57
Sacramento,2005,83.0,197.06
Sacramento,2005,105.0,125.57
Sacramento,2005,131.0,150.05
Sacramento,2005,97.0,51.45
Sacramento,2005,194.0,98.5
Sacramento,2005,132.0,24.54
Sacramento,2005,200.0,35.81
Sacramento,2006,95.0,194.31
Sacramento,2006,163.0,328.76
Sacramento,2006,155.0,98.56
Sacramento,2006,261.0,164.32
Sacramento,2006,26.0,38.26
Sacramento,2006,63.0,86.16
Sacramento,2006,34.0,19.78
Sacramento,2006,85.0,45.5
Sacramento,2006,66.0,44.13
Sacramento,2006,147.0,95.51
Sacramento,2006,84.0,24.92
Sacramento,2006,149.0,41.82
Sacramento,2006,26.0,63.34
Sacramento,2006,62.0,144.59
Sacramento,2006,42.0,48.89
Sacramento,2006,102.0,110.76
Sacramento,2006,110.0,59.4
Sacramento,2006,158.0,81.73
Sacramento,2006,166.0,31.52
Sacramento,2006,214.0,39.54
Sacramento,2007,96.0,195.64
Sacramento,2007,160.0,317.33
Sacramento,2007,174.0,114.53
Sacramento,2007,289.0,184.09
Sacramento,2007,27.0,38.68
Sacramento,2007,35.0,46.84
Sacramento,2007,29.0,16.49
Sacramento,2007,57.0,29.83
Sacramento,2007,67.0,42.99
Sacramento,2007,166.0,103.65
Sacramento,2007,83.0,23.71
Sacramento,2007,139.0,37.96
Sacramento,2007,43.0,103.29
Sacramento,2007,61.0,138.01
Sacramento,2007,38.0,42.61
Sacramento,2007,95.0,99.3
Sacramento,2007,82.0,44.99
Sacramento,2007,168.0,88.37
Sacramento,2007,158.0,30.71
Sacramento,2007,191.0,36.07
Sacramento,2008,102.0,207.02
Sacramento,2008,210.0,412.33
Sacramento,2008,182.0,118.09
Sacramento,2008,247.0,159.73
Sacramento,2008,21.0,29.44
Sacramento,2008,68.0,90.57
Sacramento,2008,21.0,11.74
Sacramento,2008,48.0,25.01
Sacramento,2008,65.0,40.55
Sacramento,2008,165.0,100.04
Sacramento,2008,76.0,21.27
Sacramento,2008,157.0,41.94
Sacramento,2008,43.0,102.23
Sacramento,2008,86.0,190.98
Sacramento,2008,48.0,51.17
Sacramento,2008,90.0,91.03
Sacramento,2008,97.0,53.94
Sacramento,2008,187.0,100.03
Sacramento,2008,166.0,32.86
Sacramento,2008,215.0,40.93
Sacramento,2009,107.0,219.17
Sacramento,2009,223.0,440.28
Sacramento,2009,229.0,155.92
Sacramento,2009,346.0,234.2
Sacramento,2009,29.0,40.95
Sacramento,2009,63.0,85.5
Sacramento,2009,19.0,10.49
Sacramento,2009,72.0,36.86
Sacramento,2009,93.0,57.81
Sacramento,2009,221.0,132.16
Sacramento,2009,121.0,33.28
Sacramento,2009,228.0,59.62
Sacramento,2009,33.0,75.71
Sacramento,2009,82.0,177.41
Sacramento,2009,63.0,65.75
Sacramento,2009,97.0,96.26
Sacramento,2009,116.0,66.24
Sacramento,2009,220.0,121.33
Sacramento,2009,217.0,45.2
Sacramento,2009,316.0,62.98
Sacramento,2010,128.0,259.95
Sacramento,2010,242.0,474.42
Sacramento,2010,221.0,155.08
Sacramento,2010,384.0,266.52
Sacramento,2010,27.0,37.83
Sacramento,2010,63.0,83.87
Sacramento,2010,24.0,12.62
Sacramento,2010,83.0,40.89
Sacramento,2010,90.0,55.15
Sacramento,2010,216.0,126.75
Sacramento,2010,134.0,34.98
Sacramento,2010,257.0,64.18
Sacramento,2010,40.0,91.79
Sacramento,2010,79.0,168.59
Sacramento,2010,64.0,66.63
Sacramento,2010,107.0,106.28
Sacramento,2010,123.0,73.87
Sacramento,2010,261.0,150.64
Sacramento,2010,201.0,43.28
Sacramento,2010,302.0,63.68
Sacramento,2011,126.0,248.18
Sacramento,2011,228.0,432.97
Sacramento,2011,234.0,167.13
Sacramento,2011,332.0,236.16
Sacramento,2011,22.0,30.74
Sacramento,2011,65.0,85.03
Sacramento,2011,24.0,12.76
Sacramento,2011,81.0,40.49
Sacramento,2011,85.0,55.37
Sacramento,2011,202.0,124.45
Sacramento,2011,127.0,32.54
Sacramento,2011,274.0,67.31
Sacramento,2011,41.0,92.05
Sacramento,2011,85.0,180.43
Sacramento,2011,64.0,65.29
Sacramento,2011,110.0,105.85
Sacramento,2011,103.0,61.31
Sacramento,2011,219.0,124.33
Sacramento,2011,207.0,45.32
Sacramento,2011,265.0,56.48
Sacramento,2012,129.0,253.09
Sacramento,2012,210.0,395.78
Sacramento,2012,222.0,160.77
Sacramento,2012,365.0,261.66
Sacramento,2012,15.0,20.76
Sacramento,2012,81.0,101.68
Sacramento,2012,35.0,18.93
Sacramento,2012,55.0,27.7
Sacramento,2012,97.0,67.04
Sacramento,2012,202.0,130.28
Sacramento,2012,147.0,36.98
Sacramento,2012,286.0,69.35
Sacramento,2012,39.0,88.12
Sacramento,2012,82.0,173.11
Sacramento,2012,72.0,71.81
Sacramento,2012,112.0,104.6
Sacramento,2012,76.0,45.14
Sacramento,2012,178.0,99.46
Sacramento,2012,195.0,43.06
Sacramento,2012,264.0,56.21
Sacramento,2013,132.0,255.62
Sacramento,2013,235.0,436.97
Sacramento,2013,273.0,202.16
Sacramento,2013,404.0,292.6
Sacramento,2013,21.0,28.61
Sacramento,2013,60.0,72.46
Sacramento,2013,34.0,18.3
Sacramento,2013,67.0,33.8
Sacramento,2013,104.0,75.43
Sacramento,2013,194.0,129.66
Sacramento,2013,188.0,46.99
Sacramento,2013,326.0,77.57
Sacramento,2013,44.0,100.18
Sacramento,2013,80.0,169.38
Sacramento,2013,49.0,47.47
Sacramento,2013,106.0,96.31
Sacramento,2013,75.0,44.47
Sacramento,2013,166.0,91.27
Sacramento,2013,224.0,49.7
Sacramento,2013,249.0,53.59
Sacramento,2014,136.0,258.16
Sacramento,2014,268.0,486.92
Sacramento,2014,296.0,220.87
Sacramento,2014,422.0,308.85
Sacramento,2014,19.0,25.14
Sacramento,2014,70.0,80.86
Sacramento,2014,27.0,14.59
Sacramento,2014,102.0,51.61
Sacramento,2014,98.0,73.93
Sacramento,2014,207.0,143.0
Sacramento,2014,198.0,49.17
Sacramento,2014,362.0,85.09
Sacramento,2014,27.0,61.62
Sacramento,2014,52.0,109.08
Sacramento,2014,62.0,59.27
Sacramento,2014,80.0,71.54
Sacramento,2014,81.0,47.73
Sacramento,2014,224.0,119.61
Sacramento,2014,234.0,52.29
Sacramento,2014,265.0,57.71
San Benito,2005,15.0,97.21
San Benito,2005,16.0,104.99
San Benito,2005,37.0,93.19
San Benito,2005,16.0,77.8
San Benito,2006,18.0,119.68
San Benito,2006,24.0,66.39
San Benito,2006,36.0,90.68
San Benito,2006,17.0,87.82
San Benito,2007,17.0,46.4
San Benito,2007,32.0,78.45
San Benito,2008,28.0,186.05
San Benito,2008,25.0,61.55
San Benito,2008,13.0,72.34
San Benito,2009,23.0,151.32
San Benito,2009,26.0,64.14
San Benito,2009,22.0,131.54
San Benito,2010,19.0,123.62
San Benito,2010,20.0,51.14
San Benito,2010,41.0,102.99
San Benito,2010,20.0,123.34
San Benito,2011,17.0,117.32
San Benito,2011,27.0,170.89
San Benito,2011,31.0,74.9
San Benito,2011,37.0,90.93
San Benito,2011,15.0,108.61
San Benito,2012,18.0,112.29
San Benito,2012,21.0,50.17
San Benito,2012,26.0,63.11
San Benito,2012,16.0,136.55
San Benito,2013,17.0,107.05
San Benito,2013,21.0,49.67
San Benito,2013,40.0,96.19
San Benito,2013,12.0,103.42
San Benito,2013,15.0,126.1
San Benito,2014,25.0,59.47
San Benito,2014,46.0,109.29
San Bernardino,2005,162.0,260.07
San Bernardino,2005,281.0,437.9
San Bernardino,2005,324.0,159.12
San Bernardino,2005,540.0,252.14
San Bernardino,2005,12.0,33.47
San Bernardino,2005,19.0,20.0
San Bernardino,2005,23.0,22.96
San Bernardino,2005,224.0,49.01
San Bernardino,2005,482.0,100.14
San Bernardino,2005,366.0,30.86
San Bernardino,2005,663.0,53.37
San Bernardino,2005,24.0,78.18
San Bernardino,2005,51.0,158.98
San Bernardino,2005,100.0,150.45
San Bernardino,2005,102.0,149.95
San Bernardino,2005,181.0,96.62
San Bernardino,2005,339.0,168.81
San Bernardino,2005,401.0,65.42
San Bernardino,2005,542.0,84.28
San Bernardino,2006,140.0,225.33
San Bernardino,2006,266.0,412.15
San Bernardino,2006,303.0,147.53
San Bernardino,2006,459.0,219.26
San Bernardino,2006,21.0,56.6
San Bernardino,2006,24.0,23.21
San Bernardino,2006,253.0,53.57
San Bernardino,2006,516.0,104.26
San Bernardino,2006,355.0,29.23
San Bernardino,2006,657.0,51.52
San Bernardino,2006,36.0,120.89
San Bernardino,2006,55.0,176.17
San Bernardino,2006,82.0,118.47
San Bernardino,2006,82.0,114.78
San Bernardino,2006,151.0,82.3
San Bernardino,2006,327.0,166.96
San Bernardino,2006,336.0,56.48
San Bernardino,2006,436.0,71.0
San Bernardino,2007,151.0,241.21
San Bernardino,2007,285.0,441.11
San Bernardino,2007,275.0,135.69
San Bernardino,2007,468.0,227.11
San Bernardino,2007,18.0,47.97
San Bernardino,2007,14.0,13.61
San Bernardino,2007,242.0,50.09
San Bernardino,2007,549.0,108.62
San Bernardino,2007,411.0,33.27
San Bernardino,2007,738.0,57.05
San Bernardino,2007,24.0,81.77
San Bernardino,2007,54.0,174.87
San Bernardino,2007,48.0,68.23
San Bernardino,2007,71.0,96.97
San Bernardino,2007,169.0,94.02
San Bernardino,2007,279.0,145.75
San Bernardino,2007,243.0,42.47
San Bernardino,2007,435.0,72.69
San Bernardino,2008,138.0,220.34
San Bernardino,2008,306.0,475.97
San Bernardino,2008,282.0,144.6
San Bernardino,2008,466.0,229.44
San Bernardino,2008,23.0,21.74
San Bernardino,2008,234.0,48.32
San Bernardino,2008,570.0,112.16
San Bernardino,2008,435.0,34.71
San Bernardino,2008,810.0,62.05
San Bernardino,2008,25.0,86.57
San Bernardino,2008,41.0,134.69
San Bernardino,2008,42.0,59.24
San Bernardino,2008,71.0,96.12
San Bernardino,2008,161.0,91.38
San Bernardino,2008,313.0,167.01
San Bernardino,2008,264.0,47.94
San Bernardino,2008,451.0,78.12
San Bernardino,2009,157.0,252.33
San Bernardino,2009,345.0,546.4
San Bernardino,2009,360.0,191.63
San Bernardino,2009,582.0,299.87
San Bernardino,2009,24.0,66.87
San Bernardino,2009,16.0,16.08
San Bernardino,2009,19.0,18.42
San Bernardino,2009,303.0,64.12
San Bernardino,2009,705.0,141.28
San Bernardino,2009,569.0,45.59
San Bernardino,2009,1066.0,82.11
San Bernardino,2009,17.0,59.57
San Bernardino,2009,52.0,172.3
San Bernardino,2009,51.0,71.01
San Bernardino,2009,71.0,96.56
San Bernardino,2009,147.0,85.54
San Bernardino,2009,353.0,195.54
San Bernardino,2009,377.0,73.16
San Bernardino,2009,504.0,95.22
San Bernardino,2010,159.0,255.46
San Bernardino,2010,318.0,503.01
San Bernardino,2010,351.0,195.93
San Bernardino,2010,559.0,308.47
San Bernardino,2010,34.0,89.71
San Bernardino,2010,29.0,26.71
San Bernardino,2010,311.0,64.06
San Bernardino,2010,679.0,132.83
San Bernardino,2010,529.0,41.09
San Bernardino,2010,990.0,74.23
San Bernardino,2010,30.0,104.24
San Bernardino,2010,80.0,267.47
San Bernardino,2010,53.0,74.94
San Bernardino,2010,96.0,133.71
San Bernardino,2010,157.0,96.24
San Bernardino,2010,304.0,179.06
San Bernardino,2010,363.0,78.83
San Bernardino,2010,467.0,96.69
San Bernardino,2011,146.0,234.2
San Bernardino,2011,332.0,524.65
San Bernardino,2011,335.0,189.89
San Bernardino,2011,546.0,304.69
San Bernardino,2011,23.0,62.42
San Bernardino,2011,12.0,12.05
San Bernardino,2011,36.0,34.65
San Bernardino,2011,283.0,60.66
San Bernardino,2011,581.0,117.1
San Bernardino,2011,473.0,37.06
San Bernardino,2011,986.0,74.74
San Bernardino,2011,32.0,106.7
San Bernardino,2011,66.0,213.66
San Bernardino,2011,58.0,83.53
San Bernardino,2011,84.0,116.66
San Bernardino,2011,142.0,84.6
San Bernardino,2011,280.0,157.52
San Bernardino,2011,313.0,68.04
San Bernardino,2011,462.0,97.31
San Bernardino,2012,138.0,219.96
San Bernardino,2012,393.0,613.01
San Bernardino,2012,355.0,204.1
San Bernardino,2012,584.0,329.56
San Bernardino,2012,21.0,55.61
San Bernardino,2012,34.0,34.01
San Bernardino,2012,272.0,59.94
San Bernardino,2012,607.0,125.05
San Bernardino,2012,584.0,46.3
San Bernardino,2012,1063.0,80.84
San Bernardino,2012,39.0,131.05
San Bernardino,2012,85.0,276.96
San Bernardino,2012,80.0,114.52
San Bernardino,2012,117.0,161.15
San Bernardino,2012,136.0,80.13
San Bernardino,2012,263.0,144.23
San Bernardino,2012,317.0,71.07
San Bernardino,2012,444.0,94.28
San Bernardino,2013,160.0,253.04
San Bernardino,2013,379.0,580.4
San Bernardino,2013,324.0,188.26
San Bernardino,2013,537.0,306.01
San Bernardino,2013,18.0,46.33
San Bernardino,2013,41.0,41.23
San Bernardino,2013,236.0,52.89
San Bernardino,2013,573.0,119.65
San Bernardino,2013,612.0,48.58
San Bernardino,2013,1076.0,81.68
San Bernardino,2013,34.0,113.86
San Bernardino,2013,67.0,216.34
San Bernardino,2013,58.0,82.62
San Bernardino,2013,119.0,163.16
San Bernardino,2013,111.0,64.54
San Bernardino,2013,263.0,140.52
San Bernardino,2013,255.0,57.25
San Bernardino,2013,387.0,82.94
San Bernardino,2014,157.0,244.66
San Bernardino,2014,322.0,478.31
San Bernardino,2014,354.0,208.88
San Bernardino,2014,534.0,307.05
San Bernardino,2014,18.0,44.61
San Bernardino,2014,31.0,31.84
San Bernardino,2014,217.0,49.05
San Bernardino,2014,519.0,108.46
San Bernardino,2014,617.0,49.16
San Bernardino,2014,1080.0,82.26
San Bernardino,2014,36.0,119.52
San Bernardino,2014,67.0,212.97
San Bernardino,2014,76.0,108.44
San Bernardino,2014,124.0,169.71
San Bernardino,2014,118.0,66.91
San Bernardino,2014,246.0,126.26
