STATION,NAME,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00040343,ASH MOUNTAIN,2006,,,,,,,2.90,,,24.28,,,,
USR0000CDNO,DELNORTE CALIFORNIA,2006,606,,,38,,,,101,1746,,,61.8,68.9,54.8
USS0020H13S,Adin Mtn,2006,44,193,,-8,54,,1.40,91,7967,30.15,,42.7,56.5,29.0
USR0000CDMC,DEMOCRAT CALIFORNIA,2006,1802,,,25,,,,109,2779,,,61.8,75.9,47.7
USR0000CTM2,TEMESCAL CNF CALIFORNIA,2006,2066,,,32,,,,115,1302,,,66.8,82.7,51.0
USW00093230,SOUTH LAKE TAHOE AIRPORT,2006,52,,,-5,,,1.70,90,7740,18.26,,43.2,58.1,28.4
USW00093110,OXNARD VENTURA CO AIRPORT,2006,217,,,36,,,2.60,95,2076,14.06,,59.9,67.9,51.8
USR0000CAGD,ARROYO GRANDE CALIFORNIA,2006,,,,,,,,,2194,,,,,
USC00044838,LAVA BEDS NATIONAL MONUM,2006,352,73,19,1,11,10.5,1.60,99,6517,13.43,64.3,47.7,61.7,33.8
USC00042410,DESERT CENTER 2 NNE,2006,,0,0,,0,0.0,0.90,,,1.05,0.0,,,
USR0000CBIR,BIG ROCK CALIFORNIA,2006,770,,,32,,,,112,2895,,,58.8,68.3,49.3
USR0000CRIC,RICE VALLEY CALIFORNIA,2006,4255,,,25,,,,117,1246,,,73.1,88.2,58.0
USC00044712,LAKE SOLANO,2006,1600,0,0,26,0,0.0,2.23,112,2237,26.69,0.0,62.5,75.6,49.5
USR0000CBIP,BIG PINES CALIFORNIA,2006,582,,,12,,,,94,4864,,,53.3,65.6,41.0
USC00045802,MONTEREY NWSFO,2006,29,0,0,32,0,0.0,1.45,84,2815,18.35,0.0,56.4,64.4,48.5
USC00043747,HANFORD 1 S,2006,1727,0,0,24,0,0.0,2.24,109,2715,12.02,0.0,61.6,74.3,48.8
USC00044957,LINDSAY,2006,,0,0,,0,0.0,2.02,,,13.62,0.0,,,
USR0000CGSP,GREEN SPRING CALIFORNIA,2006,,,,,,,,,2475,,,,,
USR0000CBIH,BIG HILL CALIFORNIA,2006,662,,,20,,,,98,5096,,,52.2,61.1,43.2
USW00093104,CHINA LAKE NAF,2006,,,,,,,0.79,,,2.08,,,,
USW00093225,SACRAMENTO METROPOLITAN AIRPORT,2006,1336,,,26,,,1.09,111,2560,17.18,,61.1,73.9,48.2
USW00093227,NAPA CO AIRPORT,2006,280,,,21,,,2.13,106,3232,14.49,,56.7,68.5,44.9
USW00093228,HAYWARD AIR TERMINAL,2006,342,,,31,,,1.34,105,2375,18.56,,58.9,67.0,50.9
USC00040232,ANTIOCH PUMP PLANT 3,2006,1275,0,0,30,0,0.0,,110,,,0.0,61.6,73.6,49.6
USR0000CHUR,HURLEY CALIFORNIA,2006,1461,,,21,,,,113,3228,,,59.6,75.7,43.5
USC00049185,UPPER SAN LEANDRO FILTERS,2006,,0,0,,0,0.0,2.12,,,29.91,0.0,,,
USW00003104,DESERT RESORTS REGIONAL AIRPORT,2006,3878,0,0,24,0,0.0,,120,1025,,0.0,72.4,88.9,56.0
USR0000COAM,OAK MOUNTAIN CALIFORNIA,2006,1518,,,24,,,,108,4107,,,57.7,68.9,46.5
USS0020H02S,Crowder Flat,2006,163,144,,2,19,,0.70,95,7278,15.53,,45.6,58.1,33.0
USR0000COAK,OAK KNOLL CALIFORNIA,2006,821,,,16,,,,109,4578,,,54.9,70.7,39.0
USR0000CSIM,SIMS CALIFORNIA,2006,1572,,,20,,,,113,4211,,,57.7,70.4,45.0
USW00003102,ONTARIO INTERNATIONAL AIRPORT,2006,1988,,,33,,,1.22,114,1413,10.34,,66.4,79.0,53.8
USC00045933,MOUNT HAMILTON,2006,875,,12,23,,6.0,1.87,95,4371,31.32,30.4,54.8,61.1,48.5
USR0000CUND,UNDERWOOD CALIFORNIA,2006,910,,,24,,,,107,4243,,,55.8,68.6,42.9
USC00041697,CHERRY VALLEY DAM,2006,818,,36,16,,10.0,2.59,100,4803,48.49,126.8,53.5,65.2,41.8
USC00041214,BURNEY,2006,371,50,20,5,17,15.0,2.97,103,5533,33.71,83.5,49.2,64.4,34.1
USC00043875,HEALDSBURG,2006,,0,0,27,0,0.0,3.41,,,47.52,0.0,,,47.0
USR0000CSHQ,SHADEQUARTER CALIFORNIA,2006,,,,,,,,,3740,,,,,
USS0020K30S,Squaw Valley G.C.,2006,,215,,,175,,3.70,,,70.59,,,,
USW00023188,SAN DIEGO INTERNATIONAL AIRPORT,2006,1014,,,42,,,0.77,99,1114,6.16,,64.6,70.6,58.5
USW00023187,SANDBERG,2006,1194,,,22,,,1.16,99,4095,10.01,,57.0,65.9,48.0
USW00023182,PALMDALE AIRPORT,2006,1797,0,,18,0,,0.72,108,2961,3.81,,61.9,77.6,46.3
USC00049073,TURLOCK NUMBER 2,2006,,0,0,,0,0.0,1.60,111,,13.35,0.0,,74.4,
USW00093134,LOS ANGELES DOWNTOWN USC,2006,1689,,,39,,,1.62,101,1129,11.61,,66.7,76.3,57.2
USC00042319,DEATH VALLEY,2006,5821,0,0,29,0,0.0,0.52,127,991,1.48,0.0,78.1,92.1,64.1
USR0000CSHI,SHIP MOUNTAIN CALIFORNIA,2006,484,,,14,,,,93,,,,47.9,54.4,41.4
USR0000CSHH,SCHOOL HOUSE CALIFORNIA,2006,,,,,,,,,4973,,,,,
USR0000CWPK,WHITAKER PEAK CALIFORNIA,2006,,,,26,,,,103,,,,59.8,68.5,51.2
USW00003131,SAN DIEGO MONTGOMERY FIELD,2006,1258,,,36,,,0.89,106,1428,9.29,,64.5,73.7,55.3
USW00004222,REDDING 12 WNW,2006,,,,,,,3.67,,,53.21,,,,
USR0000CFOU,FOUNTAIN SPRINGS CALIFORNIA,2006,1917,,,25,,,,113,,,,62.9,78.0,47.8
USC00040010,ACAMPO 5 NE,2006,,0,0,,0,0.0,1.25,,,18.35,0.0,,,
USC00045941,MOUNT HEBRON RNG STATION,2006,,,2,,,5.0,,,,,6.0,,,
USR0000CFOR,FORESTHILL CALIFORNIA,2006,1047,,,21,,,,99,4159,,,55.9,65.5,46.3
USR0000COAB,OAK BOTTOM CALIFORNIA,2006,1899,,,26,,,,115,3170,,,61.1,74.4,47.7
USR0000CBGR,BANGOR CALIFORNIA,2006,1634,,,31,,,,109,2608,,,61.7,73.1,50.3
USC00040379,AUBERRY 2 NW,2006,1870,,2,27,,2.0,3.95,109,2999,32.37,5.0,61.5,72.4,50.5
USC00040014,ACTON ESCONDIDO CANYON,2006,,0,0,,0,0.0,1.29,,,8.99,0.0,,,
USR0000CYUC,YUCCA VALLEY CALIFORNIA,2006,1999,,,20,,,,107,2741,,,62.7,77.3,48.2
USC00043882,HEARST CASTLE,2006,,0,0,,0,0.0,2.75,,,27.11,0.0,,,
USR0000CELC,EL CARISO CALIFORNIA,2006,2172,,,32,,,,113,1913,,,65.5,77.6,53.5
USW00024286,CRESCENT CITY MCNAMARA AIRPORT,2006,,,,,,,4.36,,,78.44,,,,
USW00024283,ARCATA EUREKA AIRPORT,2006,0,,,27,,,1.74,82,4971,55.43,,51.3,58.9,43.8
USW00093241,VACAVILLE NUT TREE AIRPORT,2006,1428,,,26,,,2.34,114,2393,25.60,,61.8,74.6,49.0
USW00093242,MADERA MUNICIPAL AIRPORT,2006,1711,,,27,,,1.51,112,2505,13.45,,62.2,76.0,48.5
USR0000CCHC,CHICO CALIFORNIA,2006,1711,,,24,,,,112,2484,,,62.3,75.8,48.8
USW00093243,MERCED 23 WSW,2006,1013,,,20,,,1.36,111,2904,10.24,,59.2,75.1,43.2
USR0000CCHB,CHEESEBORO CALIFORNIA,2006,2052,,,34,,,,109,1594,,,66.3,77.5,55.1
USR0000CPAN,PANAMINT CALIFORNIA,2006,888,,,14,,,,97,4647,,,54.4,66.0,42.7
USS0020K31S,Css Lab,2006,31,197,,5,148,,3.70,85,7783,78.48,,43.3,54.3,32.2
USR0000CBEV,BEVERLY HILLS CALIFORNIA,2006,1919,,,34,,,,113,1160,,,67.2,80.6,53.7
USR0000CWOL,WOLVERTON CALIFORNIA,2006,,,,18,,,,,,,,,,46.1
USR0000CACT,ACTON CALIFORNIA,2006,1513,,,23,,,,110,2715,,,61.6,77.6,45.5
USR0000CBEU,BEAUMONT CALIFORNIA,2006,1942,,,27,,,,113,2168,,,64.2,78.3,50.1
USR0000CTIM,TIMBER MOUNTAIN CALIFORNIA,2006,628,,,11,,,,98,6154,,,49.4,59.6,39.1
USR0000CWOO,WOODACRE CALIFORNIA,2006,,,,,,,,,3127,,,,,
USC00043896,HEMET,2006,1824,0,0,27,0,0.0,1.60,115,1782,9.70,0.0,65.2,82.7,47.6
USR0000CSHA,SHAVER CALIFORNIA,2006,149,,,1,,,,97,6099,,,48.3,65.5,31.0
USR0000CVND,VANDENBERG CALIFORNIA,2006,292,,,33,,,,101,2704,,,58.4,68.1,48.7
USC00041476,CANBY,2006,,,8,,,10.0,,,,,38.0,,,
USC00044500,KENTFIELD,2006,478,0,0,29,0,0.0,2.43,110,2565,46.29,0.0,58.8,70.2,47.4
USC00044863,LEBEC,2006,,,,,,,1.20,,,9.50,,,,
USC00040383,AUBURN,2006,,,2,,,3.0,,,,,5.0,,,
USR0000CFO2,FORT ORD NUMBER 2 CALIFORNIA,2006,54,,,32,,,,89,3472,,,55.4,63.4,47.3
USC00046926,PINNACLES NATIONAL MONUMENT,2006,722,0,0,16,0,0.0,2.65,115,3173,19.06,0.0,57.5,77.2,37.7
USR0000CCHU,CHUCHUPATE CALIFORNIA,2006,252,,,6,,,,98,5512,,,50.3,68.2,32.4
USC00044628,LA CRESCENTA FC251C,2006,,0,0,,0,0.0,4.79,,,21.11,0.0,,,
USC00043417,GILROY,2006,,0,0,,0,0.0,1.52,,,18.45,0.0,,,
USR0000CCHI,CHILAO CALIFORNIA,2006,1123,,,21,,,,97,3583,,,58.0,67.2,48.8
USC00040029,ADIN RANGER STATION,2006,,34,16,6,4,11.0,1.28,,,14.12,55.8,,,36.2
USR0000CPAT,PATTY MOCUS CALIFORNIA,2006,1186,,,22,,,,100,4470,,,55.7,65.0,46.4
USR0000CELI,MOUNT ELIZABETH CALIFORNIA,2006,936,,,18,,,,99,4478,,,54.7,62.7,46.7
USW00023191,AVALON CATALINA AIRPORT,2006,,,,,,,1.15,,2420,11.54,,,,
USR0000CPAR,PARKFIELD CALIFORNIA,2006,1220,,,21,,,,113,,,,59.5,77.4,41.7
USW00023190,SANTA BARBARA MUNICIPAL AIRPORT,2006,243,,,28,,,2.83,94,2521,14.56,,58.8,69.5,48.1
USR0000CFO1,FORT ORD NUMBER 1 CALIFORNIA,2006,118,,,33,,,,95,3110,,,56.6,65.6,47.7
USR0000CELM,EL MIRAGE CALIFORNIA,2006,1955,,,16,,,,110,3004,,,61.7,79.2,44.1
USC00040144,ALTADENA,2006,,0,0,,0,0.0,,,,,0.0,,,
USW00003159,LANCASTER WM J FOX FIELD,2006,2012,,,12,,,0.59,111,2965,4.02,,61.8,77.8,45.7
USR0000CBUL,BULL FLAT CALIFORNIA,2006,385,,,-4,,,,101,6266,,,48.2,64.4,32.1
USC00048560,STOCKTON FIRE STATION 4,2006,1528,0,0,27,0,0.0,1.27,112,2076,17.87,0.0,62.8,76.7,49.0
USR0000CBUR,BURNS CANYON CALIFORNIA,2006,1101,,,19,,,,92,3858,,,57.1,65.7,48.5
USS0019L24S,Heavenly Valley,2006,1,196,,-7,109,,1.90,79,9237,32.48,,40.0,51.7,28.2
USR0000CLHO,LOST HORSE CALIFORNIA,2006,,,,17,,,,103,3331,,,60.8,74.2,47.4
USS0020K04S,Independence Camp,2006,27,178,,-6,69,,2.60,84,7919,32.88,,42.9,54.6,31.2
USR0000CASC,ASH CREEK CALIFORNIA,2006,153,,,3,,,,102,6469,,,47.8,65.6,30.1
USC00041806,CLEARLAKE 4 SE,2006,,0,0,,0,0.5,2.71,111,,34.76,0.5,,70.9,
USR0000CASH,ASH VALLEY CALIFORNIA,2006,171,,,-7,,,,98,6884,,,46.2,61.0,31.3
USC00047109,POTTER VALLEY POWERHOUSE,2006,969,0,0,22,0,0.0,,110,,,0.0,58.2,73.4,42.9
USC00047228,RAMONA FIRE DEPARTMENT,2006,,,,25,,,1.71,,,11.33,,,,46.6
USR0000CRUS,RUSH CREEK CALIFORNIA,2006,630,,,12,,,,97,,,,49.3,58.2,40.3
USC00046252,NORTH FORK RANGER STATION,2006,,0,0,,0,0.0,,,,,0.0,,,
USR0000CBUU,BUTTERCUP CALIFORNIA,2006,4691,,,29,,,,122,667,,,75.8,90.7,60.8
USC00046136,NEVADA CITY,2006,864,22,11,24,9,7.0,3.20,100,4043,69.13,43.0,55.5,66.0,45.0
USC00049660,WHITTIER CITY YARD FC106C,2006,,0,0,,0,0.0,1.16,,,8.29,0.0,,,
USC00049781,WOODLAND 1 WNW,2006,1694,0,0,30,0,0.0,1.71,113,,19.00,0.0,63.2,75.3,51.1
USR0000CKET,KETTLEMAN HILLS CALIFORNIA,2006,2462,,,34,,,,113,1909,,,65.9,75.3,56.5
USS0020K05S,Independence Lake,2006,59,247,,5,190,,2.70,81,8236,54.78,,42.1,49.5,34.7
USS0020L02S,Rubicon NUMBER 2,2006,71,195,,8,103,,2.60,81,7550,42.58,,44.3,52.0,36.6
USW00003144,IMPERIAL CO AIRPORT,2006,4349,,,31,,,0.33,119,,0.43,,74.3,89.3,59.4
USR0000CPOV,POVERTY CALIFORNIA,2006,1009,,,31,,,,106,3162,,,58.6,67.1,50.1
USR0000CPOT,POTRERO CALIFORNIA,2006,1322,,,23,,,,113,,,,61.5,78.5,44.5
USR0000CBUC,BUCK MEADOWS CALIFORNIA,2006,803,,,16,,,,105,4165,,,55.2,69.3,41.2
USC00046144,NEWARK,2006,431,0,0,31,0,0.0,1.00,103,2154,16.61,0.0,59.7,68.7,50.6
USC00046263,NORTHRIDGE CAL STATE,2006,,0,0,,0,0.0,,,1407,,0.0,,,
USR0000CARR,ARROYO SECO MT. DIABLO CALIF,2006,1082,,,29,,,,115,2315,,,60.9,77.1,44.7
USC00046027,MUIR WOODS,2006,,0,0,,0,0.0,3.79,,,47.73,0.0,,,
USC00049792,WOODSIDE FIRE STATION 1,2006,,0,0,,0,0.0,2.00,,,31.35,0.0,,,
USC00046161,NEWHALL 5 NW,2006,2082,0,0,30,0,0.0,2.61,116,1951,13.93,0.0,65.5,77.6,53.4
USC00047370,REPRESA,2006,,0,0,,0,0.0,1.15,,,17.67,0.0,,,
USC00048580,STONYFORD,2006,,0,0,,0,0.0,2.02,,,18.89,0.0,,,
USC00040738,BIG BAR 4 E,2006,804,7,1,21,2,2.0,1.48,109,4039,39.16,4.1,55.8,69.9,41.8
USC00041948,COLUSA 2 SSW,2006,1420,0,0,27,0,0.0,1.80,108,2413,18.47,0.0,61.6,74.5,48.8
USW00003177,CARLSBAD MCCLELLAN PALOMAR AIRPORT,2006,771,,,38,,,0.83,90,1481,8.33,,62.9,69.7,56.1
USW00003179,CHINO AIRPORT,2006,1665,,,26,,,1.22,114,1761,10.25,,64.6,79.9,49.3
USW00003178,SAN DIEGO BROWN FIELD,2006,1017,,,34,,,0.65,95,1153,7.65,,64.0,74.4,53.7
USR0000CKEE,KEENWILD CALIFORNIA,2006,1014,,,18,,,,102,3358,,,58.0,71.2,44.7
USR0000CMIL,MILL CREEK ANF CALIFORNIA,2006,1002,,,20,,,,96,3783,,,57.1,65.8,48.4
USC00041700,CHESTER,2006,243,108,,4,35,,2.45,97,,40.79,,47.3,61.4,33.2
USR0000CRSP,ROSE PEAK CALIFORNIA,2006,995,,,27,,,,102,3808,,,56.6,63.8,49.3
USW00003171,RIVERSIDE MUNICIPAL AIRPORT,2006,1677,,,27,,,0.82,113,1638,6.10,,64.7,79.1,50.3
USR0000CSUF,SUGARLOAF SHF CALIFORNIA,2006,1501,,,22,,,,107,4382,,,56.7,66.3,47.0
USR0000CBSR,BIG SUR CALIFORNIA,2006,272,,,32,,,,97,2514,,,58.7,70.5,46.9
USR0000CMID,MID HILLS CALIFORNIA,2006,1343,,,19,,,,98,,,,58.0,67.5,48.5
USC00046399,OJAI,2006,,0,0,24,0,0.0,3.60,,,22.42,0.0,,,44.9
USC00049785,WOODLAND HILLS PIERCE COLLEGE,2006,,0,0,28,0,0.0,2.34,,,14.26,0.0,,,49.2
USR0000CBRK,BLACKROCK CALIFORNIA,2006,61,,,0,,,,89,,,,46.0,60.6,31.3
USR0000CJAR,JARBO GAP CALIFORNIA,2006,1811,,,28,,,,110,3427,,,60.2,70.9,49.4
USR0000CBRI,BRIONES CALIFORNIA,2006,936,,,32,,,,111,,,,59.0,69.4,48.6
USR0000CDVR,DEVORE CALIFORNIA,2006,1937,,,32,,,,110,1728,,,65.2,75.9,54.5
USR0000CSTA,STAMPEDE CALIFORNIA,2006,137,,,3,,,,96,6843,,,46.1,60.8,31.3
USC00048351,SONOMA,2006,,0,0,24,0,0.0,1.97,,,31.61,0.0,,,45.3
USR0000CBRO,BROOKS CALIFORNIA,2006,1742,,,26,,,,111,2462,,,62.5,75.7,49.3
USS0019L45S,Carson Pass,2006,0,231,,-3,150,,2.70,78,8745,49.48,,40.9,50.8,31.0
USC00041715,CHICO UNIVERSITY FARM,2006,,0,0,,0,0.0,,,,,0.0,,,
USR0000COKO,OAK OPENING CALIFORNIA,2006,1764,,,24,,,,108,3032,,,61.1,73.3,48.8
USC00041838,CLOVERDALE,2006,,0,0,,0,0.0,3.14,,,47.74,0.0,,,
USR0000CBRA,BRANCH MOUNTAIN CALIFORNIA,2006,1438,,,27,,,,105,,,,58.9,68.7,49.0
USW00003166,FULLERTON MUNICIPAL AIRPORT,2006,1548,,,34,,,1.19,106,1220,8.78,,65.8,76.9,54.7
USR0000CBRF,BEAR FLAT CALIFORNIA,2006,197,,,2,,,,95,,,,45.0,57.4,32.7
USR0000CLEO,LEO CARRILLO CALIFORNIA,2006,534,,,39,,,,96,1539,,,62.5,71.0,54.1
USW00003167,HAWTHORNE MUNICIPAL AIRPORT,2006,1178,,,40,,,1.34,95,1091,8.68,,65.3,73.0,57.6
USC00040983,BORREGO DESERT PARK,2006,4097,,,31,,,1.17,118,,2.89,,73.5,88.3,58.8
USR0000CPNN,PINNACLES CALIFORNIA,2006,1239,,,24,,,,115,2454,,,61.1,77.6,44.6
USR0000CSTO,STONYFORD CALIFORNIA,2006,1432,,,22,,,,111,3285,,,59.6,73.7,45.6
USC00048587,STONY GORGE RESERVOIR,2006,1321,0,0,21,0,0.0,2.22,111,3278,23.34,0.0,59.4,74.0,44.7
USC00047253,RANDSBURG,2006,2044,0,0,22,0,0.0,0.70,105,2899,3.28,0.0,62.3,75.0,49.5
USR0000CAPT,ALDER POINT CALIFORNIA,2006,705,,,26,,,,110,3719,,,56.7,68.5,44.8
USW00093193,FRESNO YOSEMITE INTERNATIONAL,2006,2244,0,0,30,0,0.0,1.88,113,2215,13.96,0.0,64.5,76.6,52.3
USR0000CLDR,LADDER BUTTE CALIFORNIA,2006,518,,,11,,,,94,6233,,,49.1,58.7,39.4
USC00049452,WASCO,2006,,0,0,,0,0.0,1.20,,,7.95,0.0,,,
USC00049694,WILLOW CREEK 1 NW,2006,,0,0,,0,0.0,,,,,0.0,,,
USW00093197,SANTA MONICA MUNICIPAL AIRPORT,2006,700,,,38,,,1.72,94,1234,9.93,,63.3,71.1,55.5
USC00041967,CONCORD WASTEWATER PLANT,2006,,0,0,29,0,0.0,1.10,,,18.57,0.0,,,50.1
USR0000CSRS,SANTA ROSA CALIFORNIA,2006,594,,,29,,,,111,2657,,,59.2,70.9,47.6
USR0000CCSH,CASHMAN CALIFORNIA,2006,795,,,16,,,,104,5167,,,52.8,65.7,39.9
USR0000COKG,OAK GROVE CALIFORNIA,2006,1622,,,24,,,,112,2269,,,62.8,79.8,45.8
USR0000CDVA,DEL VALLE CALIFORNIA,2006,1894,,,31,,,,115,1715,,,65.4,79.3,51.4
USC00040755,BIG CREEK PH 1,2006,733,0,0,16,0,0.0,4.61,95,4560,44.19,0.0,54.1,62.4,45.8
USR0000CTUO,GAYLOR MEADOW CALIFORNIA,2006,0,,,-19,,,,81,10180,,,36.8,54.1,19.6
USC00041603,CAZADERO 5 NW,2006,,0,0,,0,0.0,,,,,0.0,,,
USC00042934,FAIRFIELD,2006,1109,0,0,27,0,0.0,2.35,114,2365,28.66,0.0,61.0,73.7,48.3
USC00049325,VICTORVILLE PUMP PLANT,2006,2013,0,0,18,0,0.0,0.61,110,2698,2.49,0.0,62.9,80.1,45.7
USR0000CBR4,BRIDGEPORT 4 NW CALIFORNIA,2006,238,,,-4,,,,95,6436,,,47.5,62.6,32.5
USC00046175,NEWPORT BEACH HARBOR,2006,552,,,41,,,0.57,88,1433,5.94,,62.6,67.8,57.3
USS0019L17S,Lobdell Lake,2006,0,177,,-6,85,,2.60,78,9256,23.96,,39.3,50.7,27.9
USC00048353,SONORA,2006,,0,0,,0,0.0,3.38,,3588,43.05,0.0,,,
USS0019L05S,Blue Lakes,2006,0,233,,-8,109,,2.60,79,,45.48,,39.8,50.3,29.3
USC00049200,VACAVILLE,2006,1629,0,0,29,0,0.0,2.33,116,,25.76,0.0,63.1,76.4,49.8
USC00049684,WILLITS 1 NE,2006,251,0,0,21,0,0.0,2.54,104,,54.61,0.0,52.3,66.7,37.8
USR0000CMET,METCALF GAP CALIFORNIA,2006,,,,,,,,,2505,,,,,
USC00048490,STANDISH HICKEY ST PK,2006,,0,0,,0,0.0,,,,,0.0,,,
USC00049582,WEST POINT,2006,,0,0,,0,0.0,2.48,,,49.12,0.0,,,
USR0000CBPI,BIG PINE FLAT CALIFORNIA,2006,291,,,0,,,,98,5285,,,51.2,67.8,34.5
USW00093184,SANTA ANA JOHN WAYNE AIRPORT,2006,1195,,,39,,,0.80,99,1100,7.33,,65.1,73.5,56.6
USC00046074,NAPA STATE HOSPITAL,2006,616,0,0,27,0,0.0,1.94,108,2358,31.53,0.0,59.7,71.8,47.6
USR0000CCRN,CORNING CALIFORNIA,2006,,,,,,,,117,2562,,,,76.3,
USS0020L10S,Fallen Leaf,2006,10,141,,4,32,,2.10,83,7526,29.37,,44.0,56.9,31.2
USC00046194,NICOLAUS NUMBER 2,2006,,0,0,,0,0.0,1.42,,,18.05,0.0,,,
USC00043914,HENSHAW DAM,2006,1011,0,0,16,0,0.0,2.74,110,3165,21.71,0.0,58.4,76.8,40.0
USR0000CGZF,GRIZZLY FLAT CALIFORNIA,2006,,,,,,,,,4183,,,,,
USS0020K25S,Ward Creek NUMBER 3,2006,10,193,,2,125,,5.20,85,7724,72.38,,43.5,56.9,30.0
USS0020K13S,Truckee NUMBER 2,2006,108,,,7,,,2.60,88,6772,37.46,,46.3,57.4,35.3
USR0000CROU,ROUND MOUNTAIN,2006,573,,,11,,,,95,6571,,,48.3,57.6,38.9
USR0000CPKR,PARK RIDGE CALIFORNIA,2006,276,,,7,,,,87,5802,,,49.3,58.2,40.4
USR0000CCRE,CRESTVIEW CALIFORNIA,2006,24,,,-15,,,,89,8119,,,42.4,61.6,23.2
USR0000CROS,ROSE VALLEY CALIFORNIA,2006,474,,,13,,,,105,4237,,,54.2,73.4,35.1
USR0000CSQS,SQUAW SPRINGS CALIFORNIA,2006,2359,,,27,,,,107,2524,,,64.2,74.1,54.3
USR0000CSRI,SANTA ROSA ISLAND CALIFORNIA,2006,344,,,36,,,,100,3154,,,57.3,64.7,49.9
USC00040521,BARSTOW,2006,2654,0,0,21,0,0.0,0.51,111,2344,2.27,0.0,65.5,79.7,51.2
USC00042941,FAIRMONT,2006,1654,0,0,20,0,0.0,2.66,107,,16.38,0.0,60.6,72.8,48.3
USR0000CSRO,SANTA ROSA PLATEAU CALIFORNIA,2006,1550,,,34,,,,112,1804,,,64.2,75.3,53.1
USR0000CANZ,ANZA CALIFORNIA,2006,1073,,,20,,,,107,3556,,,58.0,73.0,43.0
USC00041614,CEDARVILLE,2006,607,,6,6,,2.0,,100,6162,,7.1,49.4,62.4,36.3
USC00049699,WILLOWS 6 W,2006,1566,0,0,27,0,0.0,1.94,108,2274,17.84,0.0,62.4,76.8,47.9
USR0000CCRR,CARPENTER RIDGE CALIFORNIA,2006,806,,,15,,,,98,5117,,,52.7,61.4,44.1
USR0000CMEY,MEYERS CALIFORNIA,2006,,,,-4,,,,94,7388,,,45.3,60.7,29.9
USR0000COJA,OJAI CALIFORNIA,2006,782,,,28,,,,106,2447,,,60.2,73.4,46.9
USR0000CCRT,CRANSTON CALIFORNIA,2006,2195,,,30,,,,114,1713,,,66.2,81.8,50.7
USC00048380,SO ENTRANCE YOSEMITE N.P.,2006,,,0,,,0.0,3.50,,,42.39,0.0,,,
USC00049351,VINTON,2006,,,14,,,9.0,1.64,,,13.77,43.3,,,
USC00049473,WATSONVILLE WATERWORKS,2006,102,0,0,30,0,0.0,2.08,94,2911,28.25,0.0,57.1,66.9,47.2
USR0000CBOG,BOGARD RANGER STATION CALIFORNIA,2006,67,,,-16,,,,96,8090,,,42.5,59.8,25.2
USC00049111,TWITCHELL DAM,2006,743,0,0,29,0,0.0,3.56,104,,22.41,0.0,61.6,75.5,47.7
USC00047293,RED BLUFF TRTMNT PLANT,2006,,0,0,,0,0.0,2.42,,,26.23,0.0,,,
USR0000CNFO,NORTH FORK CALIFORNIA,2006,1641,,,23,,,,111,3048,,,60.5,75.4,45.6
USR0000CMEA,MEANS LAKE CALIFORNIA,2006,2683,,,19,,,,111,2270,,,65.8,81.1,50.5
USC00043800,HARRY ENGLEBRIGHT DM,2006,,,,,,,2.29,,,36.32,,,,
USC00042713,EL CENTRO 2 SSW,2006,,0,0,34,0,0.0,0.33,,,0.42,0.0,,,60.6
USC00048014,SAUGUS POWER PLANT 1,2006,,0,0,,0,0.5,2.25,,,17.50,0.5,,,
USC00048135,SHASTA DAM,2006,2108,0,,30,0,,4.20,110,2880,83.42,,62.6,72.2,52.9
USS0019L03S,Hagan s Meadow,2006,0,181,,-5,80,,2.00,81,8452,32.27,,41.2,54.9,27.5
USR0000CAMM,AMMO DUMP CALIFORNIA,2006,1392,,,36,,,,116,1319,,,65.0,76.8,53.1
USR0000CBOO,BOONVILLE CALIFORNIA,2006,523,,,28,,,,110,3119,,,57.5,69.8,45.1
USS0019L39S,Spratt Creek,2006,234,116,,1,20,,3.00,98,6413,30.07,,47.6,63.3,32.0
USR0000CROC,ROCK CREEK,2006,193,,,-5,,,,94,6677,,,46.9,61.9,31.9
USR0000CLAP,LA PANZA CALIFORNIA,2006,931,,,15,,,,111,3468,,,57.5,76.4,38.4
USR0000CALD,ALDER SPRINGS CALIFORNIA,2006,936,,,18,,,,100,4592,,,54.5,62.7,46.3
USC00049001,TRACY PUMPING PLANT,2006,,0,0,27,0,0.0,1.04,,,12.44,0.0,,,51.1
USC00049122,UKIAH,2006,909,0,0,24,0,0.0,2.30,109,2920,43.25,0.0,59.0,72.4,45.6
USR0000CPIR,PIRU CALIFORNIA,2006,1181,,,32,,,,106,1775,,,63.2,75.0,51.5
USR0000CBNL,BEN LOMOND CALIFORNIA,2006,976,,,27,,,,104,3756,,,57.1,64.4,49.9
USR0000CLAU,LAUFMAN CALIFORNIA,2006,672,,,10,,,,102,5629,,,51.0,64.5,37.4
USC00048273,SKYLINE RIDGE,2006,,,3,,,3.0,2.90,,,44.88,6.1,,,
USR0000CLAS,LASSEN LODGE CALIFORNIA,2006,1228,,,18,,,,104,4463,,,55.8,65.9,45.7
USS0019L13S,Virginia Lakes Ridge,2006,4,200,,0,107,,2.80,79,,25.27,,40.8,50.2,31.5
