STATION,NAME,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USR0000CSOM,SOMES BAR CALIFORNIA,2008,1090,,,26,,,,111,3846,,,57.9,72.2,43.5
USR0000CTRI,TRINITY CAMP CALIFORNIA,2008,893,,,19,,,,101,5225,,,54.0,65.4,42.5
USR0000CTRM,TRIMMER CALIFORNIA,2008,,,,,,,,110,2699,,,,77.6,
USR0000CLAY,LAYTONVILLE CALIFORNIA,2008,794,,,16,,,,109,,,,56.9,72.8,40.9
USS0019L38S,Leavitt Lake,2008,0,247,,0,160,,5.30,74,9284,50.71,,40.4,48.1,32.8
USC00041990,COPCO NUMBER 1 DAM,2008,,,20,,,7.0,3.00,,,18.78,56.9,,,
USR0000CALP,ALPINE CALIFORNIA,2008,1950,,,29,,,,110,2021,,,65.2,80.4,50.0
USS0019L40S,Monitor Pass,2008,7,172,,2,73,,3.10,80,8178,22.18,,43.3,53.5,33.2
USW00053139,STOVEPIPE WELLS 1 SW,2008,5634,,,31,,,0.56,123,1253,1.04,,77.3,89.4,65.1
USR0000CMSA,MARIPOSA CALIFORNIA,2008,1490,,,25,,,,106,3476,,,60.0,72.8,47.1
USR0000COWE,OWENS CAMP LOC CALIFORNIA,2008,444,,,10,,,,101,5413,,,52.2,68.2,36.2
USR0000CKON,KONOCTI CALIFORNIA,2008,1603,,,26,,,,107,3384,,,60.6,70.7,50.6
USC00046657,PALOMAR MOUNTAIN OBSVTRY,2008,,,7,,,27.0,9.00,,,28.54,54.4,,,
USC00048713,SUTTER HILL CDF,2008,,0,0,,0,0.0,1.86,,,16.69,0.0,,,
USR0000CFEN,FENCE MEADOW CALIFORNIA,2008,,,,,,,,,4318,,,,,
USR0000COWV,OWENS VALLEY CALIFORNIA,2008,1611,,,11,,,,103,3833,,,59.2,73.3,45.1
USC00047749,SAN DIMAS FIRE FC 95,2008,,0,0,,0,0.0,4.45,,,19.22,0.0,,,
USC00043261,FRIANT GOVERNMENT CAMP,2008,,0,0,,0,0.0,1.40,110,,10.88,0.0,,78.7,
USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM,2008,1355,0,0,26,0,0.0,1.51,109,2499,15.30,0.0,61.4,75.6,47.2
USC00043384,GEORGETOWN R S,2008,,,,,,,3.45,,,34.17,,,,
USC00046896,PINE FLAT DAM,2008,,0,0,,0,0.0,2.52,,,16.11,0.0,,,
USC00044232,INDEPENDENCE,2008,,,,,,,2.18,,,5.35,,,,
USC00046773,PEARBLOSSOM,2008,,0,0,20,0,0.0,0.90,,,5.47,0.0,,,48.1
USR0000CHIG,HIGH SIERRA CALIFORNIA,2008,141,,,4,,,,89,6812,,,47.4,61.0,33.7
USC00047741,SAN DIEGO SEAWORLD,2008,,0,0,,0,0.0,1.78,,,11.40,0.0,,,
USR0000CWEE,WEED AIRPORT CALIFORNIA,2008,729,,,7,,,,105,5701,,,52.2,65.0,39.3
USC00043038,FIDDLETOWN DEXTER RANCH,2008,,0,0,,0,0.0,3.33,,,25.15,0.0,,,
USC00048606,STRAWBERRY VALLEY,2008,416,84,25,14,43,20.0,4.50,97,5365,58.41,132.4,52.1,65.4,38.9
USR0000CKNO,KNOXVILLE CREEK CALIFORNIA,2008,1371,,,23,,,,110,3445,,,59.8,73.5,46.1
USR0000CMS2,MOUNT SHASTA CALIFORNIA,2008,555,,,7,,,,106,5808,,,51.6,65.8,37.3
USC00048967,TOPANGA PTRL STATION FC6,2008,,0,0,,0,0.0,,,,,0.0,,,
USW00053150,YOSEMITE VILLAGE 12 W,2008,387,,,14,,,2.52,88,,30.46,,50.3,56.7,43.8
USC00043392,GETTY CENTER,2008,1419,0,0,38,0,0.0,3.01,103,1639,18.00,0.0,64.7,74.4,55.0
USC00044484,KELSEY 1 N,2008,,1,0,,1,0.6,2.01,,,22.42,1.0,,,
USC00047874,SAN PASQUAL ANIMAL PARK,2008,,,,28,,,1.19,,,15.64,,,,50.2
USR0000CMRK,MARKLEEVILLE CALIFORNIA,2008,352,,,2,,,,97,6307,,,49.2,64.7,33.8
USR0000CWES,WESTWOOD CALIFORNIA,2008,448,,,10,,,,93,7249,,,48.0,57.1,38.9
USC00042081,COVELO,2008,943,,9,15,,5.0,2.66,109,,29.57,19.5,56.6,73.6,39.5
USR0000CEAG,EAGLE PEAK CALIFORNIA,2008,1452,,,23,,,,104,4133,,,58.4,66.8,50.1
USC00047646,SAINT HELENA 4 WSW,2008,,,,,,,4.00,,,30.40,,,,
USC00047767,SAN FRANCISCO OCEANSIDE,2008,,0,0,,0,0.0,,,,,0.0,,,
USC00047888,SANTA ANA FIRE STATION,2008,1593,0,0,35,0,0.0,2.05,103,992,11.31,0.0,66.9,78.6,55.1
USR0000CLOP,LOS PRIETOS CALIFORNIA,2008,1495,,,28,,,,114,2241,,,63.3,80.5,46.0
USC00043161,FORT BRAGG 5 N,2008,,0,0,,0,0.0,,,,,0.0,,,
USC00047880,SAN RAFAEL CIVIC CEN,2008,510,0,0,30,0,0.0,4.23,102,2970,26.23,0.0,58.5,68.9,48.1
USC00047643,SAINT HELENA,2008,923,0,0,27,0,0.0,4.10,103,2519,27.73,0.0,60.7,74.5,47.0
USC00046675,PANOCHE 2 W,2008,,0,0,,0,0.0,1.70,,,9.20,0.0,,,
USC00042090,COVINA CITY YARD FC387B,2008,,0,0,,0,0.0,1.97,,,16.33,0.0,,,
USC00045360,MARKLEY COVE,2008,1288,0,0,26,0,0.0,3.26,111,2894,25.19,0.0,60.9,76.9,44.8
USR0000CFAN,FANCHER CREEK CALIFORNIA,2008,2778,,,30,,,,112,2107,,,66.6,77.3,55.8
USR0000CMOU,MOUNTAIN REST CALIFORNIA,2008,1510,,,21,,,,101,3831,,,59.1,68.4,49.8
USR0000CHER,HERNANDEZ CALIFORNIA,2008,1516,,,26,,,,102,3740,,,59.3,67.7,50.9
USC00045118,LOS BANOS,2008,1886,0,0,27,0,0.0,0.74,109,2321,5.90,0.0,63.8,76.9,50.7
USC00046328,OAK KNOLL,2008,,0,0,,0,0.0,2.22,,,14.75,0.0,,,
USC00047779,SAN GABRIEL DAM FC425B E,2008,,0,0,,0,0.0,,,,,0.0,,,
USR0000CVAY,VALYERMO CALIFORNIA,2008,1474,,,16,,,,106,3310,,,60.2,76.9,43.5
USC00045352,MARIPOSA RANGER STATION,2008,,,,,,,3.35,,3221,24.35,,,,
USR0000CVAL,VALLEY CENTER CALIFORNIA,2008,1697,,,32,,,,108,,,,64.8,79.2,50.5
USC00045598,MIDDLETOWN,2008,,,,,,,4.30,,,34.13,,,,
USC00047414,RICHMOND,2008,,0,0,,0,0.0,2.10,,,16.31,0.0,,,
USC00047776,SAN GABRIEL CANYON PH,2008,,0,0,,0,0.0,6.10,,,25.26,0.0,,,
USC00045233,MADERA,2008,,0,0,,0,0.0,1.73,,,7.71,0.0,,,
USC00046685,PARADISE,2008,1596,2,0,30,3,0.0,3.30,103,2549,35.51,0.0,62.1,72.1,52.1
USC00043191,FORT ROSS,2008,,0,0,,0,0.0,,,,,0.0,,,
USS0019L44S,Horse Meadow,2008,9,172,,2,75,,2.20,78,8556,23.39,,42.5,51.9,33.1
USC00047306,REDLANDS,2008,2050,0,0,30,0,0.0,1.18,109,1697,11.98,0.0,66.1,81.1,51.1
USC00048758,TAHOE CITY,2008,34,120,33,3,65,21.0,2.63,89,7620,22.07,212.5,43.9,56.9,30.8
USC00047668,SALINAS NUMBER 2,2008,137,0,0,29,0,0.0,,98,2943,,0.0,57.2,68.4,45.9
USR0000CHEL,HELL HOLE CALIFORNIA,2008,725,,,13,,,,99,5182,,,53.6,64.8,42.3
USR0000CBZE,BRAZIE RANCH CALIFORNIA,2008,1054,,,11,,,,104,,,,53.8,65.6,42.0
USC00048752,TAFT,2008,2309,0,0,28,0,0.0,0.62,112,,2.96,0.0,65.7,79.0,52.4
USR0000CMOD,MODOC NWR CALIFORNIA,2008,235,,,-13,,,,101,7251,,,47.0,63.5,30.6
USC00046572,OXNARD WEATHER FORECAST OFFICE,2008,564,0,0,34,0,0.0,2.25,95,1913,14.08,0.0,61.6,71.1,52.1
USC00046336,OAKLAND MUSEUM,2008,,0,0,,0,0.0,,,2529,,0.0,,,
USR0000CPUL,PULGAS CALIFORNIA,2008,735,,,33,,,,107,2698,,,60.1,72.7,47.5
USC00045123,LOS GATOS,2008,,0,0,29,0,0.0,,104,,,0.0,59.3,72.1,46.5
USC00044278,INYOKERN,2008,,0,0,,0,0.0,1.10,,,3.41,0.0,,,
USC00047785,SAN GABRIEL FIRE DEP,2008,1716,0,0,35,0,0.0,2.45,102,1396,13.76,0.0,66.1,77.4,54.8
USC00047681,SALSIPUEDES GAGING STATION,2008,,0,0,,0,0.0,3.18,,,21.31,0.0,,,
USS0019L43S,Forestdale Creek,2008,20,211,,2,105,,4.50,84,7961,43.00,,44.1,54.7,33.4
USC00043083,FIVE POINTS 5 SSW,2008,,,,,,,,,2377,,,,,
USC00040924,BLYTHE,2008,,0,0,,0,0.0,0.70,,,1.90,0.0,,,
USS0020L06S,Echo Peak,2008,44,174,,7,106,,4.30,84,7629,48.78,,45.2,53.5,36.9
USC00047672,SALINAS DAM,2008,,0,0,,0,0.0,4.26,,,20.59,0.0,,,
USR0000CMNC,MONTECITO CALIFORNIA,2008,1781,,,37,,,,103,1674,,,65.5,74.1,56.9
USR0000CWAL,WALKER PASS CALIFORNIA,2008,1427,,,18,,,,103,4140,,,58.2,70.8,45.5
USR0000CWAK,WALKER CALIFORNIA,2008,1072,,,12,,,,98,5236,,,54.2,66.7,41.6
USC00045378,MARTINEZ WATER PLANT,2008,717,0,0,23,0,0.0,2.20,105,2720,14.17,0.0,59.1,73.7,44.5
USR0000CWAR,WARM SPRINGS CALIFORNIA,2008,1793,,,27,,,,101,3133,,,61.6,71.3,51.8
USS0019L42S,Summit Meadow,2008,0,202,,2,80,,3.20,75,9024,22.68,,41.0,49.7,32.2
USW00053119,HANFORD MUNICIPAL AIRPORT,2008,1879,,,26,,,0.65,110,2622,5.93,,63.1,77.8,48.4
USR0000CQUA,QUARTZ HILL CALIFORNIA,2008,918,,,16,,,,103,5618,,,53.0,64.7,41.3
USR0000CMLR,MALLORY RIDGE CALIFORNIA,2008,1499,,,31,,,,107,3357,,,60.3,69.0,51.7
USC00041907,COLEMAN FISHERIES STATION,2008,,0,0,,0,0.0,1.81,,,20.66,0.0,,,
USC00040931,BOCA,2008,,104,29,,46,15.5,2.99,,,14.87,145.7,,,
USR0000CLKL,LOWER KLAMATH CALIFORNIA,2008,155,,,-5,,,,99,7477,,,45.8,60.0,31.6
USW00053120,RAMONA AIRPORT,2008,,,,,,,2.24,,2560,17.76,,,,
USW00053121,OCEANSIDE MUNICIPAL AIRPORT,2008,624,,,32,,,2.01,95,2158,13.56,,61.1,71.5,50.6
USC00044176,HUNTINGTON LAKE,2008,,,,,,,2.30,,,34.88,,,,
USC00044297,IRON MOUNTAIN,2008,,0,0,,0,0.0,,,,,0.0,,,
USC00049866,YREKA,2008,666,,13,3,,7.0,1.07,105,5780,14.14,36.1,51.2,66.8,35.7
USC00045026,LODGEPOLE,2008,,,,,,,,,7521,,,,,
USC00046599,PACIFICA 4 SSE,2008,,0,0,,0,0.0,,,,,0.0,,,
USC00046598,PACIFICA 2 S,2008,,0,0,,0,0.0,,,,,0.0,,,
USC00049621,WHISKEYTOWN RESERVOIR,2008,,0,0,,0,0.0,6.15,113,,40.16,0.0,,75.7,
USC00049742,WINTERS,2008,1853,0,0,26,0,0.0,3.39,108,2178,21.98,0.0,64.1,78.4,49.8
USR0000CQUI,QUINCY RD CALIFORNIA,2008,565,,,3,,,,111,5184,,,52.8,70.7,35.0
USR0000CHAS,HASTINGS CALIFORNIA,2008,,,,,,,,,3436,,,,,
USS0019L41S,Burnside Lake,2008,0,191,,-15,89,,3.70,80,9655,36.08,,38.9,52.8,25.0
USR0000CHAY,HAYFORK CALIFORNIA,2008,554,,,15,,,,108,5125,,,53.0,70.6,35.5
USR0000COPA,OPAL MOUNTAIN CALIFORNIA,2008,2491,,,25,,,,106,2493,,,65.1,76.6,53.6
USC00047581,ROUND MOUNTAIN,2008,,,,,,,2.60,,,35.61,,,,
USC00045280,MAMMOTH LAKES RANGER STATION,2008,,119,32,,64,19.0,2.62,88,,19.57,201.0,,57.4,
USR0000CBVR,BEAVER CAMP LOC CALIFORNIA,2008,1799,,,18,,,,104,4054,,,59.6,70.3,48.8
USR0000CHAW,HAWKEYE CALIFORNIA,2008,1170,,,30,,,,101,3339,,,59.4,67.4,51.3
USC00041912,COLFAX,2008,,,,,,,1.72,,,23.20,,,,
USR0000CLIN,LINCOLN CALIFORNIA,2008,1730,,,25,,,,110,2653,,,62.6,77.7,47.6
USR0000CRUT,RUTH CALIFORNIA,2008,403,,,7,,,,106,5088,,,52.7,70.2,35.3
USC00041916,COLGATE POWERHOUSE,2008,,0,0,,0,0.0,2.00,,,24.91,0.0,,,
USR0000CJER,JERSEYDALE CALIFORNIA,2008,1618,,,21,,,,106,3825,,,59.5,72.1,46.8
USC00040943,BODIE CALIFORNIA STATE HISTORIC PARK,2008,,136,,,42,,1.80,85,,9.92,,,57.5,
USR0000CPRD,PANOCHE ROAD CALIFORNIA,2008,2071,,,32,,,,104,2776,,,63.4,71.2,55.6
USC00045032,LODI,2008,,0,0,24,0,0.0,0.96,,,7.49,0.0,,,47.6
USC00046006,MOUNT WILSON CBS,2008,1217,,0,20,,0.0,3.09,99,,26.52,0.0,59.2,69.8,48.6
