STATION,NAME,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USR0000CTHO,THOMES CREEK CALIFORNIA,2015,2470,,,31,,,,111,1644,,,66.7,76.7,56.7
USC00049099,TWENTYNINE PALMS,2015,3700,,,23,,,0.27,111,921,2.39,,71.8,84.7,58.9
USR0000CRDR,READER RANCH CALIFORNIA,2015,1594,,,28,,,,104,2204,,,62.6,74.9,50.3
USR0000CABS,ARBUCKLE BASIN CALIFORNIA,2015,1746,,,29,,,,103,2368,,,62.7,71.1,54.3
USC00047902,SANTA BARBARA,2015,,,,,,,1.30,101,905,4.91,,,74.5,
USC00042214,CULVER CITY,2015,1342,,,38,,,2.50,99,,7.52,,66.5,74.9,58.0
USR0000CREA,REDDING AIRPORT CALIFORNIA,2015,2216,,,21,,,,113,1923,,,65.1,79.1,51.0
USC00045968,MOUNT LAGUNA NUMBER 3,2015,585,,,13,,,1.50,91,3768,14.19,,55.5,65.5,45.6
US1CAMT0006,CASTROVILLE 1.6 ENE,2015,,,,,,,1.00,,,9.07,,,,
US1CAMT0005,KING CITY 13.2 S,2015,,,,,,,1.18,,,7.73,,,,
USR0000CGOO,GOOSE VALLEY CALIFORNIA,2015,1740,,,35,,,,103,1047,,,66.4,75.9,57.0
US1CAMT0003,LOCKWOOD 3.6 NW,2015,,,0,,,0.0,1.01,,,4.44,0.0,,,
USR0000CRCH,RANCHITA CALIFORNIA,2015,1501,,,21,,,,99,2461,,,61.6,71.1,52.1
USC00044405,JOSHUA TREE,2015,2566,0,0,21,0,0.0,1.10,108,,4.78,0.0,66.8,80.1,53.6
USC00047916,SANTA CRUZ,2015,574,,,27,,,2.10,101,1614,16.49,,61.6,74.0,49.2
USC00046826,PETALUMA AIRPORT,2015,528,,,24,,,1.43,100,2166,11.98,,59.7,72.7,46.6
USC00041130,BRUSH CREEK RANGER STATION,2015,,,,,,,3.05,,,29.68,,,,
USC00044881,LEE VINING,2015,320,40,13,8,14,13.5,2.07,92,5137,13.98,44.4,50.6,63.9,37.2
USW00093210,OROVILLE MUNICIPAL AIRPORT,2015,1992,,,27,,,1.36,108,1741,10.48,,64.9,77.3,52.5
US1CAIN0002,BISHOP 8.5 WSW,2015,,,,,,,0.59,,,4.88,,,,
USW00093209,PASO ROBLES MUNICIPAL AIRPORT,2015,1269,0,,24,0,,2.09,107,1861,7.37,,62.3,78.8,45.9
US1CASH0006,SHINGLETOWN 5.3 ENE,2015,,,12,,,4.7,3.12,,,32.11,33.6,,,
USC00044412,JULIAN CDF,2015,971,,,19,,,2.34,96,2838,23.94,,59.0,68.5,49.5
US1CAMT0020,CASTROVILLE 1.6 ENE,2015,,,,,,,0.91,,,7.51,,,,
USC00045502,MECCA FIRE STATION,2015,4699,,,23,,,0.31,119,580,1.60,,75.5,90.8,60.2
USC00041149,BUCKHORN,2015,,2,2,,3,3.0,3.39,,,44.59,6.0,,,
USC00042239,CUYAMACA,2015,594,,,18,,,3.01,93,3818,24.12,,55.7,67.1,44.3
USC00044890,LEMON COVE,2015,2314,,,28,,,1.57,110,1536,12.24,,66.1,81.2,51.1
USC00045983,MOUNT SHASTA,2015,520,,,11,,,,100,4237,,,54.0,68.0,39.9
USW00093205,MARYSVILLE YUBA CO AIRPORT,2015,1700,0,,26,0,,1.23,108,1859,9.99,,63.8,77.7,49.8
USW00093206,SAN LUIS OBISPO MCCHESNEY FIELD,2015,824,0,,27,0,,1.32,105,1472,7.28,,62.9,75.3,50.4
USS0020H12S,Dismal Swamp,2015,24,188,,0,62,,1.90,84,7885,40.15,,42.5,52.1,32.8
USC00047933,SANTA MARGARITA BOOST,2015,,,,,,,1.85,,1786,13.50,,,,
USC00041159,BUCKS CREEK,2015,,,,,,,3.47,,,33.67,,,,
USC00043578,GRATON,2015,544,,,20,,,2.40,105,2127,17.81,,60.0,76.4,43.5
USC00046602,PACOIMA DAM FC33A E,2015,,,,,,,1.17,,,7.29,,,,
US1CASH0010,REDDING 7.9 NNE,2015,,,,,,,2.86,,,25.98,,,,
USC00043573,GRASS VALLEY NUMBER 2,2015,920,,,23,,,3.65,99,3093,29.09,,58.4,71.2,45.5
USR0000CRAV,RAVENDALE CALIFORNIA,2015,326,,,1,,,,97,5539,,,49.6,63.3,35.8
US1CAMT0036,SALINAS 2.7 WSW,2015,,,,,,,0.90,,,8.78,,,,
USC00044422,JUNCAL DAM,2015,,,,,,,1.39,,,6.98,,,,
USR0000CCDG,CEDAR GROVE CALIFORNIA,2015,512,,,9,,,,96,4257,,,53.7,69.1,38.4
USW00024216,RED BLUFF MUNICIPAL AIRPORT,2015,2242,0,,26,0,,1.31,113,1740,9.67,,65.7,79.1,52.3
USW00023129,LONG BEACH DAUGHERTY FIELD,2015,1946,0,0,36,0,0.0,0.93,105,571,5.09,0.0,68.4,77.9,58.9
USW00024215,MOUNT SHASTA,2015,520,,,11,,,4.87,100,4230,26.67,,54.0,68.0,40.0
US1CATH0040,GERBER 3.5 SW,2015,,,,,,,1.35,,,13.21,,,,
USW00024213,EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND,2015,5,0,0,30,0,0.0,2.20,77,3650,33.86,0.0,54.5,61.0,48.0
US1CAYL0002,DAVIS 0.8 NE,2015,,,,,,,1.83,,,8.09,,,,
US1CATH0037,RED BLUFF 5.7 W,2015,,,,,,,1.21,,,14.04,,,,
US1CATH0039,LOS MOLINOS 4.5 N,2015,,,,,,,1.50,,,11.16,,,,
USR0000CTE2,TEMESCAL LPF CALIFORNIA,2015,1705,,,27,,,,104,1243,,,65.8,79.6,51.9
USC00042012,CORCORAN IRRIGATION DIST.,2015,,,,,,,0.94,,1759,5.84,,,,
USW00023130,VAN NUYS AIRPORT,2015,2258,,,30,,,1.02,107,749,4.98,,68.6,80.8,56.5
USR0000COZE,OZENA CALIFORNIA,2015,1200,,,17,,,,109,2422,,,60.8,78.8,42.7
USR0000CIND,INDIAN WELL CALIFORNIA,2015,505,,,6,,,,97,4991,,,51.7,63.6,39.8
USR0000CCAR,CARRIZO CALIFORNIA,2015,1851,,,31,,,,102,1797,,,64.4,75.2,53.5
USR0000CCAT,CATHEYS VALLEY CALIFORNIA,2015,2130,,,30,,,,104,1844,,,64.8,75.2,54.4
USW00023136,CAMARILLO AIRPORT,2015,1156,0,0,32,0,0.0,1.27,108,1027,4.98,0.0,65.0,76.1,54.0
US1CAYL0010,WOODLAND 2.8 SE,2015,,,,,,,1.24,,,6.74,,,,
USC00046624,PALMDALE,2015,2039,0,,23,0,,0.90,105,1891,5.70,,64.5,78.8,50.2
US1CAOR0027,IRVINE 4.1 NNE,2015,,,,,,,1.70,,,8.06,,,,
US1CAOR0021,ANAHEIM 4.9 ENE,2015,,,,,,,1.69,,,8.83,,,,
US1CASH0050,SHINGLETOWN 10.3 ENE,2015,,,,,,,2.07,,,30.77,,,,
USR0000CMTZ,MOUNT ZION CALIFORNIA,2015,1676,,,27,,,,101,2225,,,62.7,71.5,53.9
US1CAOR0029,ANAHEIM 4.9 E,2015,,,,,,,1.39,,,8.57,,,,
US1CAYL0021,DAVIS 6.3 W,2015,,,,,,,2.13,,,8.30,,,,
USR0000CEEL,EEL RIVER CALIFORNIA,2015,1368,,,21,,,,109,2617,,,60.9,77.2,44.5
US1CATH0011,RED BLUFF 5.1 NNW,2015,,,,,,,1.28,,,13.82,,,,
USC00046635,PALM SPRINGS,2015,,,,,,,0.48,,,2.98,,,,
US1CATH0012,COTTONWOOD 9.1 SW,2015,,,,,,,2.25,,,15.83,,,,
USR0000CCAN,CANBY CALIFORNIA,2015,,,,,,,,,4997,,,,,
USR0000CCAM,CAMERON FIRE STATION CALIFORNI,2015,860,,,13,,,,102,2798,,,59.1,75.2,43.0
USR0000CCAL,CALLAHAN CALIFORNIA,2015,974,,,16,,,,103,4036,,,56.0,68.5,43.4
USR0000CCAA,CAHUILLA CALIFORNIA,2015,5276,,,33,,,,118,,,,78.1,91.3,64.9
USR0000CEEC,EEL RIVER CAMP CALIFORNIA,2015,624,,,26,,,,108,2303,,,59.4,73.2,45.7
US1CATH0019,RED BLUFF 2.8 N,2015,,,,,,,1.27,,,14.06,,,,
USC00044211,IDYLLWILD FIRE DEPARTMENT,2015,458,,,17,,,2.72,93,3483,22.81,,55.2,68.2,42.2
US1CAOR0035,MISSION VIEJO 3.9 NNE,2015,,,,,,,0.99,,,9.95,,,,
USW00023110,LEMOORE REEVES NAS,2015,2119,,,23,,,0.71,108,1862,4.24,,64.8,79.9,49.7
US1CAOR0031,ORANGE 3.0 ENE,2015,,,,,,,1.01,,,8.63,,,,
US1CAOR0039,ANAHEIM 7.3 E,2015,,,,,,,1.19,,,8.07,,,,
USR0000CGHP,GRASSHOPPER CALIFORNIA,2015,191,,,3,,,,92,6060,,,47.9,60.4,35.4
US1CATH0029,COTTONWOOD 3.9 SW,2015,,,,,,,1.70,,,16.46,,,,
USC00041194,BURBANK VALLEY PUMP,2015,,,,,,,0.89,,,6.53,,,,
US1CASH0051,REDDING 3.8 S,2015,,,,,,,1.84,,,22.10,,,,
USR0000CTAN,TANBARK CALIFORNIA,2015,1583,,,30,,,,100,1605,,,64.4,74.1,54.8
USC00044223,IMPERIAL,2015,4703,,,28,,,0.68,118,485,1.75,,76.1,90.0,62.1
USC00045795,MONTEREY,2015,214,,,34,,,1.19,95,2246,9.59,,59.1,67.4,50.8
USR0000CCOH,COHASSET CALIFORNIA,2015,2105,,,33,,,,104,1816,,,65.2,73.7,56.6
USR0000CCOL,COLLINS BALDY CALIFORNIA,2015,524,,,14,,,,95,5236,,,51.3,59.7,42.8
USC00049490,WEAVERVILLE,2015,913,,,13,,,3.43,108,3274,28.45,,57.8,74.3,41.2
US1CAOR0001,ORANGE 3.5 ENE,2015,,,,,,,0.86,,,7.11,,,,
USW00023161,DAGGETT AIRPORT,2015,3339,0,0,19,0,0.0,0.48,114,1433,2.89,0.0,69.3,83.2,55.5
USR0000CPHI,PINE HILLS CALIFORNIA,2015,931,,,22,,,,97,2580,,,59.8,70.8,48.8
USW00024259,MONTAGUE SISKIYOU AIRPORT,2015,895,,,8,,,1.54,106,4404,12.35,,54.7,69.9,39.6
USW00024257,REDDING MUNICIPAL AIRPORT,2015,2499,0,0,22,0,0.0,1.60,114,1798,17.25,0.0,66.3,80.0,52.7
USR0000CCP9,CAMP 9 CALIFORNIA,2015,1397,,,28,,,,99,2247,,,61.9,70.4,53.3
USR0000CPIE,PIERCE CALIFORNIA,2015,,,,,,,,,4994,,,,,
USC00040673,BEN LOMOND NUMBER 4,2015,,,,,,,2.24,111,1994,19.67,,,81.0,
USR0000CCOU,CO LINE CALIFORNIA,2015,1907,,,30,,,,106,2030,,,64.0,74.2,53.8
USR0000CPIH,PINEHURST CALIFORNIA,2015,1237,,,22,,,,99,2726,,,59.7,70.3,49.1
USR0000CLAB,LOS BANOS CALIFORNIA,2015,1980,,,29,,,,105,1497,,,65.6,76.2,54.9
USR0000CCOO,COOSKIE MOUNTAIN CALIFORNIA,2015,590,,,31,,,,96,3701,,,56.0,63.2,48.8
USR0000CCON,CONVERSE CALIFORNIA,2015,454,,,13,,,,93,3799,,,54.8,67.8,41.7
USR0000CCOR,CORRALITOS CALIFORNIA,2015,504,,,28,,,,102,1929,,,60.5,73.9,47.1
USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,2015,1183,0,0,36,0,0.0,1.80,99,872,5.96,0.0,65.6,72.7,58.4
US1CAFR0013,CLOVIS 1.3 NE,2015,,,,,,,1.35,,,9.89,,,,
USC00047085,PORTOLA,2015,207,25,10,1,6,7.0,1.70,97,5656,17.98,33.5,48.9,65.6,32.1
US1CAFR0014,FRESNO 2.4 NW,2015,,,,,,,1.09,,,7.44,,,,
USC00040449,BALCH POWER HOUSE,2015,,,,,,,,,2066,,,,,
USR0000CTOM,MOUNT TOM CALIFORNIA,2015,13,,,3,,,,76,6565,,,45.3,53.1,37.5
USW00023179,NEEDLES AIRPORT,2015,5181,0,0,28,0,0.0,1.00,118,664,4.00,0.0,76.8,89.0,64.7
US1CAOR0017,MISSION VIEJO 1.6 ENE,2015,,0,0,,0,0.0,0.97,,,8.50,0.0,,,
US1CAOR0019,MISSION VIEJO 1.3 SSE,2015,,,,,,,0.90,,,8.18,,,,
USC00042863,ESCONDIDO NUMBER 2,2015,1927,,,31,,,0.85,102,692,9.96,,67.8,79.4,56.1
USC00040444,BAKERSFIELD 5 NW,2015,2562,,,28,,,0.78,107,1449,4.44,,67.0,79.2,54.8
USC00041534,CARMEL VALLEY,2015,495,,,28,,,1.70,101,2016,14.26,,60.1,73.8,46.5
USC00043714,HALF MOON BAY,2015,23,,,30,,,1.68,78,2547,9.58,,57.0,65.1,48.8
US1CATH0005,RED BLUFF 6.0 W,2015,,,,,,,1.82,,,14.52,,,,
US1CAFR0005,TOLLHOUSE 6.2 SSE,2015,,,,,,,2.35,,,17.70,,,,
US1CAFR0008,HELM 2.7 NNE,2015,,,,,,,0.61,,,4.51,,,,
US1CATH0009,RED BLUFF 1.1 S,2015,,,,,,,1.19,,,10.81,,,,
USC00049273,VENADO,2015,,,,,,,8.88,,,41.08,,,,
US1CAFR0002,CLOVIS 2.9 N,2015,,,,,,,1.23,,,12.13,,,,
USS0019L19S,Ebbetts Pass,2015,1,166,,4,63,,2.70,76,7304,43.37,,43.8,52.3,35.2
USC00040212,ANGWIN PAC UNION COL,2015,657,,,28,,,2.32,98,2395,18.81,,59.6,71.5,47.7
USC00049026,TRINITY RIVER HATCHERY,2015,,0,2,16,0,2.0,1.86,,,23.29,4.0,,,42.5
USC00040693,BERKELEY,2015,349,,,33,,,1.49,99,1799,11.34,,60.4,70.3,50.6
USR0000CCMO,CASE MOUNTAIN CALIFORNIA,2015,438,,,15,,,,88,3955,,,53.5,62.1,44.8
USR0000CCLE,CLEAR CREEK CALIFORNIA,2015,1509,,,31,,,,96,1918,,,63.4,71.1,55.7
USW00023152,BURBANK GLENDALE PASADENA AIRPORT,2015,2137,0,,31,0,,1.04,104,771,5.56,,68.1,79.2,57.0
USW00023155,BAKERSFIELD AIRPORT,2015,2773,0,0,28,0,0.0,0.63,109,1341,4.00,0.0,67.9,80.2,55.6
USC00049040,TRUCKEE TAHOE AIRPORT DISTRICT,2015,64,48,17,-10,14,11.0,2.21,93,6318,23.09,62.0,45.5,63.8,27.2
USW00023157,BISHOP AIRPORT,2015,1338,0,0,5,0,0.0,0.63,108,3164,3.39,0.0,59.1,77.7,40.4
USW00023158,BLYTHE AIRPORT,2015,4694,0,0,26,0,0.0,0.74,119,,3.19,0.0,75.4,88.8,62.1
USC00041312,CALISTOGA,2015,936,,,25,,,2.97,108,1868,19.28,,61.5,76.1,46.8
USC00042402,DE SABLA,2015,1101,,,22,,,2.65,103,2612,31.40,,59.8,73.4,46.3
USC00045915,MOUNT DIABLO JUNCTION,2015,930,,,28,,,1.77,99,2373,15.56,,60.2,69.0,51.5
USC00041316,CALLAHAN,2015,350,,,11,,,4.55,101,4887,22.06,,52.5,69.4,35.6
USR0000CCLV,CALAVERAS ROAD CALIFORNIA,2015,734,,,33,,,,100,2076,,,60.5,69.0,52.1
USR0000CCLK,CLARK CALIFORNIA,2015,1835,,,29,,,,107,1144,,,66.5,79.3,53.7
USC00049035,TRONA,2015,3258,0,0,17,0,0.0,0.67,112,1611,3.18,0.0,68.6,82.8,54.4
USS0020H13S,Adin Mtn,2015,25,110,,-6,40,,1.20,88,6984,28.28,,44.5,56.9,32.1
USC00049298,VERDI 2 W,2015,384,34,10,6,11,11.0,,94,5057,,50.0,51.0,63.1,38.8
USW00093230,SOUTH LAKE TAHOE AIRPORT,2015,,,,,,,1.53,,5847,18.46,,,,
USR0000CAGD,ARROYO GRANDE CALIFORNIA,2015,1110,,,26,,,,107,1404,,,63.5,78.7,48.4
USR0000CRIC,RICE VALLEY CALIFORNIA,2015,4587,,,23,,,,117,776,,,74.7,89.0,60.3
US1CAMR0037,NOVATO 2.7 WNW,2015,,,0,,,0.0,1.78,,,6.57,0.0,,,
USC00043747,HANFORD 1 S,2015,2435,,,20,,,0.60,108,1970,4.83,,65.6,79.1,52.0
USR0000CGSP,GREEN SPRING CALIFORNIA,2015,1791,,,28,,,,105,1987,,,63.5,75.2,51.8
USW00093225,SACRAMENTO METROPOLITAN AIRPORT,2015,1479,,,25,,,1.38,106,1978,7.52,,62.7,76.5,49.0
USW00093227,NAPA CO AIRPORT,2015,355,,,23,,,1.17,101,2650,8.30,,58.0,70.9,45.2
USW00093228,HAYWARD AIR TERMINAL,2015,466,,,31,,,0.98,97,1695,7.65,,60.8,69.5,52.1
USC00040232,ANTIOCH PUMP PLANT 3,2015,1487,,,27,,,0.88,107,1569,6.56,,64.0,75.7,52.3
USW00003104,DESERT RESORTS REGIONAL AIRPORT,2015,4179,0,0,20,0,0.0,0.53,119,791,2.03,0.0,73.7,90.0,57.4
USC00049063,TUOLUMNE MEADOWS RANGER STATION,2015,,,,,,,,,8696,,,,,
US1CAKG0003,LEMOORE 0.3 SW,2015,,,0,,,0.0,0.68,,,5.33,0.0,,,
US1CAKG0004,HANFORD 3.6 N,2015,,,,,,,0.66,,,5.50,,,,
US1CAVT0012,CAMARILLO 2.4 W,2015,,,0,,,0.0,2.10,,,5.58,0.0,,,
USW00003102,ONTARIO INTERNATIONAL AIRPORT,2015,2301,0,,30,0,,1.25,108,819,8.69,,68.4,81.1,55.6
US1CAVT0016,CAMARILLO 0.6 N,2015,,,,,,,1.84,,,5.69,,,,
USC00045933,MOUNT HAMILTON,2015,788,,,26,,,1.94,91,3300,16.56,,57.1,63.5,50.7
US1CAKG0005,HANFORD 1.7 WNW,2015,,,,,,,0.61,,,5.26,,,,
US1CAMR0025,SAN ANSELMO 2.0 NNW,2015,,,,,,,1.70,,,14.48,,,,
USW00023188,SAN DIEGO INTERNATIONAL AIRPORT,2015,1512,,,41,,,1.63,99,483,9.92,,67.5,73.9,61.0
US1CASD0110,LA MESA 0.9 SW,2015,,,,,,,0.87,,,9.00,,,,
USW00023187,SANDBERG,2015,1464,0,,24,0,,0.83,99,2445,6.29,,61.4,70.9,51.8
USW00023182,PALMDALE AIRPORT,2015,2031,0,,20,0,,0.96,106,2138,5.53,,63.7,77.7,49.7
USC00049073,TURLOCK NUMBER 2,2015,1662,,,28,,,1.21,102,1847,8.00,,63.6,75.2,52.1
USW00003131,SAN DIEGO MONTGOMERY FIELD,2015,1538,0,,35,0,,1.42,101,710,10.02,,66.7,76.0,57.5
US1CAVT0001,THOUSAND OAKS 2.1 WSW,2015,,,0,,,0.0,1.20,,,5.55,0.0,,,
USW00004222,REDDING 12 WNW,2015,1697,,,24,,,7.17,110,2296,28.57,,62.7,76.3,49.1
US1CAMR0018,FAIRFAX 0.6 SSE,2015,,,,,,,1.79,,,16.36,,,,
USC00040010,ACAMPO 5 NE,2015,,,,,,,0.86,,,9.02,,,,
US1CAVT0003,SIMI VALLEY 3.8 SW,2015,,,0,,,0.0,1.08,,,4.43,0.0,,,
USW00093245,BODEGA 6 WSW,2015,5,,,35,,,2.15,79,3096,25.29,,55.7,61.5,49.8
USR0000CELC,EL CARISO CALIFORNIA,2015,2067,,,32,,,,105,1299,,,66.6,77.5,55.8
US1CASD0101,VALLEY CENTER 6.4N,2015,,,,,,,0.99,,,12.03,,,,
USW00024286,CRESCENT CITY MCNAMARA AIRPORT,2015,5,0,,33,0,,3.08,80,3849,57.69,,53.9,60.0,47.7
USW00024283,ARCATA EUREKA AIRPORT,2015,5,0,,29,0,,2.89,84,3961,40.43,,53.3,60.9,45.8
USW00093241,VACAVILLE NUT TREE AIRPORT,2015,1622,0,0,24,0,0.0,1.64,110,1731,8.49,0.0,63.9,78.4,49.5
US1CASD0105,BOULEVARD 4.4 WSW,2015,,,,,,,1.46,,,12.02,,,,
USW00093242,MADERA MUNICIPAL AIRPORT,2015,2004,0,0,26,0,0.0,0.84,107,1775,6.90,0.0,64.7,78.8,50.7
US1CASD0104,DESCANSO 0.8 N,2015,,,,,,,1.86,,,19.66,,,,
USW00093243,MERCED 23 WSW,2015,1128,,,19,,,0.94,106,2363,4.81,,60.8,77.8,43.7
USR0000CCHB,CHEESEBORO CALIFORNIA,2015,2196,,,38,,,,104,933,,,68.1,78.3,57.9
USR0000CPAN,PANAMINT CALIFORNIA,2015,,,,,,,,,3928,,,,,
USR0000CACT,ACTON CALIFORNIA,2015,1471,,,22,,,,105,1906,,,63.1,78.0,48.2
USR0000CTIM,TIMBER MOUNTAIN CALIFORNIA,2015,632,,,9,,,,98,4912,,,52.3,62.9,41.7
USW00003122,TORRANCE AIRPORT,2015,1238,,,34,,,0.81,99,805,6.02,,65.7,75.2,56.3
USR0000CVND,VANDENBERG CALIFORNIA,2015,509,,,37,,,,93,1736,,,61.2,70.2,52.1
USC00044863,LEBEC,2015,,,,,,,1.48,98,,9.04,,,70.6,
USR0000CCHU,CHUCHUPATE CALIFORNIA,2015,188,,,6,,,,95,4896,,,51.2,68.7,33.8
US1CAMR0009,PETALUMA 10.1 W,2015,,,,,,,1.75,,,14.79,,,,
USC00040029,ADIN RANGER STATION,2015,,31,13,,6,4.0,1.07,,,15.39,32.8,,,
USR0000CPAT,PATTY MOCUS CALIFORNIA,2015,1470,,,24,,,,103,2848,,,60.6,71.6,49.5
USR0000CELI,MOUNT ELIZABETH CALIFORNIA,2015,1115,,,20,,,,97,,,,58.5,67.3,49.6
USW00023191,AVALON CATALINA AIRPORT,2015,1063,,,42,,,0.81,97,,5.19,,63.5,70.4,56.7
USR0000CPAR,PARKFIELD CALIFORNIA,2015,1268,,,21,,,,107,2346,,,61.1,78.2,44.1
USW00023190,SANTA BARBARA MUNICIPAL AIRPORT,2015,742,0,0,30,0,0.0,0.66,96,1357,4.40,0.0,62.7,73.5,51.9
USR0000CELM,EL MIRAGE CALIFORNIA,2015,,,,,,,,,682,,,,,
USW00003159,LANCASTER WM J FOX FIELD,2015,2050,0,,14,0,,1.59,108,2426,6.02,,63.1,78.3,47.8
USC00048560,STOCKTON FIRE STATION 4,2015,,,,,,,0.76,,,5.42,,,,
USC00047470,RIVERSIDE FIRE STATION 3,2015,2252,,,28,,,1.31,108,762,7.37,,68.6,81.7,55.4
USS0019L24S,Heavenly Valley,2015,0,159,,0,68,,2.70,74,7725,35.88,,42.5,52.4,32.6
USC00049888,YUCCA VALLEY,2015,2071,0,0,22,0,0.0,0.58,104,2020,4.11,0.0,64.4,77.1,51.7
USC00049884,YUCCA MESA,2015,2338,0,0,26,0,0.0,0.80,106,1678,4.98,0.0,65.9,77.2,54.6
USC00046136,NEVADA CITY,2015,1035,2,0,25,1,0.7,3.80,98,3158,32.87,1.3,58.7,69.6,47.8
USR0000CKET,KETTLEMAN HILLS CALIFORNIA,2015,2904,,,32,,,,108,1250,,,68.7,78.9,58.6
USR0000CSVA,SPRING VALLEY CALIFORNIA,2015,294,,,36,,,,96,2669,,,57.9,65.3,50.4
USR0000CMIO,MILO CALIFORNIA,2015,2444,,,31,,,,104,1570,,,66.3,75.1,57.4
USS0020L02S,Rubicon NUMBER 2,2015,50,155,,12,44,,2.20,80,6356,29.59,,46.6,54.2,39.0
USW00003144,IMPERIAL CO AIRPORT,2015,4566,0,0,27,0,0.0,0.62,118,627,1.73,0.0,75.4,89.8,61.1
USC00046144,NEWARK,2015,678,,,34,,,0.82,97,1632,7.78,,61.6,70.2,53.0
USC00046386,OCOTILLO WELLS 2 W,2015,4917,,,31,,,0.52,117,438,2.22,,77.0,88.0,65.9
USC00041948,COLUSA 2 SSW,2015,1609,,,23,,,1.14,108,1831,6.73,,63.6,77.5,49.7
USW00003177,CARLSBAD MCCLELLAN PALOMAR AIRPORT,2015,1117,0,0,38,0,0.0,1.13,100,869,7.57,0.0,65.2,72.2,58.2
USW00003179,CHINO AIRPORT,2015,2179,0,,24,0,,0.73,109,959,6.61,,67.9,83.1,52.7
USW00003178,SAN DIEGO BROWN FIELD,2015,1229,0,,32,0,,0.90,102,924,8.44,,65.3,75.5,55.1
USR0000CKEE,KEENWILD CALIFORNIA,2015,1011,,,20,,,,96,2790,,,59.3,70.1,48.5
USR0000CMIL,MILL CREEK ANF CALIFORNIA,2015,965,,,23,,,,91,2870,,,58.8,66.7,51.0
USC00041700,CHESTER,2015,297,9,7,6,6,12.0,2.28,97,5254,18.68,18.4,50.3,65.5,35.2
USW00003171,RIVERSIDE MUNICIPAL AIRPORT,2015,2366,0,,30,0,,1.83,108,799,7.51,,68.8,81.9,55.7
USR0000CSUF,SUGARLOAF SHF CALIFORNIA,2015,1478,,,24,,,,103,3168,,,59.9,69.4,50.4
USC00045064,LOMPOC,2015,591,,,32,,,0.71,94,1290,5.00,,62.2,73.1,51.3
USC00046154,NEW CUYAMA FIRE STATION,2015,1292,,,19,,,0.54,101,2298,3.35,,61.2,78.5,44.0
USR0000CBSR,BIG SUR CALIFORNIA,2015,520,,,34,,,,99,1752,,,61.3,72.4,50.1
USR0000CMID,MID HILLS CALIFORNIA,2015,1225,,,21,,,,95,3172,,,58.7,68.6,48.8
USC00047248,RANCHO BERNARDO,2015,1501,,,31,,,1.13,100,822,10.37,,66.4,76.3,56.5
USC00046399,OJAI,2015,1136,,,21,,,1.35,105,,6.35,,62.5,80.4,44.5
US1CAPC0007,ROSEVILLE 4.7 WNW,2015,,,,,,,1.15,,,8.54,,,,
USR0000CBRI,BRIONES CALIFORNIA,2015,745,,,33,,,,101,2275,,,60.2,69.5,50.8
USR0000CDVR,DEVORE CALIFORNIA,2015,2005,,,28,,,,104,1174,,,66.9,77.0,56.7
USR0000CSTA,STAMPEDE CALIFORNIA,2015,102,,,-1,,,,92,5917,,,47.8,62.9,32.8
USC00048351,SONOMA,2015,724,,,24,,,1.75,105,2043,9.14,,60.5,74.4,46.6
USR0000CBRO,BROOKS CALIFORNIA,2015,1952,,,23,,,,109,1687,,,64.9,79.1,50.8
US1CASS0001,KNIGHTS FERRY 5.2 WSW,2015,,0,0,,0,0.0,1.59,,,11.83,0.0,,,
USS0019L45S,Carson Pass,2015,0,180,,3,56,,2.40,77,7591,30.99,,42.9,52.3,33.5
USR0000COKO,OAK OPENING CALIFORNIA,2015,1780,,,23,,,,106,2210,,,62.8,74.4,51.2
USC00042805,ELSINORE,2015,2322,,,27,,,0.73,108,919,5.62,,68.4,82.4,54.4
USR0000COKN,OAKLAND NORTH CALIFORNIA,2015,366,,,32,,,,96,2746,,,58.2,65.7,50.7
USW00003164,CAMPO ASOS,2015,951,,,17,,,1.47,105,2571,9.52,,60.0,76.2,43.8
USR0000CBRA,BRANCH MOUNTAIN CALIFORNIA,2015,1291,,,26,,,,99,2630,,,60.3,69.7,51.0
USW00003166,FULLERTON MUNICIPAL AIRPORT,2015,2128,0,0,35,0,0.0,1.31,105,479,5.38,0.0,69.0,79.7,58.2
USR0000COKS,OAKLAND SOUTH CALIFORNIA,2015,410,,,33,,,,98,2542,,,58.6,66.5,50.7
USW00003167,HAWTHORNE MUNICIPAL AIRPORT,2015,,0,0,,0,0.0,1.59,,440,5.83,0.0,,,
USR0000CSTO,STONYFORD CALIFORNIA,2015,1628,,,23,,,,109,2168,,,62.8,78.1,47.6
USC00048587,STONY GORGE RESERVOIR,2015,1653,,,22,,,1.80,110,2326,10.58,,62.6,78.3,46.9
USC00047253,RANDSBURG,2015,,,,,,,2.90,,,5.89,,,,
USC00046168,NEWMAN,2015,2491,,,23,,,1.00,113,1336,5.11,,67.2,83.6,50.8
US1CAAL0003,CASTRO VALLEY 0.4 NNE,2015,,,,,,,2.28,,,13.74,,,,
USC00049452,WASCO,2015,,,,,,,1.22,108,,3.90,,,81.3,
US1CAAL0001,PIEDMONT 1.0 SE,2015,,,,,,,1.50,,,12.12,,,,
