STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USR0000CUHL,UHL HOT SPRINGS,35.8889,-118.6333,1133.9,2013,1207,,,17,,,,104,3268,,,59.2,72.7,45.7
US1CALA0010,WHITTIER 2.9 WNW,33.9862,-118.0664,52.1,2013,,,0,,,0.0,0.66,,,3.63,0.0,,,
USC00046719,PASADENA,34.1483,-118.1447,263.3,2013,1951,,,33,,,1.18,102,911,6.25,,67.9,79.8,56.2
USR0000CSDC,SODA CREEK CALIFORNIA,39.425,-122.9772,540.4,2013,,,,,,,,,3834,,,,,
USR0000CBBR,BIG BAR CALIFORNIA,40.7333,-123.2333,457.2,2013,,,,,,,,,3480,,,,,
USC00040176,AMBOY,34.5591,-115.7441,197.5,2013,,0,0,,0,0.0,0.40,123,,1.63,0.0,,88.8,
USC00044534,KETTLEMAN CITY,36.0067,-119.96,73.2,2013,2177,,,19,,,0.66,109,2243,2.17,,64.5,79.0,49.9
USC00045866,MORRO BAY FIRE DEPARTMENT,35.367,-120.8447,36.0,2013,167,,,31,,,0.78,91,1669,3.95,,60.3,70.3,50.3
USC00042598,EAGLE MOUNTAIN,33.8089,-115.4508,296.6,2013,3914,,,31,,,2.11,115,1093,4.63,,73.3,83.4,63.1
USR0000CHOR,HORSE THIEF SPRINGS CALIFORNIA,35.7706,-115.9092,1524.0,2013,1803,,,10,,,,105,3098,,,60.8,70.6,51.0
USR0000CDGR,DEVILS GARDEN CALIFORNIA,41.53,-120.6714,1530.7,2013,456,,,-16,,,,98,6288,,,48.0,60.7,35.3
USR0000CBCN,BELL CANYON CALIFORNIA,33.5417,-117.5917,213.4,2013,1151,,,34,,,,101,1338,,,64.7,74.9,54.4
US1CACC0001,MARTINEZ 0.8 SSE,37.9898,-122.1085,76.8,2013,,,,,,,0.97,,,5.63,,,,
USR0000CHOO,HOOPA CALIFORNIA,41.0478,-123.6714,114.3,2013,864,,,20,,,,106,3149,,,57.7,70.3,45.1
USC00045860,MORONGO VALLEY NORTH,34.0864,-116.5622,958.6,2013,2245,0,0,20,0,0.0,0.72,108,2072,2.87,0.0,65.2,76.1,54.3
USR0000CHOL,HORSE LAKE CALIFORNIA,40.6306,-120.5028,1554.5,2013,331,,,-16,,,,101,6624,,,46.3,62.7,29.9
USR0000CSCI,SANTA CRUZ ISLAND CALIFORNIA,33.9958,-119.7222,76.2,2013,492,,,32,,,,98,,,,61.4,73.5,49.2
USR0000CSCN,SCORPION CALIFORNIA,41.1117,-122.6967,1341.1,2013,1203,,,10,,,,108,3793,,,58.4,72.2,44.5
US1CASA0012,SACRAMENTO 2.0 SE,38.5499,-121.4374,10.4,2013,,,,,,,0.94,,,7.54,,,,
US1CACC0011,MARTINEZ 2.2 SW,37.9744,-122.1384,210.9,2013,,,,,,,0.82,,,5.91,,,,
USR0000CBAR,BARNABY CALIFORNIA,38.0281,-122.7022,378.0,2013,285,,,29,,,,96,,,,58.3,69.3,47.3
US1CACC0010,LAFAYETTE 1.9 WSW,37.8883,-122.1526,157.9,2013,,,,,,,0.91,,,5.46,,,,
USR0000CFIV,FIVE MILE CALIFORNIA,35.8717,-117.9183,1264.9,2013,2615,,,19,,,,107,2181,,,66.0,75.5,56.4
USR0000CDES,DESCANSO CALIFORNIA,32.8569,-116.6222,1060.7,2013,1059,,,21,,,,103,2755,,,60.0,75.4,44.7
USR0000CBAT,BATTERSON CALIFORNIA,37.2319,-119.5083,963.2,2013,1777,,,20,,,,106,2830,,,62.4,75.5,49.3
USR0000CYOL,YOLLA BOLLA CALIFORNIA,40.3375,-123.0656,1378.8,2013,744,,,8,,,,105,4537,,,55.0,69.4,40.6
USC00044303,IRVINE RANCH,33.72,-117.723,164.6,2013,1286,,,30,,,0.54,102,1180,5.03,,65.7,79.5,51.9
US1CACC0018,WALNUT CREEK 1.4 SSE,37.8846,-122.0285,84.4,2013,,,,,,,0.71,,,4.72,,,,
USC00047813,SAN JACINTO R S,33.7869,-116.9583,475.5,2013,2000,,,25,,,0.89,110,1540,6.02,,66.0,81.4,50.6
US1CASA0003,FOLSOM 3.4 ESE,38.6546,-121.0907,181.1,2013,,,,,,,0.77,,,7.11,,,,
US1CASA0007,FOLSOM 1.2 SSE,38.66,-121.1395,110.3,2013,,,,,,,0.94,,,6.59,,,,
USR0000CHNM,HUNTER MOUNTAIN CALIFORNIA,36.5625,-117.4736,2097.0,2013,627,,,4,,,,95,,,,51.7,63.6,39.8
USW00023244,MOFFETT FEDERAL AIRFIELD,37.40583,-122.04806,11.9,2013,449,0,0,29,0,0.0,0.49,94,2156,3.09,0.0,60.0,69.9,50.1
USC00044555,KING CITY,36.2069,-121.1377,97.5,2013,537,,,19,,,0.45,100,,1.81,,60.2,76.2,44.2
USC00040192,ANAHEIM,33.8647,-117.8425,102.1,2013,1619,,,36,,,1.21,100,869,4.77,,67.1,78.1,56.2
USR0000CBAL,BALD MOUNTAIN LOC CALIFORNIA,38.9056,-120.6972,1426.5,2013,1101,,,16,,,,97,3676,,,58.1,67.7,48.6
USR0000CFIG,FIGUEROA CALIFORNIA,34.7331,-120.0067,975.4,2013,1562,,,29,,,,101,2249,,,63.6,72.4,54.8
USC00043463,GLENNVILLE,35.7269,-118.7006,957.1,2013,634,,,11,,,1.00,101,4151,8.28,,54.6,71.6,37.6
USC00046730,PASO ROBLES,35.6277,-120.6855,222.5,2013,987,,,15,,,0.30,110,2560,2.78,,60.3,78.9,41.6
US1CALA0003,TORRANCE 2.8 SW,33.7902,-118.3369,61.0,2013,,,,,,,0.75,,,2.20,,,,
US1CALA0001,GLENDALE 2.4 WSW,34.1689,-118.2947,155.8,2013,,,0,,,0.0,0.72,,,4.37,0.0,,,
USR0000CWIL,WILEY RIDGE CALIFORNIA,34.3717,-118.8408,501.4,2013,1252,,,32,,,,97,1775,,,63.8,72.0,55.6
USW00023254,CONCORD BUCHANAN FIELD,37.9917,-122.055,5.5,2013,792,,,24,,,0.65,104,2469,4.51,,60.0,73.0,47.0
USW00023259,MONTEREY PENINSUL AIRPORT,36.58806,-121.84528,50.3,2013,43,0,0,28,0,0.0,0.48,87,3360,4.44,0.0,56.3,64.7,47.9
US1CALA0009,SHERMAN OAKS 1.7 ENE,34.1543,-118.42,194.5,2013,,,,,,,0.83,,,3.76,,,,
US1CALA0008,MONTE NIDO 0.2 SSW,34.0786,-118.687,207.9,2013,,,,,,,0.92,,,3.42,,,,
US1CALA0005,ALTADENA 0.7 ESE,34.1874,-118.1245,403.3,2013,,,,,,,0.95,,,8.03,,,,
USR0000CSAD,SADDLEBACK BUTTE CALIFORNIA,34.6847,-117.8208,789.4,2013,,,,,,,,114,,,,,79.9,
USW00023258,MODESTO CITY CO AIRPORT,37.6241,-120.9505,22.3,2013,1679,,,24,,,0.89,108,2196,4.69,,63.2,77.0,49.4
USR0000CSAC,SACRAMENTO NWR CALIFORNIA,39.4172,-122.1825,36.6,2013,1478,,,24,,,,110,2150,,,63.0,77.0,49.0
USW00023257,MERCED MUNICIPAL AIRPORT,37.28472,-120.51278,46.3,2013,1745,0,0,22,0,0.0,0.53,107,2214,3.80,0.0,62.9,77.6,48.2
USR0000CFHL,FORT HUNTER LIGGET CALIFORNIA,36.0117,-121.2417,335.3,2013,1082,,,17,,,,109,2562,,,60.8,79.5,42.1
USR0000CSAW,SAWYERS BAR CALIFORNIA,41.3003,-123.1322,668.1,2013,869,,,9,,,,106,4264,,,55.2,69.4,41.0
USC00046508,ORLEANS,41.3088,-123.5316,122.8,2013,,,,,,,2.28,,,19.38,,,,
USC00046506,ORLAND,39.7458,-122.1997,77.4,2013,1669,,,23,,,1.55,114,2233,6.03,,63.4,77.7,49.2
USR0000CHLR,HOLLISTER CALIFORNIA,36.8422,-121.3622,123.1,2013,479,,,22,,,,100,2501,,,59.3,73.1,45.5
USR0000CLTU,LITTLE TUJUNGA CALIFORNIA,34.2936,-118.3608,423.7,2013,1300,,,31,,,,101,1677,,,64.3,76.2,52.3
USR0000CSAU,SAUGUS CALIFORNIA,34.425,-118.525,442.0,2013,1903,,,29,,,,110,1501,,,66.3,79.4,53.1
USR0000CWHC,WHITE CLOUD CALIFORNIA,39.3167,-120.8375,1316.7,2013,1044,,,16,,,,100,3563,,,58.4,67.9,48.9
US1CASC0032,CAMPBELL 2.8 N,37.3185,-121.9608,42.4,2013,,,,,,,0.67,,,3.61,,,,
USW00023225,BLUE CANYON AIRPORT,39.2774,-120.7102,1608.1,2013,548,,,14,,,2.28,91,4742,21.54,,53.8,61.0,46.7
USR0000CLST,LAS TABLAS CALIFORNIA,35.6564,-120.9242,303.0,2013,793,,,13,,,,108,2920,,,58.8,78.6,39.0
USR0000CJOH,JOHNSONDALE CALIFORNIA,35.9717,-118.545,1432.6,2013,446,,,-5,,,,104,4825,,,52.3,71.4,33.2
USR0000CWHT,WHITMORE CALIFORNIA,40.6194,-121.8994,736.7,2013,1404,,,15,,,,110,,,,60.8,74.0,47.7
US1CASD0080,SAN DIEGO 13.9N,32.9173,-117.1626,123.7,2013,,,,,,,1.12,,,5.75,,,,
USC00043244,FREMONT,37.5422,-122.0158,11.6,2013,349,,,29,,,1.00,93,2292,3.16,,59.1,69.9,48.4
USW00023230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT,37.72139,-122.22083,1.8,2013,193,0,0,28,0,0.0,0.88,92,2514,4.89,0.0,58.4,67.7,49.1
USW00023232,SACRAMENTO EXECUTIVE AIRPORT,38.5069,-121.495,4.6,2013,1277,,,22,,,0.61,109,2366,5.81,,61.8,76.0,47.6
US1CASC0042,SUNNYVALE 3.6 S,37.3344,-122.018,51.8,2013,,,0,,,0.0,0.60,,,3.95,0.0,,,
USW00023237,STOCKTON METROPOLITAN AIRPORT,37.8891,-121.2258,7.9,2013,1336,,,22,,,0.86,108,2366,4.61,,61.8,76.2,47.3
USW00023234,SAN FRANCISCO INTERNATIONAL AIRPORT,37.6197,-122.3647,2.4,2013,148,,,34,,,0.63,89,2720,3.39,,58.0,66.0,50.1
USW00023233,SALINAS MUNICIPAL AIRPORT,36.6636,-121.6081,22.6,2013,140,,,26,,,0.54,91,2573,3.26,,58.2,68.6,47.7
US1CASC0040,LOS GATOS 5.4 SSW,37.156,-121.9875,506.6,2013,,,,,,,0.97,,,7.44,,,,
USC00048702,SUSANVILLE 2 SW,40.4167,-120.6631,1283.8,2013,462,,,-7,,,0.80,99,5599,4.10,,49.0,63.6,34.3
US1CASB0001,GOLETA 3.7 WNW,34.4397,-119.8961,48.2,2013,,,,,,,1.03,,,6.15,,,,
USC00043491,GOLD RUN 2 SW,39.165,-120.8566,1011.9,2013,,,,,,,1.61,,,17.28,,,,
US1CASD0076,OCEANSIDE 8.1ENE,33.2499,-117.2559,57.6,2013,,,0,,,0.0,1.26,,,4.87,0.0,,,
US1CASD0074,RANCHO BERNARDO 1.9WSW,33.0139,-117.1062,209.4,2013,,,,,,,1.25,,,7.03,,,,
US1CASD0073,SAN DIEGO 8 NE,32.8004,-117.0635,95.1,2013,,,,,,,1.26,,,6.18,,,,
USC00046521,OROVILLE,39.5177,-121.553,52.1,2013,1409,,,25,,,1.34,110,,11.83,,62.5,76.6,48.4
USC00047851,SAN LUIS OBISPO POLY,35.3056,-120.6619,93.9,2013,435,,,30,,,0.55,102,1802,4.57,,61.4,74.2,48.6
USW00023285,LIVERMORE MUNICIPAL AIRPORT,37.6927,-121.8144,119.8,2013,1002,,,24,,,1.12,107,2449,4.63,,61.0,74.7,47.4
US1CASD0057,VISTA 1.2SE,33.1862,-117.2311,153.9,2013,,,,,,,1.44,,,7.41,,,,
US1CASD0056,CARLSBAD 8.7SE,33.0946,-117.2214,184.4,2013,,,,,,,1.12,,,5.68,,,,
USC00047195,QUINCY,39.9366,-120.9475,1042.4,2013,346,,,-2,,,0.93,103,,12.48,,49.3,66.6,31.9
US1CASD0059,ESCONDIDO 0.8 NNE,33.1474,-117.0656,223.7,2013,,,,,,,1.34,,,5.85,,,,
US1CASC0011,CAMBRIAN PARK 2.2 SE,37.2341,-121.8974,76.8,2013,,,,,,,0.37,,,3.41,,,,
USR0000CSNL,SAN LUIS NWR CALIFORNIA,37.1822,-120.7939,19.8,2013,1347,,,20,,,,106,2316,,,61.8,77.6,46.0
USR0000CSNR,SANTA RITA CALIFORNIA,36.3478,-120.5978,1524.0,2013,,,,,,,,,3826,,,,,
USR0000CMCB,MILL CREEK BDF CALIFORNIA,34.0836,-117.0347,899.2,2013,1817,,,26,,,,109,1843,,,64.9,78.5,51.3
USR0000CSOL,SOLDIER MOUNTAIN CALIFORNIA,40.9258,-121.5856,1130.8,2013,835,,,2,,,,102,4816,,,53.8,65.7,41.9
USC00040798,BIG TUJUNGA DAM FC46,34.2947,-118.1883,709.0,2013,,,,,,,1.09,,,7.45,,,,
USR0000CWWO,WHITE WOLF CALIFORNIA,37.8511,-119.65,2446.0,2013,49,,,-3,,,,88,6915,,,45.6,59.1,32.2
US1CASC0003,SUNNYVALE 1.9 SE,37.3647,-122.0042,25.9,2013,,,,,,,0.52,,,3.51,,,,
US1CASD0061,EL CAJON 2.8SE,32.7724,-116.9197,209.1,2013,,,0,,,0.0,1.11,,,6.93,0.0,,,
US1CASD0060,SAN DIEGO 9.5 NNW,32.8428,-117.2208,86.6,2013,,,,,,,1.10,,,5.12,,,,
USC00040790,BIG SUR STATION,36.2472,-121.7802,61.0,2013,181,,,27,,,1.95,101,,7.27,,57.4,70.0,44.9
US1CASD0063,ESCONDIDO 7.2 SE,33.0563,-116.9925,483.1,2013,,,,,,,1.14,,,6.58,,,,
US1CASD0062,CARLSBAD 3.8SE,33.1187,-117.3044,51.2,2013,,,,,,,0.82,,,4.23,,,,
US1CASN0016,SEBASTOPOL 4.5 WSW,38.3753,-122.9035,128.9,2013,,,,,,,2.00,,,14.21,,,,
US1CASD0047,CHULA VISTA 3.1SE,32.6044,-117.0508,61.0,2013,,,,,,,1.20,,,5.22,,,,
US1CASN0007,SEBASTOPOL 3.7 WSW,38.3852,-122.8928,116.7,2013,,,,,,,1.89,,,13.25,,,,
USR0000CMAN,MANZANITA LAKE CALIFORNIA,40.54,-121.5803,1725.2,2013,124,,,-8,,,,94,6810,,,46.5,60.6,32.3
USR0000CBLD,BLUE DOOR CALIFORNIA,41.0547,-120.3375,1711.5,2013,254,,,-11,,,,97,6832,,,46.2,59.1,33.2
US1CASD0049,SAN DIEGO 9 NE,32.8168,-117.0586,89.0,2013,,,0,,,0.0,1.25,,,5.73,0.0,,,
USW00023293,SAN JOSE,37.3591,-121.924,15.5,2013,524,,,25,,,0.66,96,,3.82,,59.9,71.0,48.8
US1CADN0006,SMITH RIVER 1.1 SSE,41.9153,-124.136,36.6,2013,,,,,,,3.58,,,46.69,,,,
USC00042506,DOYLE 4 SSE,39.9717,-120.0828,1338.1,2013,,,,,,,,,5557,,,,,
USC00042749,ELK VALLEY,41.988,-123.7183,520.6,2013,,,,,,,3.64,,,24.50,,,,
USR0000CMAL,MALIBU HILLS CALIFORNIA,34.0583,-118.6333,480.1,2013,1492,,,34,,,,102,1472,,,65.4,75.4,55.5
USS0020H06S,Cedar Pass,41.58,-120.3,2142.7,2013,129,164,,-3,39,,1.20,86,7415,19.44,,44.3,52.6,36.0
US1CASC0018,SAN JOSE 3.0 WSW,37.3086,-121.9272,48.5,2013,,,,,,,0.56,,,3.72,,,,
USR0000CBLT,BEN BOLT CALIFORNIA,38.5908,-120.9336,275.8,2013,1343,,,23,,,,109,2641,,,61.5,75.9,47.1
US1CASC0012,SAN JOSE 3.5 ENE,37.319,-121.7887,61.0,2013,,,,,,,0.68,,,4.37,,,,
US1CASC0015,SARATOGA 0.5 N,37.2748,-122.0227,113.7,2013,,,,,,,0.64,,,4.08,,,,
USC00048045,SCOTIA,40.48306,-124.10361,41.5,2013,83,,,26,,,2.33,88,3447,16.62,,55.2,64.2,46.2
USW00093138,PALM SPRINGS REGIONAL AIRPORT,33.8222,-116.5043,124.7,2013,4451,0,0,32,0,0.0,0.83,122,785,2.24,0.0,75.0,88.2,61.8
US1CASD0054,DESCANSO 0.3 WNW,32.8538,-116.6212,1049.1,2013,,,,,,,1.35,,,13.48,,,,
USS0019L08S,Leavitt Meadows,38.3,-119.55,2194.0,2013,32,125,,-18,27,,0.70,89,7183,9.67,,44.6,60.0,29.2
US1CASD0053,SAN DIEGO COUNTRY ESTATES 1.5,33.0158,-116.8068,449.3,2013,,,,,,,0.92,,,8.49,,,,
US1CASD0052,POWAY 4.7NNW,33.0261,-117.0466,225.2,2013,,,,,,,1.06,,,6.37,,,,
USC00049378,VISTA,33.2354,-117.2322,131.1,2013,725,,,30,,,1.22,99,1365,7.47,,63.1,73.4,52.8
USC00049152,U C L A,34.0697,-118.4427,131.1,2013,854,0,0,39,0,0.0,0.97,93,1167,4.17,0.0,64.4,72.0,56.8
USR0000CBKD,BLACK DIAMOND CALIFORNIA,37.95,-121.8844,487.7,2013,,,,,,,,,2712,,,,,
USR0000CDOG,DOG VALLEY CALIFORNIA,39.5619,-120.0478,1821.5,2013,265,,,-13,,,,101,6404,,,46.9,64.4,29.5
US1CASD0035,RANCHO BERNARDO 0.8SE,33.0179,-117.0625,147.2,2013,,,,,,,1.10,,,6.72,,,,
US1CASD0034,CARLSBAD 2.2SE,33.1427,-117.3206,6.7,2013,,,,,,,1.08,,,5.91,,,,
USC00041424,CAMPO,32.6263,-116.4699,801.6,2013,911,,,19,,,1.30,107,2931,11.71,,59.1,77.5,40.7
USR0000CMAD,MAD RIVER CALIFORNIA,40.4633,-123.5239,845.8,2013,531,,,11,,,,103,4387,,,54.6,69.9,39.3
USR0000CSMI,SAN MIGUEL CALIFORNIA,32.685,-116.9736,129.5,2013,954,,,38,,,,98,1182,,,64.5,73.5,55.5
USR0000CDOY,DOYLE CALIFORNIA,40.0222,-120.1056,1292.4,2013,861,,,-9,,,,108,5071,,,51.8,67.3,36.2
USS0019L07S,Sonora Pass,38.31,-119.6,2690.5,2013,7,183,,-9,62,,1.60,81,8335,12.26,,41.6,52.2,31.0
US1CASD0040,EL CAJON 2.3 S,32.7698,-116.9593,224.9,2013,,,,,,,1.25,,,8.52,,,,
US1CASD0025,PAUMA VALLEY 1.7 SE,33.2905,-116.9568,345.0,2013,,,,,,,1.49,,,7.66,,,,
US1CASD0024,CHULA VISTA 2.5SE,32.6168,-117.0519,81.1,2013,,,,,,,1.12,,,5.13,,,,
USW00023273,SANTA MARIA PUBLIC AIRPORT,34.8994,-120.4486,73.8,2013,194,,,25,,,0.79,94,2459,2.99,,59.1,71.3,46.8
US1CASD0023,CARDIFF BY THE SEA 0.2 E,33.0267,-117.2712,81.1,2013,,,,,,,1.30,,,5.90,,,,
USR0000CFRE,FREMONT CANYON CALIFORNIA,33.8081,-117.7111,542.8,2013,1323,,,34,,,,96,1601,,,64.6,73.2,56.0
USW00023275,UKIAH MUNICIPAL AIRPORT,39.12583,-123.20083,183.2,2013,942,0,,18,0,,1.09,112,2802,7.52,,59.5,76.0,43.1
US1CASD0028,SANTEE 1.8NW,32.8562,-116.9961,143.3,2013,,,,,,,1.11,,,7.51,,,,
US1CASD0027,SAN DIEGO 3.5NE,32.7465,-117.1098,104.9,2013,,,,,,,1.00,,,5.50,,,,
USR0000COCR,OAK CREEK CALIFORNIA,36.8425,-118.2594,1479.8,2013,1825,,,12,,,,105,2960,,,61.5,73.1,50.0
USW00023272,SAN FRANCISCO DOWNTOWN,37.7705,-122.4269,45.7,2013,63,,,36,,,0.78,88,2971,5.60,,57.4,64.1,50.7
US1CASD0026,FALLBROOK 6.5 NE,33.4363,-117.1603,419.7,2013,,,,,,,1.55,,,8.40,,,,
USR0000CFRI,FRIEND MOUNTAIN CALIFORNIA,40.505,-123.3417,1219.2,2013,711,,,11,,,,103,4959,,,53.7,66.1,41.3
USW00023271,SACRAMENTO 5 ESE,38.5552,-121.4183,11.6,2013,1573,,,25,,,0.68,110,1995,6.13,,63.6,77.3,50.0
USW00023277,WATSONVILLE MUNICIPAL AIRPORT,36.93583,-121.78861,48.8,2013,119,0,0,25,0,0.0,0.36,90,3079,3.49,0.0,57.1,68.6,45.5
USC00043855,HAYFIELD PUMP PLANT,33.7044,-115.6289,417.6,2013,3453,0,0,24,0,0.0,1.00,119,1322,3.02,0.0,70.6,86.0,55.2
US1CAMA0001,OAKHURST 7.5 N,37.4415,-119.6316,1302.7,2013,,,8,,,10.3,1.41,,,13.81,30.9,,,
US1CAMA0003,YOSEMITE LAKES 4.7 S,37.1241,-119.761,487.1,2013,,,,,,,0.79,,,4.59,,,,
USS0019L06S,Poison Flat,38.51,-119.63,2357.9,2013,3,157,,-15,46,,0.90,84,8302,10.07,,41.5,55.1,27.9
USR0000CDNK,DINKEY CALIFORNIA,37.0664,-119.0394,1727.6,2013,97,,,-2,,,,92,6311,,,47.4,63.6,31.2
USR0000CSLA,SLATER BUTTE CALIFORNIA,41.8586,-123.3525,1423.4,2013,751,,,9,,,,102,5014,,,53.1,63.9,42.3
US1CASD0030,LA JOLLA 2.1 SE,32.8257,-117.2501,149.7,2013,,,,,,,1.05,,,4.66,,,,
USC00040343,ASH MOUNTAIN,36.4914,-118.8253,520.6,2013,,,,,,,,,2204,,,,,
US1CASD0014,BORREGO SPRINGS 2.4 WSW,33.2225,-116.3904,236.8,2013,,,0,,,0.0,1.07,,,5.38,0.0,,,
US1CASD0013,JAMUL 9.9ESE,32.6802,-116.7061,834.2,2013,,,,,,,1.31,,,12.23,,,,
US1CASD0012,POWAY 3.2NE,32.9956,-117.0044,367.6,2013,,,,,,,0.99,,,7.51,,,,
USW00093110,OXNARD VENTURA CO AIRPORT,34.20083,-119.20694,11.0,2013,115,,,32,,,0.61,89,,3.45,,59.7,67.7,51.7
US1CASD0015,LA JOLLA 2.5SE,32.8254,-117.2397,154.8,2013,,,,,,,0.73,,,3.00,,,,
USW00093112,NORTH ISLAND NAS,32.7,-117.2,7.9,2013,1245,,,38,,,0.91,95,953,4.83,,66.3,73.3,59.2
US1CASD0019,OCEANSIDE 5.6NE,33.2539,-117.3127,18.3,2013,,,,,,,1.83,,,6.44,,,,
US1CASM0014,BELMONT 0.7 WSW,37.5104,-122.3057,146.9,2013,,0,0,,0,0.0,0.73,,,4.78,0.0,,,
USC00044710,LAKESIDE 2 E,32.8536,-116.8947,210.3,2013,,,,,,,1.30,,,7.81,,,,
USR0000CBIR,BIG ROCK CALIFORNIA,38.0394,-122.57,457.2,2013,470,,,32,,,,96,2922,,,58.6,67.3,49.9
USC00044712,LAKE SOLANO,38.492,-122.0039,57.0,2013,1502,,,22,,,0.70,110,2293,4.82,,62.9,78.0,47.9
USR0000CBIP,BIG PINES CALIFORNIA,34.3789,-117.6919,2108.3,2013,507,,,4,,,,92,4724,,,52.8,62.7,42.9
USC00045802,MONTEREY NWSFO,36.5927,-121.8555,37.2,2013,17,,,29,,,0.50,84,3579,4.38,,55.3,62.9,47.8
USR0000CBIH,BIG HILL CALIFORNIA,41.0975,-123.6358,1088.1,2013,546,,,14,,,,95,5000,,,52.8,62.1,43.4
USW00093104,CHINA LAKE NAF,35.6875,-117.6931,679.7,2013,,,,,,,0.35,,2446,1.32,,,,
USW00093107,SAN DIEGO MIRAMAR NAS,32.86667,-117.13333,145.4,2013,741,,,30,,,1.05,97,1444,5.74,,62.9,73.6,52.2
USR0000CHUR,HURLEY CALIFORNIA,37.0153,-119.5678,366.1,2013,1466,,,19,,,,107,3042,,,60.3,76.7,43.8
US1CASD0003,IMPERIAL BEACH 3.3 E,32.5738,-117.0625,42.1,2013,,,,,,,1.00,,,5.36,,,,
USC00049185,UPPER SAN LEANDRO FILTERS,37.7719,-122.1675,120.1,2013,,,,,,,1.07,,,6.46,,,,
USR0000COAM,OAK MOUNTAIN CALIFORNIA,41.0064,-121.9833,518.2,2013,1370,,,12,,,,109,3508,,,59.6,72.4,46.7
USS0020H02S,Crowder Flat,41.89,-120.75,1575.8,2013,174,98,,-14,15,,0.60,95,,10.95,,46.2,58.9,33.5
US1CASD0001,SAN MARCOS 2.5 ENE,33.1472,-117.1316,203.0,2013,,,,,,,1.50,,,7.13,,,,
USR0000COAK,OAK KNOLL CALIFORNIA,41.8386,-122.85,591.3,2013,839,,,6,,,,108,4347,,,54.2,70.8,37.5
US1CASD0006,EL CAJON 2.3ENE,32.8112,-116.9254,185.9,2013,,,,,,,1.47,,,8.34,,,,
US1CASD0004,OCEANSIDE 8.4NE,33.27,-117.2663,76.8,2013,,,,,,,1.20,,,6.43,,,,
US1CASM0001,PACIFICA 0.3 W,37.6121,-122.4825,69.2,2013,,,0,,,0.0,0.76,,,7.20,0.0,,,
US1CASD0009,EL CAJON 1.5WSW,32.7907,-116.987,221.6,2013,,,,,,,1.20,,,6.74,,,,
US1CASD0008,ESCONDIDO 5.2NNW,33.1852,-117.1282,449.3,2013,,,,,,,1.50,,,7.40,,,,
US1CASM0006,FOSTER CITY 1.3 SW,37.5488,-122.2587,2.1,2013,,,,,,,0.65,,,4.23,,,,
USR0000CSIM,SIMS CALIFORNIA,41.075,-122.3733,731.5,2013,1511,,,12,,,,111,,,,60.0,74.3,45.6
USR0000CYUR,YUROK CALIFORNIA,41.2897,-123.8575,150.9,2013,675,,,25,,,,109,3114,,,57.9,71.5,44.4
USR0000CUND,UNDERWOOD CALIFORNIA,40.7219,-123.4953,792.5,2013,825,,,12,,,,105,4259,,,55.3,69.0,41.7
US1CASM0007,HALF MOON BAY 0.5 SSW,37.463,-122.4408,16.5,2013,,0,0,,0,0.0,0.82,,,7.57,0.0,,,
US1CASN0049,SEBASTOPOL 1.1 SSE,38.3842,-122.8191,51.2,2013,,,,,,,1.47,,,10.13,,,,
USR0000CSHQ,SHADEQUARTER CALIFORNIA,36.5672,-118.9556,1240.2,2013,1487,,,20,,,,99,3282,,,60.2,68.6,51.7
USS0020K30S,Squaw Valley G.C.,39.19,-120.26,2447.2,2013,34,186,,2,74,,1.60,80,7581,23.18,,43.9,51.2,36.5
USW00093134,LOS ANGELES DOWNTOWN USC,34.0236,-118.2911,54.6,2013,1174,,,34,,,0.79,96,981,3.61,,65.6,75.3,56.0
USC00042319,DEATH VALLEY,36.4622,-116.8669,-59.1,2013,6136,0,0,29,0,0.0,0.57,129,879,2.18,0.0,78.9,92.6,65.3
USR0000CSHI,SHIP MOUNTAIN CALIFORNIA,41.7358,-123.7917,1615.4,2013,357,,,12,,,,90,,,,49.2,55.7,42.7
USR0000CSHH,SCHOOL HOUSE CALIFORNIA,41.1383,-123.9056,804.7,2013,345,,,19,,,,92,5007,,,52.9,59.6,46.1
USR0000CWPK,WHITAKER PEAK CALIFORNIA,34.5686,-118.7403,1255.8,2013,1464,,,20,,,,105,2782,,,61.3,70.8,51.8
USR0000CFOU,FOUNTAIN SPRINGS CALIFORNIA,35.8922,-118.915,64.0,2013,1979,,,21,,,,108,2304,,,63.8,78.2,49.4
USC00043402,GIBRALTAR DAM NUMBER 2,34.5225,-119.6822,474.9,2013,,,,,,,,,,2.71,,,,
USR0000CFOR,FORESTHILL CALIFORNIA,39.0914,-120.7317,1327.4,2013,913,,,16,,,,98,3702,,,57.7,68.3,47.1
USR0000CBGR,BANGOR CALIFORNIA,39.3975,-121.3861,244.8,2013,1539,,,23,,,,109,2445,,,62.7,75.7,49.7
USC00040379,AUBERRY 2 NW,37.0919,-119.5128,637.0,2013,1855,,,23,,,0.80,104,2750,5.58,,62.5,74.1,50.9
USC00040136,ALPINE,32.8358,-116.7774,516.6,2013,1176,,,27,,,1.18,100,1935,9.56,,62.9,75.7,50.2
