STATION,NAME,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USR0000COKG,OAK GROVE CALIFORNIA,2014,1340,,,22,,,,103,2047,,,63.4,78.5,48.4
USR0000CDVA,DEL VALLE CALIFORNIA,2014,1984,,,33,,,,107,1019,,,67.7,81.5,54.0
US1CAST0002,SAN JUAN BAUTISTA 0.5 S,2014,,,,,,,3.75,,,15.90,,,,
USR0000CBR4,BRIDGEPORT 4 NW CALIFORNIA,2014,,,,,,,,,6016,,,,,
US1CAKN0001,INYOKERN 9.4 WSW,2014,,0,0,,0,0.0,1.36,,,4.73,0.0,,,
USC00046175,NEWPORT BEACH HARBOR,2014,831,,,42,,,0.83,88,1073,3.68,,64.8,69.8,59.8
USC00048353,SONORA,2014,1092,,,21,,,2.21,103,3164,24.56,,59.9,75.4,44.3
USS0019L05S,Blue Lakes,2014,2,187,,1,55,,3.40,80,8365,36.45,,42.8,53.0,32.6
USR0000CMET,METCALF GAP CALIFORNIA,2014,2283,,,27,,,,106,2142,,,65.3,75.3,55.3
USR0000CBPI,BIG PINE FLAT CALIFORNIA,2014,264,,,8,,,,95,4803,,,53.3,69.0,37.5
US1CAHM0026,BRIDGEVILLE 5.2 ENE,2014,,,,,,,4.21,,,77.20,,,,
US1CAHM0029,FORTUNA 0.1 NW,2014,,,,,,,2.24,,,37.35,,,,
US1CAAL0012,PLEASANTON 0.4 ESE,2014,,,,,,,4.10,,,19.16,,,,
USC00046194,NICOLAUS NUMBER 2,2014,,,,,,,2.93,,,19.35,,,,
USC00043914,HENSHAW DAM,2014,796,,,20,,,3.59,106,3187,15.11,,59.5,77.8,41.1
USC00041738,CHIRIACO SUMMIT,2014,,,,,,,0.66,111,,1.98,,,86.1,
USS0020K13S,Truckee NUMBER 2,2014,141,128,,7,12,,2.40,92,6230,28.25,,49.1,60.4,37.8
USR0000CSQU,SQUAW LAKE CALIFORNIA,2014,5160,,,35,,,,118,424,,,78.1,90.4,65.8
USR0000CMEN,MENDOCINO PASS CALIFORNIA,2014,,,,,,,,,4894,,,,,
USR0000CSQS,SQUAW SPRINGS CALIFORNIA,2014,2406,,,27,,,,105,1847,,,66.7,76.6,56.8
USR0000CSRI,SANTA ROSA ISLAND CALIFORNIA,2014,,,,,,,,96,,,,,66.5,
US1CALS0001,SUSANVILLE 3.2 SSW,2014,,4,5,,1,1.5,1.95,,,21.43,7.3,,,
USR0000CSRO,SANTA ROSA PLATEAU CALIFORNIA,2014,1553,,,29,,,,103,1312,,,65.9,76.6,55.2
US1CATY0003,DOUGLAS CITY 2.4 SW,2014,,,,,,,2.67,,,30.19,,,,
USC00049699,WILLOWS 6 W,2014,1929,,,28,,,3.25,110,,22.67,,65.7,80.5,50.8
USC00048122,SHAFTER 6 E,2014,1953,,,28,,,0.95,106,2166,4.57,,65.4,81.0,49.8
US1CALS0002,SUSANVILLE 3.5 SSW,2014,,,,,,,2.44,,,21.99,,,,
US1CAKN0013,ONYX 2.8 ENE,2014,,,,,,,1.32,,,6.28,,,,
USC00048380,SO ENTRANCE YOSEMITE N.P.,2014,236,,,19,,,2.00,92,5580,23.03,,51.2,63.8,38.5
USC00049473,WATSONVILLE WATERWORKS,2014,231,,,34,,,3.96,101,2283,23.24,,60.5,70.7,50.2
USR0000CBOG,BOGARD RANGER STATION CALIFORNIA,2014,71,,,5,,,,99,7378,,,46.5,64.2,28.7
US1CAHM0038,KNEELAND 0.4 NNW,2014,,,,,,,3.25,,,61.09,,,,
US1CAAL0022,FREMONT 1.9 SE,2014,,,,,,,4.54,,,19.90,,,,
US1CAHM0035,EUREKA 2.2 S,2014,,,,,,,1.96,,,39.44,,,,
US1CAHM0030,GARBERVILLE 2.2 SW,2014,,,,,,,3.06,,,56.99,,,,
USR0000CMEA,MEANS LAKE CALIFORNIA,2014,2757,,,22,,,,109,1880,,,67.9,82.5,53.3
USC00048135,SHASTA DAM,2014,2277,,,33,,,6.09,108,2115,64.67,,65.3,75.9,54.7
USS0019L03S,Hagan s Meadow,2014,0,140,,2,31,,2.20,83,8046,28.87,,43.7,57.2,30.2
USC00046197,NILAND,2014,,,,,,,0.27,,,0.84,,,,
USR0000CBOO,BOONVILLE CALIFORNIA,2014,646,,,26,,,,104,2563,,,60.5,73.5,47.7
US1CAAL0017,OAKLAND 5.0 NNE,2014,,,,,,,3.60,,,33.87,,,,
USC00049001,TRACY PUMPING PLANT,2014,1927,,,34,,,1.50,108,1721,12.67,,66.3,78.5,54.0
USR0000CBNL,BEN LOMOND CALIFORNIA,2014,960,,,32,,,,97,,,,60.3,68.2,52.4
USC00041758,CHULA VISTA,2014,,,,38,,,0.98,,,7.30,,,,59.0
USC00043937,HESPERIA 2 E,2014,1952,0,0,25,0,0.2,0.65,104,2187,3.47,0.4,65.0,78.9,51.2
US1CAHM0047,HYDESVILLE 11.4 NE,2014,,,,,,,3.23,,,61.28,,,,
USC00043939,HETCH HETCHY,2014,996,,,26,,,1.99,102,,28.03,,58.2,69.4,47.0
US1CAHM0046,TRINIDAD 1.0 ENE,2014,,,,,,,3.31,,,61.78,,,,
USR0000CMCG,MCGUIRES CALIFORNIA,2014,270,,,27,,,,103,,,,58.0,69.9,46.1
USR0000CSOM,SOMES BAR CALIFORNIA,2014,1479,,,26,,,,110,,,,61.4,75.1,47.6
USC00041990,COPCO NUMBER 1 DAM,2014,1075,0,0,17,0,0.0,1.30,106,4721,22.45,0.0,56.4,70.5,42.3
USS0019L40S,Monitor Pass,2014,10,155,,-3,27,,2.00,82,7396,16.77,,45.5,55.8,35.3
USR0000CMSA,MARIPOSA CALIFORNIA,2014,1564,,,24,,,,103,2601,,,62.5,75.6,49.5
US1CASR0034,RANCHO CUCAMONGA 1.6 W,2014,,,,,,,1.76,,,11.50,,,,
USR0000COWE,OWENS CAMP LOC CALIFORNIA,2014,391,,,16,,,,97,4887,,,53.2,67.7,38.7
US1CAMD0017,LAYTONVILLE 1.1 SW,2014,,,,,,,3.42,,,61.15,,,,
US1CAAM0009,VOLCANO 3.2 N,2014,,,,,,,5.30,,,38.25,,,,
USR0000CKON,KONOCTI CALIFORNIA,2014,1746,,,31,,,,104,2146,,,63.5,73.7,53.3
USR0000COWV,OWENS VALLEY CALIFORNIA,2014,1685,,,12,,,,104,3100,,,61.8,76.0,47.7
USC00043261,FRIANT GOVERNMENT CAMP,2014,2219,,,30,,,1.12,109,1842,10.12,,66.6,80.8,52.5
US1CASR0036,FAWNSKIN 0.3 NE,2014,,,9,,,8.5,3.33,,,18.69,43.7,,,
USC00046773,PEARBLOSSOM,2014,2061,0,0,27,0,0.0,0.91,104,2044,4.06,0.0,65.5,78.9,52.1
US1CAMD0001,UKIAH 8.4 NW,2014,,,,,,,3.78,,,46.51,,,,
US1CASR0020,LANDERS 1.6 NE,2014,,,,,,,0.71,,,2.00,,,,
USC00043038,FIDDLETOWN DEXTER RANCH,2014,,,,,,,4.36,,,34.25,,,,
USR0000CKNO,KNOXVILLE CREEK CALIFORNIA,2014,1272,,,25,,,,104,2377,,,61.6,74.9,48.3
USR0000CMS2,MOUNT SHASTA CALIFORNIA,2014,513,,,16,,,,102,5172,,,53.3,66.4,40.3
US1CAAM0003,VOLCANO 6.4 NE,2014,,,,,,,5.81,,,46.02,,,,
US1CASR0029,RIALTO 2.1 N,2014,,,,,,,2.16,,,13.83,,,,
USR0000CMRK,MARKLEEVILLE CALIFORNIA,2014,292,,,-1,,,,98,5668,,,51.4,66.4,36.5
USR0000CEAG,EAGLE PEAK CALIFORNIA,2014,1385,,,25,,,,98,3096,,,59.7,66.8,52.7
USC00047646,SAINT HELENA 4 WSW,2014,,,,,,,6.92,,,42.14,,,,
USC00047888,SANTA ANA FIRE STATION,2014,2041,,,42,,,1.41,103,551,6.35,,69.3,79.2,59.5
USC00047880,SAN RAFAEL CIVIC CEN,2014,646,,,36,,,4.25,100,,34.37,,62.4,73.4,51.5
USC00047643,SAINT HELENA,2014,1053,,,31,,,5.45,101,1813,37.93,,63.3,76.7,49.9
US1CAHM0009,MCKINLEYVILLE 2.3 NE,2014,,,,,,,2.62,,,58.82,,,,
US1CAHM0004,MCKINLEYVILLE 2.7 SE,2014,,,,,,,2.77,,,51.35,,,,
USR0000CMOU,MOUNTAIN REST CALIFORNIA,2014,1558,,,24,,,,98,2806,,,61.6,71.0,52.2
US1CAHM0003,ORICK 5.9 SSW,2014,,,0,,,0.0,2.91,,,60.31,0.0,,,
USR0000CVAY,VALYERMO CALIFORNIA,2014,1469,,,18,,,,103,2831,,,61.9,77.4,46.5
USR0000CVAN,VAN BREMMER CALIFORNIA,2014,573,,,8,,,,99,5446,,,52.1,63.8,40.3
USR0000CVAL,VALLEY CENTER CALIFORNIA,2014,1573,,,32,,,,102,1245,,,66.2,79.3,53.1
USC00045233,MADERA,2014,2018,,,26,,,,106,,,,65.3,78.8,51.8
USS0019L44S,Horse Meadow,2014,8,162,,2,51,,2.20,80,7839,23.87,,44.0,53.1,34.9
USC00048758,TAHOE CITY,2014,84,47,20,9,8,8.0,4.41,92,7039,24.39,46.0,46.9,60.2,33.7
USC00047668,SALINAS NUMBER 2,2014,213,,,29,,,2.30,99,2353,17.35,,60.2,70.9,49.5
US1CAPC0021,ROSEVILLE 2.4 SE,2014,,,,,,,3.51,,,24.10,,,,
US1CASA0039,FAIR OAKS 1.9 N,2014,,,,,,,3.38,,,28.34,,,,
USC00046572,OXNARD WEATHER FORECAST OFFICE,2014,629,,,36,,,2.39,98,1328,10.36,,63.5,73.0,54.0
USC00046336,OAKLAND MUSEUM,2014,400,,,39,,,3.56,94,1815,22.41,,62.2,70.7,53.6
US1CASA0030,LA RIVIERA 1.0 NE,2014,,,,,,,2.87,,,21.68,,,,
USS0019L43S,Forestdale Creek,2014,10,179,,-3,70,,3.10,83,7264,38.99,,45.7,55.9,35.5
USC00043083,FIVE POINTS 5 SSW,2014,2489,,,26,,,1.00,111,1804,5.97,,67.2,82.7,51.8
USS0020L06S,Echo Peak,2014,28,191,,7,68,,3.50,81,6892,48.88,,46.8,54.8,38.8
US1CAPC0014,LINCOLN 4.3 SSE,2014,,,,,,,3.60,,,24.37,,,,
US1CAPC0011,COLFAX 3.1 SW,2014,,,,,,,5.51,,,40.15,,,,
USC00047672,SALINAS DAM,2014,1540,,,25,,,2.07,112,2047,15.26,,64.4,81.4,47.4
USR0000CMNC,MONTECITO CALIFORNIA,2014,1638,,,38,,,,103,1086,,,66.8,74.7,58.8
USC00048760,TAHOMA,2014,25,78,25,12,15,8.5,5.15,88,7758,34.06,72.1,44.9,56.6,33.2
USS0019L42S,Summit Meadow,2014,4,155,,-4,36,,1.60,79,8347,24.75,,42.7,51.3,34.1
USR0000CQUA,QUARTZ HILL CALIFORNIA,2014,1032,,,18,,,,101,4717,,,55.5,65.8,45.2
USR0000CMLR,MALLORY RIDGE CALIFORNIA,2014,1377,,,32,,,,100,2401,,,62.4,70.3,54.5
USC00041907,COLEMAN FISHERIES STATION,2014,,,,,,,3.85,,,43.00,,,,
US1CASR0014,JOSHUA TREE 2.0 S,2014,,,,,,,1.54,,,4.31,,,,
USC00049866,YREKA,2014,953,,,16,,,1.67,106,4972,19.67,,55.6,70.3,40.9
USC00045026,LODGEPOLE,2014,8,,20,5,,17.0,2.44,86,7146,25.35,127.3,44.7,57.9,31.4
USC00046597,PACIFIC HOUSE,2014,644,17,4,24,4,4.2,5.41,100,4619,45.04,9.9,54.8,68.6,41.1
USC00049621,WHISKEYTOWN RESERVOIR,2014,,,,,,,,,2286,66.93,,,,
USR0000CQUI,QUINCY RD CALIFORNIA,2014,744,,,18,,,,106,4381,,,56.0,73.8,38.1
USS0019L41S,Burnside Lake,2014,0,177,,-10,51,,2.40,80,9170,34.37,,40.9,54.4,27.4
USR0000COPA,OPAL MOUNTAIN CALIFORNIA,2014,2479,,,30,,,,108,1796,,,67.1,78.6,55.6
USC00045280,MAMMOTH LAKES RANGER STATION,2014,,72,16,,15,7.0,1.06,,,10.72,57.0,,,
USR0000CBVR,BEAVER CAMP LOC CALIFORNIA,2014,1232,,,22,,,,99,3066,,,59.6,71.1,48.1
USC00041912,COLFAX,2014,1648,,,27,,,4.42,106,,46.19,,62.7,75.4,49.9
USC00041916,COLGATE POWERHOUSE,2014,,,,,,,4.48,,,44.94,,,,
US1CASR0002,HESPERIA 2.1 E,2014,,,,,,,0.65,,,3.46,,,,
US1CASR0003,WRIGHTWOOD 1.2 WNW,2014,,,,,,,4.16,,,16.57,,,,
US1CASR0004,UPLAND 0.5 ESE,2014,,,,,,,1.82,,,10.08,,,,
US1CALA0036,PASADENA 2.0 SE,2014,,,,,,,2.46,,,10.47,,,,
USR0000CDIA,DIABLO GRANDE CALIFORNIA,2014,1754,,,34,,,,101,1979,,,64.4,73.3,55.4
US1CABT0002,OROVILLE 2.7 ENE,2014,,,,,,,4.19,,,36.88,,,,
US1CABT0005,OROVILLE 4.8 E,2014,,,,,,,4.42,,,38.95,,,,
US1CALA0031,LANCASTER 6.5 ENE,2014,,,,,,,1.13,,,4.74,,,,
US1CASA0002,SACRAMENTO 8.0 NE,2014,,,,,,,3.16,,,23.16,,,,
USR0000CBEA,BEAR PEAK CALIFORNIA,2014,168,,,8,,,,83,5895,,,50.2,58.3,42.1
US1CABT0009,CHICO 2.9 W,2014,,,,,,,3.12,,,28.12,,,,
US1CABT0007,CHICO 1.2 NNW,2014,,,,,,,3.20,,,29.26,,,,
USR0000CSFD,SANTA FE DAM CALIFORNIA,2014,2512,,,39,,,,110,,,,70.6,84.7,56.5
USR0000CBDY,BRADLEY CALIFORNIA,2014,1496,,,25,,,,108,2027,,,64.4,81.4,47.5
USR0000CJUA,JUANITA LAKE CALIFORNIA,2014,576,,,11,,,,99,5505,,,52.1,64.4,39.8
USW00023202,TRAVIS FIELD AFB,2014,1196,,,30,,,,104,,,,63.7,75.8,51.6
USC00041244,BUTTONWILLOW,2014,2234,,,29,,,,108,,,,66.5,81.0,52.0
USC00044997,LIVERMORE,2014,1223,,,31,,,1.71,105,2144,14.73,,63.4,76.8,49.9
USR0000CWOF,WOFFORD HEIGHTS CALIFORNIA,2014,1685,,,23,,,,105,2554,,,62.8,75.6,50.0
USR0000CJUN,JUNIPER CREEK CALIFORNIA,2014,481,,,5,,,,101,5775,,,52.1,65.9,38.2
USR0000CLYO,LYONS VALLEY CALIFORNIA,2014,1228,,,30,,,,96,3140,,,59.1,66.4,51.9
USR0000CJUL,JULIAN CALIFORNIA,2014,995,,,19,,,,98,2976,,,60.6,70.4,50.8
USR0000CLYT,LYTLE CREEK CALIFORNIA,2014,1527,,,30,,,,106,1737,,,64.6,79.1,50.1
USC00042574,DUNSMUIR TRTMNT PLANT,2014,787,0,0,20,0,0.0,4.85,104,4440,60.81,0.0,55.8,70.3,41.3
US1CALA0044,TORRANCE 0.7 E,2014,,,,,,,2.34,,,8.04,,,,
US1CALA0041,SAN FERNANDO 4.2 E,2014,,,,,,,3.22,,,10.72,,,,
US1CABT0018,GRIDLEY 0.4 NNE,2014,,,,,,,3.75,,,23.13,,,,
USR0000CSEC,SECRET TOWN CALIFORNIA,2014,1264,,,25,,,,104,2814,,,60.6,73.5,47.8
USW00023213,SANTA ROSA SONOMA CO AIRPORT,2014,470,0,0,23,0,0.0,4.66,100,,30.09,0.0,60.2,73.8,46.7
USC00042346,DELANO,2014,,,,32,,,1.14,,,5.28,,,,53.7
USC00045853,MORGAN HILL,2014,,,,,,,,98,,,,,76.0,
USC00046946,PIT RIVER POWER HOUSE 5,2014,,,,,,,5.65,,,75.63,,,,
USC00046940,PIRU 2 ESE,2014,,,,,,,2.20,,,11.38,,,,
USC00041253,CACHUMA LAKE,2014,904,,,20,,,3.18,106,2029,15.06,,62.5,82.6,42.4
US1CALA0014,CANYON COUNTRY 2.6 E,2014,,,,,,,2.05,,,9.26,,,,
US1CALA0011,REDONDO BEACH 2.6 S,2014,,,0,,,0.0,1.55,,,8.48,0.0,,,
USR0000CUHL,UHL HOT SPRINGS,2014,1350,,,19,,,,100,2942,,,60.9,74.1,47.7
US1CALA0010,WHITTIER 2.9 WNW,2014,,,,,,,1.63,,,9.97,,,,
USR0000CSDD,SADDLEBACK CALIFORNIA,2014,393,,,14,,,,88,,,,50.4,57.6,43.2
USC00046719,PASADENA,2014,2522,,,39,,,3.42,107,587,14.17,,70.4,82.3,58.6
USR0000CSDC,SODA CREEK CALIFORNIA,2014,812,,,17,,,,108,,,,57.5,74.6,40.5
USR0000CBBR,BIG BAR CALIFORNIA,2014,1577,,,22,,,,111,,,,60.9,75.4,46.3
USC00044534,KETTLEMAN CITY,2014,2564,,,29,,,1.10,109,1998,5.53,,67.4,81.2,53.5
USC00045866,MORRO BAY FIRE DEPARTMENT,2014,466,,,36,,,2.33,102,1447,11.72,,63.1,72.4,53.8
USC00042598,EAGLE MOUNTAIN,2014,4254,,,33,,,0.57,112,662,1.99,,75.1,85.3,64.9
USR0000CHOR,HORSE THIEF SPRINGS CALIFORNIA,2014,1881,,,22,,,,101,2886,,,63.0,72.4,53.5
US1CACC0004,WALNUT CREEK 1.7 SSE,2014,,,,,,,3.39,,,22.22,,,,
USR0000CDGR,DEVILS GARDEN CALIFORNIA,2014,480,,,8,,,,98,6050,,,51.1,63.0,39.1
USR0000CBCN,BELL CANYON CALIFORNIA,2014,1676,,,37,,,,103,880,,,67.4,77.7,57.2
US1CACC0001,MARTINEZ 0.8 SSE,2014,,,,,,,3.71,,,23.51,,,,
USR0000CHOO,HOOPA CALIFORNIA,2014,1056,,,28,,,,104,3248,,,60.6,73.0,48.2
USC00045860,MORONGO VALLEY NORTH,2014,2208,0,0,29,0,0.0,1.80,103,1653,7.03,0.0,66.8,77.4,56.2
USR0000CHOL,HORSE LAKE CALIFORNIA,2014,347,,,4,,,,99,6534,,,49.5,64.4,34.6
US1CALA0023,DIAMOND BAR 1.9 NNE,2014,,,,,,,1.69,,,10.87,,,,
USR0000CSCI,SANTA CRUZ ISLAND CALIFORNIA,2014,853,,,36,,,,107,1411,,,64.2,76.1,52.4
US1CALA0021,ARCADIA 2.1 NNE,2014,,,,,,,1.74,,,11.98,,,,
USR0000CSCN,SCORPION CALIFORNIA,2014,1378,,,24,,,,107,3603,,,58.5,71.3,45.7
US1CASA0012,SACRAMENTO 2.0 SE,2014,,,,,,,3.28,,,22.94,,,,
USR0000CBAR,BARNABY CALIFORNIA,2014,,,,,,,,,2355,,,,,
US1CACC0010,LAFAYETTE 1.9 WSW,2014,,,,,,,4.16,,,29.28,,,,
USR0000CFIV,FIVE MILE CALIFORNIA,2014,2803,,,27,,,,104,1822,,,67.9,77.4,58.4
USR0000CDES,DESCANSO CALIFORNIA,2014,1010,,,21,,,,102,2412,,,61.4,75.9,47.0
USR0000CBAT,BATTERSON CALIFORNIA,2014,1885,,,27,,,,103,2335,,,63.7,76.2,51.2
USR0000CYOL,YOLLA BOLLA CALIFORNIA,2014,879,,,20,,,,103,4118,,,55.8,68.6,43.1
USC00044303,IRVINE RANCH,2014,2177,,,40,,,1.71,106,545,7.30,,69.5,82.2,56.9
US1CACC0018,WALNUT CREEK 1.4 SSE,2014,,,,,,,3.23,,,19.28,,,,
USC00047813,SAN JACINTO R S,2014,2124,,,29,,,2.89,111,1183,10.18,,67.8,83.3,52.2
US1CACC0016,CONCORD 0.8 WNW,2014,,,,,,,2.97,,,17.67,,,,
US1CASA0005,CARMICHAEL 0.9 NE,2014,,,,,,,2.95,,,21.69,,,,
US1CASA0007,FOLSOM 1.2 SSE,2014,,,,,,,3.36,,,27.89,,,,
USR0000CHNM,HUNTER MOUNTAIN CALIFORNIA,2014,540,,,10,,,,94,5092,,,53.4,65.2,41.5
USR0000CSBB,SANTA BARBARA ISLAND CALIFORNI,2014,491,,,49,,,,87,1433,,,63.5,67.3,59.7
USW00023244,MOFFETT FEDERAL AIRFIELD,2014,610,0,0,35,0,0.0,3.36,95,1849,15.63,0.0,62.6,71.9,53.2
USC00044555,KING CITY,2014,754,,,28,,,1.93,101,1934,11.62,,62.7,77.5,47.8
USR0000CFIS,FISH CREEK MOUNTAIN CALIFORNIA,2014,5703,,,39,,,,114,232,,,79.9,89.0,70.8
US1CASC0045,MORGAN HILL 1.4 SW,2014,,,,,,,3.65,,,21.83,,,,
USC00040192,ANAHEIM,2014,2280,,,42,,,2.00,104,536,12.74,,69.9,81.0,58.9
USR0000CBAL,BALD MOUNTAIN LOC CALIFORNIA,2014,1238,,,23,,,,98,3310,,,58.9,67.8,50.1
USR0000CFIG,FIGUEROA CALIFORNIA,2014,1713,,,30,,,,96,1670,,,65.0,73.5,56.6
USR0000CBAC,BACKBONE CALIFORNIA,2014,,,,,,,,,4015,,,,,
USC00043463,GLENNVILLE,2014,619,,,17,,,1.33,100,3874,12.72,,56.4,72.9,39.8
USC00046730,PASO ROBLES,2014,1066,,,25,,,2.30,106,2384,12.08,,62.3,79.6,45.0
US1CALA0003,TORRANCE 2.8 SW,2014,,,,,,,2.00,,,6.31,,,,
US1CALA0001,GLENDALE 2.4 WSW,2014,,0,0,,0,0.0,1.81,,,9.53,0.0,,,
USR0000CWIL,WILEY RIDGE CALIFORNIA,2014,1595,,,38,,,,101,1288,,,66.0,74.2,57.9
USW00023254,CONCORD BUCHANAN FIELD,2014,1073,0,0,30,0,0.0,2.75,101,2181,17.66,0.0,63.2,75.4,51.0
USR0000CHLD,HOPLAND CALIFORNIA,2014,1388,,,32,,,,102,,,,61.6,71.2,51.9
USW00023259,MONTEREY PENINSUL AIRPORT,2014,121,0,0,34,0,0.0,3.64,94,2634,19.47,0.0,59.4,67.3,51.5
US1CALA0009,SHERMAN OAKS 1.7 ENE,2014,,,,,,,2.13,,,8.71,,,,
US1CALA0005,ALTADENA 0.7 ESE,2014,,,,,,,2.38,,,11.74,,,,
USR0000CSAD,SADDLEBACK BUTTE CALIFORNIA,2014,2106,,,19,,,,110,2455,,,64.8,82.3,47.4
USW00023258,MODESTO CITY CO AIRPORT,2014,1809,0,,30,0,,2.18,106,2018,13.21,,65.3,78.3,52.3
USR0000CSAC,SACRAMENTO NWR CALIFORNIA,2014,1820,,,30,,,,108,1926,,,65.2,78.6,51.7
USW00023257,MERCED MUNICIPAL AIRPORT,2014,2100,0,0,31,0,0.0,1.26,107,2178,8.73,0.0,65.8,79.9,51.7
USR0000CFHL,FORT HUNTER LIGGET CALIFORNIA,2014,1214,,,26,,,,107,2226,,,62.9,80.4,45.3
USR0000CSAW,SAWYERS BAR CALIFORNIA,2014,1100,,,21,,,,105,4134,,,57.6,70.9,44.3
US1CASD0090,LA MESA 2.6E,2014,,,,,,,0.98,,,7.99,,,,
USC00046508,ORLEANS,2014,,,,,,,2.08,,,46.38,,,,
USC00046506,ORLAND,2014,1951,,,30,,,2.52,112,1939,23.47,,65.3,78.7,51.9
USR0000CHLR,HOLLISTER CALIFORNIA,2014,624,,,32,,,,101,2129,,,61.9,74.5,49.3
USR0000CLTU,LITTLE TUJUNGA CALIFORNIA,2014,1611,,,33,,,,102,1149,,,66.4,78.4,54.4
US1CASD0098,ENCINITAS 3.33ESE,2014,,,,,,,1.22,,,7.62,,,,
US1CASD0097,CARLSBAD 8.3SE,2014,,,,,,,1.40,,,7.72,,,,
USR0000CSAU,SAUGUS CALIFORNIA,2014,,,,,,,,,1031,,,,,
USR0000CWHC,WHITE CLOUD CALIFORNIA,2014,1141,,,24,,,,95,3233,,,58.9,67.1,50.6
US1CASC0032,CAMPBELL 2.8 N,2014,,,,,,,3.50,,,16.76,,,,
USR0000CWHH,WHITTIER HILLS CALIFORNIA,2014,2028,,,39,,,,105,,,,68.8,80.2,57.5
USW00023225,BLUE CANYON AIRPORT,2014,611,,,21,,,5.82,88,4280,62.33,,54.7,61.4,48.1
USR0000CLST,LAS TABLAS CALIFORNIA,2014,860,,,23,,,,108,2704,,,60.8,79.3,42.2
USR0000CJOH,JOHNSONDALE CALIFORNIA,2014,381,,,14,,,,100,4720,,,54.0,73.1,35.0
US1CASD0086,CARLSBAD 1.3ENE,2014,,,,,,,1.52,,,9.73,,,,
USC00043244,FREMONT,2014,522,,,34,,,2.10,93,2014,15.08,,61.9,72.0,51.7
USW00023230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT,2014,283,0,0,34,0,0.0,3.12,92,2418,19.63,0.0,60.5,68.9,52.1
USW00023232,SACRAMENTO EXECUTIVE AIRPORT,2014,1524,0,,30,0,,2.39,106,2069,18.75,,64.3,77.3,51.3
USW00023237,STOCKTON METROPOLITAN AIRPORT,2014,1619,0,,27,0,,1.92,106,2209,14.24,,64.4,78.1,50.6
USW00023234,SAN FRANCISCO INTERNATIONAL AIRPORT,2014,468,0,0,41,0,0.0,3.43,95,2087,20.70,0.0,62.0,69.6,54.4
USW00023233,SALINAS MUNICIPAL AIRPORT,2014,247,0,0,34,0,0.0,3.22,97,2142,13.04,0.0,61.0,70.6,51.4
US1CASC0040,LOS GATOS 5.4 SSW,2014,,,,,,,5.70,,,40.42,,,,
USC00048702,SUSANVILLE 2 SW,2014,526,2,2,9,3,3.0,1.50,98,5591,14.59,4.2,52.7,67.0,38.5
US1CASB0001,GOLETA 3.7 WNW,2014,,,,,,,2.16,,,12.92,,,,
US1CASD0072,RAMONA 3 ENE,2014,,,,,,,1.86,,,10.58,,,,
USC00041072,BRIDGEPORT,2014,32,19,7,-17,14,12.0,0.85,94,,9.14,29.5,45.7,65.5,25.9
USC00043491,GOLD RUN 2 SW,2014,,,,,,,6.32,,,61.04,,,,
USC00043251,FRESNO 3 NW,2014,,,,,,,1.14,,,6.79,,,,
US1CASD0076,OCEANSIDE 8.1ENE,2014,,,0,,,0.0,0.80,,,4.25,0.0,,,
US1CAYB0001,CHALLENGE BROWNSVILLE 1.3 WSW,2014,,,,,,,5.53,,,62.74,,,,
US1CASD0074,RANCHO BERNARDO 1.9WSW,2014,,,,,,,0.97,,,6.74,,,,
US1CASD0073,SAN DIEGO 8 NE,2014,,,,,,,1.24,,,9.76,,,,
USC00046521,OROVILLE,2014,1740,0,0,31,0,0.0,2.00,107,2049,30.92,0.0,64.7,77.7,51.6
USC00047851,SAN LUIS OBISPO POLY,2014,577,,,35,,,2.12,100,1401,16.91,,63.2,75.5,51.0
USW00023285,LIVERMORE MUNICIPAL AIRPORT,2014,1227,0,0,31,0,0.0,2.56,106,1950,14.65,0.0,63.8,76.9,50.8
US1CASD0057,VISTA 1.2SE,2014,,,,,,,1.56,,,8.89,,,,
US1CASD0056,CARLSBAD 8.7SE,2014,,,,,,,1.30,,,7.35,,,,
USC00047195,QUINCY,2014,375,,,13,,,4.78,102,5643,40.90,,52.0,68.4,35.7
US1CASC0011,CAMBRIAN PARK 2.2 SE,2014,,,,,,,4.57,,,20.54,,,,
USR0000CSNL,SAN LUIS NWR CALIFORNIA,2014,1645,,,27,,,,106,2248,,,64.3,79.6,48.9
US1CATL0011,THREE RIVERS 1.7 NE,2014,,,,,,,1.67,,,14.57,,,,
USR0000CMCB,MILL CREEK BDF CALIFORNIA,2014,,,,,,,,,1338,,,,,
USR0000CSOL,SOLDIER MOUNTAIN CALIFORNIA,2014,1031,,,16,,,,101,4413,,,56.4,67.5,45.4
US1CASC0001,MOUNTAIN VIEW 1.2 S,2014,,,,,,,3.90,,,17.33,,,,
USC00040798,BIG TUJUNGA DAM FC46,2014,,,,,,,3.90,,,15.11,,,,
USR0000CWWO,WHITE WOLF CALIFORNIA,2014,10,,,5,,,,85,6970,,,46.1,58.9,33.3
US1CASC0003,SUNNYVALE 1.9 SE,2014,,,,,,,4.01,,,16.69,,,,
USC00043824,HAT CREEK,2014,457,,,10,,,1.46,104,,17.31,,53.0,71.1,34.8
