STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USR0000CCON,CONVERSE CALIFORNIA,34.1942,-116.9131,1712.4,2005,361,,,16,,,,97,4990,,,53.5,67.0,39.9
USC00040790,BIG SUR STATION,36.2472,-121.7802,61.0,2005,103,,0,36,,0.0,7.46,91,2651,48.73,0.0,57.9,68.5,47.4
USR0000CCOR,CORRALITOS CALIFORNIA,36.9911,-121.7978,137.2,2005,,,,,,,,,2193,,,,,
USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,33.938,-118.3888,29.6,2005,487,,,42,,,1.98,96,1341,18.82,,63.0,70.1,56.0
USR0000CMAN,MANZANITA LAKE CALIFORNIA,40.54,-121.5803,1725.2,2005,71,,,8,,,,93,7020,,,46.1,59.5,32.7
USR0000CBLD,BLUE DOOR CALIFORNIA,41.0547,-120.3375,1711.5,2005,192,,,6,,,,95,7362,,,45.9,58.5,33.2
USC00047085,PORTOLA,39.8053,-120.4719,1478.3,2005,,,,,,,,,6721,,,,,
USR0000CMAR,MARIPOSA GROVE CALIFORNIA,37.5128,-119.6047,1950.7,2005,514,,,19,,,,93,5463,,,51.9,62.1,41.7
USW00023293,SAN JOSE,37.3591,-121.924,15.5,2005,458,,,33,,,1.26,96,2267,15.06,,60.6,70.5,50.6
USC00040449,BALCH POWER HOUSE,36.9092,-119.0883,528.8,2005,,0,0,,0,0.0,,,,,0.0,,,
USC00042506,DOYLE 4 SSE,39.9717,-120.0828,1338.1,2005,406,47,5,8,20,4.0,3.51,98,5595,20.33,15.0,50.4,63.9,37.0
USR0000CMAL,MALIBU HILLS CALIFORNIA,34.0583,-118.6333,480.1,2005,1196,,,39,,,,104,1621,,,64.1,73.6,54.6
USW00023179,NEEDLES AIRPORT,34.7675,-114.6188,271.3,2005,4861,,,31,,,1.22,125,943,5.08,,75.9,88.2,63.6
USS0020H06S,Cedar Pass,41.58,-120.3,2142.7,2005,112,,,6,,,3.20,89,8406,39.37,,42.9,52.9,32.9
USC00042500,DOWNIEVILLE,39.5633,-120.8238,888.5,2005,424,24,6,24,11,6.0,,100,,,16.7,53.3,67.4,39.3
USC00040444,BAKERSFIELD 5 NW,35.4186,-119.0508,143.3,2005,,0,0,,0,0.0,0.79,,2354,7.96,0.0,,,
USC00043710,HAIWEE,36.1388,-117.9527,1165.9,2005,,,,,,,,,3830,,,,,
USR0000CBLT,BEN BOLT CALIFORNIA,38.5908,-120.9336,275.8,2005,1234,,,28,,,,110,2956,,,61.1,75.2,47.1
USC00041534,CARMEL VALLEY,36.4805,-121.7244,146.3,2005,164,0,0,30,0,0.0,1.55,97,2726,21.55,0.0,58.4,71.0,45.8
USC00043714,HALF MOON BAY,37.4725,-122.44333,8.2,2005,6,0,0,31,0,0.0,2.42,81,3344,35.14,0.0,55.4,63.7,47.1
USC00048045,SCOTIA,40.48306,-124.10361,41.5,2005,55,0,0,33,0,0.0,2.98,85,2812,60.96,0.0,57.1,65.7,48.5
USW00093138,PALM SPRINGS REGIONAL AIRPORT,33.8222,-116.5043,124.7,2005,4103,,,37,,,1.34,120,935,9.20,,74.2,87.3,61.1
USR0000CBLQ,BLUE RIDGE KNF CALIFORNIA,41.2694,-123.1875,1815.4,2005,330,,,15,,,,91,6496,,,47.8,56.5,39.2
USS0019L08S,Leavitt Meadows,38.3,-119.55,2194.0,2005,,,,,,,4.40,,,46.76,,,,
USC00049378,VISTA,33.2354,-117.2322,131.1,2005,641,0,0,33,0,0.0,1.42,96,,17.78,0.0,63.2,73.1,53.3
USC00049152,U C L A,34.0697,-118.4427,131.1,2005,691,0,0,44,0,0.0,4.03,94,1223,32.18,0.0,63.8,71.4,56.2
USC00049273,VENADO,38.60861,-123.01806,384.0,2005,,,,,,,6.96,,,75.70,,,,
USR0000CBKD,BLACK DIAMOND CALIFORNIA,37.95,-121.8844,487.7,2005,991,,,32,,,,102,3320,,,59.4,67.1,51.6
USC00041428,CAMP PARDEE,38.2486,-120.8433,200.6,2005,1487,0,0,33,0,0.0,1.62,107,2686,29.39,0.0,62.7,73.7,51.6
USC00041424,CAMPO,32.6263,-116.4699,801.6,2005,819,0,2,20,0,3.0,1.66,105,3188,16.03,4.0,59.3,76.5,42.2
USR0000CMAD,MAD RIVER CALIFORNIA,40.4633,-123.5239,845.8,2005,477,,,26,,,,104,4592,,,53.6,67.2,40.0
USR0000CSMI,SAN MIGUEL CALIFORNIA,32.685,-116.9736,129.5,2005,756,,,42,,,,97,1307,,,63.9,72.3,55.5
USR0000CDOY,DOYLE CALIFORNIA,40.0222,-120.1056,1292.4,2005,646,,,-1,,,,104,5933,,,51.2,65.9,36.4
USS0019L19S,Ebbetts Pass,38.55,-119.8,2671.6,2005,9,212,,9,122,,4.00,78,8697,67.54,,41.9,50.5,33.2
USC00040212,ANGWIN PAC UNION COL,38.573,-122.4405,522.7,2005,,,,,,,5.57,,,55.98,,,,
USS0019L07S,Sonora Pass,38.31,-119.6,2690.5,2005,4,218,,6,116,,2.60,81,,48.04,,40.6,50.4,30.8
USC00049026,TRINITY RIVER HATCHERY,40.7263,-122.7947,567.2,2005,685,0,3,27,0,3.0,2.60,106,4090,47.36,5.4,55.2,69.2,41.2
USC00040693,BERKELEY,37.8744,-122.2605,94.5,2005,,0,0,,0,0.0,,,2586,,0.0,,,
USR0000CCMO,CASE MOUNTAIN CALIFORNIA,36.4108,-118.8092,1966.0,2005,417,,,21,,,,93,5556,,,51.8,60.9,42.7
USR0000CCLE,CLEAR CREEK CALIFORNIA,34.2711,-118.1525,914.4,2005,1254,,,32,,,,99,3154,,,60.8,68.9,52.7
USC00049043,TRUCKEE RANGER STATION,39.333,-120.173,1774.9,2005,61,120,38,0,64,16.0,4.25,94,,41.05,164.9,44.0,59.9,28.2
USC00049285,VENTURA,34.2825,-119.2919,32.0,2005,,0,0,,0,0.0,4.07,,,25.77,0.0,,,
USW00023152,BURBANK GLENDALE PASADENA AIRPORT,34.20056,-118.3575,225.9,2005,1217,,,37,,,2.74,99,1495,26.50,,64.8,75.5,54.2
USW00023273,SANTA MARIA PUBLIC AIRPORT,34.8994,-120.4486,73.8,2005,49,,,30,,,1.58,95,2724,16.46,,58.1,69.1,47.1
USW00023155,BAKERSFIELD AIRPORT,35.4344,-119.0542,149.0,2005,2085,0,0,33,0,0.0,0.82,107,2292,8.03,0.0,65.5,77.3,53.7
USR0000CFRE,FREMONT CANYON CALIFORNIA,33.8081,-117.7111,542.8,2005,1552,,,39,,,,103,,,,65.6,76.2,55.0
USW00023275,UKIAH MUNICIPAL AIRPORT,39.12583,-123.20083,183.2,2005,797,,,27,,,4.36,106,3147,50.35,,58.8,72.8,44.9
USR0000COCR,OAK CREEK CALIFORNIA,36.8425,-118.2594,1479.8,2005,1450,,,20,,,,106,3768,,,59.7,72.1,47.3
USW00023272,SAN FRANCISCO DOWNTOWN,37.7705,-122.4269,45.7,2005,40,,,40,,,2.15,87,2652,33.09,,57.9,64.2,51.6
USR0000CFRI,FRIEND MOUNTAIN CALIFORNIA,40.505,-123.3417,1219.2,2005,639,,,20,,,,100,5311,,,52.2,63.5,40.9
USW00023271,SACRAMENTO 5 ESE,38.5552,-121.4183,11.6,2005,1511,,0,34,,0.0,2.34,107,2220,23.26,0.0,63.7,75.5,52.0
USR0000CCLA,CLAREMONT CALIFORNIA,34.1369,-117.7069,501.4,2005,1180,,,35,,,,101,1959,,,63.4,75.4,51.5
USW00023157,BISHOP AIRPORT,37.3711,-118.358,1250.3,2005,1010,,4,11,,12.0,1.18,108,4382,9.52,33.5,56.5,74.3,38.7
USW00023277,WATSONVILLE MUNICIPAL AIRPORT,36.93583,-121.78861,48.8,2005,38,,,32,,,2.58,91,2882,22.74,,57.6,67.6,47.6
USW00023158,BLYTHE AIRPORT,33.6186,-114.7142,120.4,2005,4149,,,26,,,1.23,121,1075,6.80,,73.7,87.3,60.1
USC00041312,CALISTOGA,38.5961,-122.6013,121.9,2005,569,0,0,25,0,0.0,2.50,102,,45.31,0.0,59.5,74.6,44.5
USC00042402,DE SABLA,39.8716,-121.6108,826.0,2005,728,,0,24,,0.0,6.29,103,3621,83.84,0.0,56.1,69.9,42.3
USC00043614,GREENVIEW,41.5519,-122.9236,859.5,2005,,,5,,,6.0,,,,,17.0,,,
USC00045915,MOUNT DIABLO JUNCTION,37.8792,-121.9303,661.4,2005,767,0,0,29,0,0.0,3.01,99,3754,30.51,0.0,57.2,68.4,46.0
USC00041316,CALLAHAN,41.3111,-122.8044,970.8,2005,291,,3,8,,5.0,2.63,99,5661,26.80,8.0,50.3,65.0,35.5
USR0000CCLK,CLARK CALIFORNIA,33.8767,-117.3089,524.3,2005,1382,,,32,,,,107,,,,64.1,79.1,49.1
USS0019L06S,Poison Flat,38.51,-119.63,2357.9,2005,1,180,,2,88,,3.20,82,9122,42.84,,40.9,53.4,28.4
USR0000CDNK,DINKEY CALIFORNIA,37.0664,-119.0394,1727.6,2005,,,,,,,,,7079,,,,,
USC00049035,TRONA,35.7636,-117.3908,516.6,2005,2992,0,0,26,0,0.0,0.97,117,2036,7.01,0.0,68.1,81.8,54.5
USR0000CSLA,SLATER BUTTE CALIFORNIA,41.8586,-123.3525,1423.4,2005,584,,,21,,,,95,6010,,,49.9,58.8,41.0
USC00040343,ASH MOUNTAIN,36.4914,-118.8253,520.6,2005,,0,0,,0,0.0,,,,,0.0,,,
USR0000CDNO,DELNORTE CALIFORNIA,34.0092,-119.6542,243.8,2005,526,,,45,,,,94,1632,,,62.4,69.1,55.7
USS0020H13S,Adin Mtn,41.24,-120.79,1886.7,2005,11,180,,-3,39,,3.60,89,8095,39.87,,43.3,56.4,30.1
USR0000CDMC,DEMOCRAT CALIFORNIA,35.5317,-118.6303,718.1,2005,1467,,,28,,,,108,3047,,,61.6,75.3,47.9
USW00093230,SOUTH LAKE TAHOE AIRPORT,38.8983,-119.9947,1924.5,2005,31,,,-4,,,2.81,89,8358,31.17,,43.4,57.1,29.6
USW00093110,OXNARD VENTURA CO AIRPORT,34.20083,-119.20694,11.0,2005,198,,,41,,,3.33,93,1379,23.82,,61.3,68.9,53.8
USW00093111,POINT MUGU NF,34.11667,-119.11667,4.0,2005,153,0,0,37,0,0.0,5.70,99,2072,21.22,0.0,59.6,68.4,50.9
USC00049173,UPPER LAKE,39.19056,-122.89639,406.9,2005,,0,0,,0,0.0,,,,,0.0,,,
USR0000CAGD,ARROYO GRANDE CALIFORNIA,35.1792,-120.3919,319.4,2005,677,,,32,,,,104,2334,,,61.2,76.5,46.0
USW00093112,NORTH ISLAND NAS,32.7,-117.2,7.9,2005,,0,0,,0,0.0,2.10,,1456,13.07,0.0,,,
USC00044838,LAVA BEDS NATIONAL MONUM,41.7019,-121.5011,1453.9,2005,411,53,12,9,17,15.8,1.78,98,6310,17.54,62.6,48.4,61.2,35.5
USC00042410,DESERT CENTER 2 NNE,33.7377,-115.3925,227.7,2005,3536,0,0,29,0,0.0,1.85,120,1095,5.68,0.0,72.7,86.7,58.7
USC00044710,LAKESIDE 2 E,32.8536,-116.8947,210.3,2005,,0,0,,0,0.0,2.34,,,18.79,0.0,,,
USR0000CRIC,RICE VALLEY CALIFORNIA,34.0608,-114.7322,249.9,2005,3969,,,24,,,,120,1256,,,72.7,87.4,58.0
USC00044712,LAKE SOLANO,38.492,-122.0039,57.0,2005,1569,0,0,31,0,0.0,5.10,108,2468,33.98,0.0,63.3,76.0,50.5
USR0000CBIP,BIG PINES CALIFORNIA,34.3789,-117.6919,2108.3,2005,403,,,16,,,,95,5500,,,52.3,63.5,41.1
USC00045802,MONTEREY NWSFO,36.5927,-121.8555,37.2,2005,20,0,0,32,0,0.0,1.61,86,2565,20.29,0.0,57.9,66.5,49.3
USC00043747,HANFORD 1 S,36.3158,-119.637,72.2,2005,1631,0,0,26,0,0.0,1.14,105,2706,10.29,0.0,62.8,75.2,50.4
USC00044957,LINDSAY,36.2032,-119.0545,132.6,2005,,,,,,,,,2128,,,,,
USR0000CGSP,GREEN SPRING CALIFORNIA,37.8331,-120.5,310.9,2005,1617,,,31,,,,109,2881,,,62.6,75.3,49.9
USR0000CBIH,BIG HILL CALIFORNIA,41.0975,-123.6358,1088.1,2005,570,,,25,,,,96,5139,,,52.2,61.1,43.3
USW00093225,SACRAMENTO METROPOLITAN AIRPORT,38.69556,-121.58972,7.0,2005,1241,,,29,,,1.93,106,2784,22.67,,61.5,74.2,48.7
USW00093227,NAPA CO AIRPORT,38.2102,-122.2847,4.3,2005,105,,,24,,,2.18,101,3315,27.99,,56.3,68.7,43.9
USW00093228,HAYWARD AIR TERMINAL,37.6542,-122.115,13.1,2005,173,,,34,,,1.57,93,2407,21.46,,59.2,66.7,51.6
USC00042771,EL MIRAGE,34.5891,-117.6302,899.2,2005,,0,0,,0,0.0,1.20,,,9.81,0.0,,,
USC00040232,ANTIOCH PUMP PLANT 3,37.9833,-121.7525,18.3,2005,,0,0,,0,0.0,2.20,,2641,20.57,0.0,,,
USR0000CHUR,HURLEY CALIFORNIA,37.0153,-119.5678,366.1,2005,1212,,,20,,,,108,3391,,,59.8,75.3,44.2
USC00049185,UPPER SAN LEANDRO FILTERS,37.7719,-122.1675,120.1,2005,,0,0,,0,0.0,2.96,,,35.29,0.0,,,
USW00003104,DESERT RESORTS REGIONAL AIRPORT,33.62667,-116.15944,-36.0,2005,3724,,0,26,,0.0,1.70,121,1120,6.28,0.0,72.8,87.8,57.8
USR0000COAM,OAK MOUNTAIN CALIFORNIA,41.0064,-121.9833,518.2,2005,1173,,,27,,,,105,3759,,,57.8,69.2,46.5
USS0020H02S,Crowder Flat,41.89,-120.75,1575.8,2005,115,113,,0,12,,1.30,93,7307,25.31,,45.4,57.7,33.2
USR0000COAK,OAK KNOLL CALIFORNIA,41.8386,-122.85,591.3,2005,716,,,15,,,,107,4403,,,54.6,70.6,38.6
USR0000CSIV,SIMI VALLEY CALIFORNIA,34.2911,-118.8144,278.6,2005,705,,,39,,,,97,1777,,,62.5,71.5,53.4
USR0000CSIM,SIMS CALIFORNIA,41.075,-122.3733,731.5,2005,1144,,,27,,,,107,,,,57.5,70.2,44.8
USR0000CGRA,GRANITE MOUNTAIN CALIFORNIA,34.5356,-117.0258,1438.7,2005,,,,,,,,,3800,,,,,
USR0000CYUR,YUROK CALIFORNIA,41.2897,-123.8575,150.9,2005,550,,,31,,,,106,3557,,,57.1,68.5,45.6
USW00003102,ONTARIO INTERNATIONAL AIRPORT,34.05611,-117.60028,289.3,2005,1515,,,36,,,3.23,102,1590,21.22,,65.6,77.3,53.7
USC00045933,MOUNT HAMILTON,37.3436,-121.6425,1282.0,2005,721,6,3,26,2,2.5,1.49,91,4626,30.00,6.4,54.8,61.1,48.5
USR0000CUND,UNDERWOOD CALIFORNIA,40.7219,-123.4953,792.5,2005,734,,,25,,,,105,4331,,,54.8,67.1,42.4
USC00041697,CHERRY VALLEY DAM,37.9747,-119.9161,1452.4,2005,621,66,26,19,34,15.0,5.56,97,5014,72.28,92.4,53.5,65.0,42.1
USC00041214,BURNEY,40.8802,-121.6547,974.8,2005,,49,18,,19,13.0,3.29,,,39.15,61.9,,,
USC00043875,HEALDSBURG,38.6175,-122.873,32.9,2005,758,0,0,30,0,0.0,5.38,105,2263,59.21,0.0,61.1,74.2,47.9
USR0000CSHQ,SHADEQUARTER CALIFORNIA,36.5672,-118.9556,1240.2,2005,1142,,,28,,,,97,3985,,,58.1,66.5,49.7
USS0020K30S,Squaw Valley G.C.,39.19,-120.26,2447.2,2005,,,,,,,6.50,,8480,95.14,,,,
USW00023188,SAN DIEGO INTERNATIONAL AIRPORT,32.7336,-117.1831,4.6,2005,616,,,44,,,2.18,89,1013,14.14,,64.1,69.8,58.5
USW00023187,SANDBERG,34.7436,-118.7242,1374.6,2005,911,,,26,,,2.90,97,4537,25.94,,56.0,64.3,47.7
USW00023182,PALMDALE AIRPORT,34.62944,-118.08361,769.2,2005,1577,,,20,,,2.14,110,,12.99,,61.4,76.0,46.8
USW00093134,LOS ANGELES DOWNTOWN USC,34.0236,-118.2911,54.6,2005,967,,,43,,,2.58,97,1096,26.61,,65.1,73.9,56.2
USC00042319,DEATH VALLEY,36.4622,-116.8669,-59.1,2005,5607,0,0,30,0,0.0,0.99,129,915,4.75,0.0,77.8,90.6,65.0
USR0000CSHH,SCHOOL HOUSE CALIFORNIA,41.1383,-123.9056,804.7,2005,447,,,30,,,,94,4975,,,52.6,59.6,45.7
USR0000CWPK,WHITAKER PEAK CALIFORNIA,34.5686,-118.7403,1255.8,2005,1214,,,32,,,,102,3584,,,59.4,67.9,50.9
USW00003131,SAN DIEGO MONTGOMERY FIELD,32.81583,-117.13944,127.1,2005,847,,,37,,,1.78,95,1401,15.54,,63.9,72.4,55.3
USW00004222,REDDING 12 WNW,40.6507,-122.6068,432.2,2005,,,,,,,3.32,,3145,62.09,,,,
USC00043402,GIBRALTAR DAM NUMBER 2,34.5225,-119.6822,474.9,2005,,0,0,,0,0.0,7.11,,,46.09,0.0,,,
USR0000COAB,OAK BOTTOM CALIFORNIA,40.6506,-122.6056,404.2,2005,1587,,,28,,,,114,2967,,,61.4,74.9,47.9
USR0000CBGR,BANGOR CALIFORNIA,39.3975,-121.3861,244.8,2005,1477,,,28,,,,108,2846,,,62.0,74.3,49.7
USC00040379,AUBERRY 2 NW,37.0919,-119.5128,637.0,2005,1610,0,0,28,0,0.0,2.54,104,,30.10,0.0,61.5,72.6,50.4
USC00040014,ACTON ESCONDIDO CANYON,34.4938,-118.2713,863.5,2005,,0,0,,0,0.0,,,,,0.0,,,
USR0000CYUC,YUCCA VALLEY CALIFORNIA,34.1233,-116.4078,993.6,2005,1648,,,23,,,,112,2999,,,62.2,76.1,48.3
USC00043882,HEARST CASTLE,35.6841,-121.1683,465.1,2005,,0,0,,0,0.0,2.60,,2498,35.61,0.0,,,
USR0000CELC,EL CARISO CALIFORNIA,33.6472,-117.4111,926.0,2005,1693,,,32,,,,106,2237,,,64.3,75.7,52.8
USW00024286,CRESCENT CITY MCNAMARA AIRPORT,41.78028,-124.23667,17.1,2005,0,,,32,,,2.11,73,4252,68.31,,52.6,58.5,46.8
USW00024283,ARCATA EUREKA AIRPORT,40.97806,-124.10861,61.0,2005,0,,,22,,,1.89,76,4497,56.71,,51.9,59.0,44.8
USW00093241,VACAVILLE NUT TREE AIRPORT,38.3775,-121.9575,33.2,2005,1281,,,29,,,4.06,108,2609,33.96,,62.0,74.7,49.3
USW00093242,MADERA MUNICIPAL AIRPORT,36.98778,-120.11056,77.1,2005,1448,,,26,,,1.42,107,2784,13.05,,62.3,75.6,48.9
USR0000CCHC,CHICO CALIFORNIA,39.7119,-121.7789,70.1,2005,1465,,,27,,,,109,2627,,,62.4,75.5,49.3
USW00093243,MERCED 23 WSW,37.2381,-120.8825,23.8,2005,,,,,,,1.83,,,13.22,,,,
USR0000CCHB,CHEESEBORO CALIFORNIA,34.1847,-118.7172,502.9,2005,1564,,,40,,,,101,1712,,,65.2,75.3,55.1
USR0000CPAN,PANAMINT CALIFORNIA,36.1203,-117.0878,2097.0,2005,740,,,16,,,,99,5102,,,54.1,65.7,42.5
USS0020K31S,Css Lab,39.33,-120.37,2089.4,2005,26,,,8,,,5.20,85,8212,87.37,,43.1,53.8,32.3
USR0000CBEV,BEVERLY HILLS CALIFORNIA,34.125,-118.4122,384.0,2005,1461,,,39,,,,106,1182,,,66.2,78.9,53.5
USR0000CWOL,WOLVERTON CALIFORNIA,36.445,-118.7033,1597.2,2005,,,,,,,,,4216,,,,,
USR0000CACT,ACTON CALIFORNIA,34.4458,-118.2,792.5,2005,1104,,,28,,,,110,,,,60.5,75.4,45.7
USR0000CBEU,BEAUMONT CALIFORNIA,33.9306,-116.95,793.7,2005,1458,,,30,,,,108,2571,,,63.0,76.8,49.2
USR0000CTIM,TIMBER MOUNTAIN CALIFORNIA,41.6294,-121.2981,1511.8,2005,511,,,15,,,,97,6317,,,49.3,59.3,39.3
USC00043896,HEMET,33.7381,-116.8939,552.0,2005,1495,0,0,28,0,0.0,1.82,110,2127,18.56,0.0,64.1,81.5,46.8
USC00041476,CANBY,41.4219,-120.9016,1313.7,2005,,,8,,,14.0,,,,,37.4,,,
USC00044500,KENTFIELD,37.9566,-122.5447,44.2,2005,295,0,0,32,0,0.0,7.34,101,2647,63.62,0.0,58.9,69.6,48.3
USC00044863,LEBEC,34.8328,-118.865,1092.7,2005,,,2,,,12.0,2.95,,,27.99,13.5,,,
USC00046926,PINNACLES NATIONAL MONUMENT,36.4819,-121.1822,398.4,2005,657,0,0,21,0,0.0,2.00,109,3012,18.87,0.0,58.7,77.4,40.1
USR0000CCHU,CHUCHUPATE CALIFORNIA,34.8083,-119.0125,1493.5,2005,182,,,3,,,,98,5895,,,50.1,67.1,33.1
USC00042327,DEEP CANYON LAB,33.6513,-116.3763,365.8,2005,,0,0,,0,0.0,,,,,0.0,,,
USC00044628,LA CRESCENTA FC251C,34.2222,-118.2377,470.9,2005,,0,0,,0,0.0,6.63,,,34.55,0.0,,,
USC00043417,GILROY,37.003,-121.5608,59.1,2005,,0,0,31,0,0.0,2.03,,,24.45,0.0,,,48.9
USR0000CCHI,CHILAO CALIFORNIA,34.3317,-118.0303,1661.2,2005,864,,,25,,,,102,4313,,,57.0,65.4,48.5
USC00040029,ADIN RANGER STATION,41.1936,-120.9447,1278.6,2005,,23,5,3,7,8.0,1.17,,,21.04,23.1,,,36.7
USR0000CPAT,PATTY MOCUS CALIFORNIA,40.295,-122.8667,1066.8,2005,920,,,27,,,,99,4448,,,55.5,64.9,46.1
USR0000CELI,MOUNT ELIZABETH CALIFORNIA,38.0631,-120.2469,1503.6,2005,835,,,26,,,,96,4764,,,54.9,62.9,47.0
USW00023191,AVALON CATALINA AIRPORT,33.405,-118.41583,488.3,2005,581,,,41,,,2.28,93,2501,21.12,,60.2,66.8,53.6
USR0000CPAR,PARKFIELD CALIFORNIA,35.8989,-120.4319,467.9,2005,,,,22,,,,,3075,,,,,43.5
USW00023190,SANTA BARBARA MUNICIPAL AIRPORT,34.4258,-119.8425,2.7,2005,98,,,31,,,2.83,98,2472,26.67,,58.9,68.9,48.9
USR0000CFO1,FORT ORD NUMBER 1 CALIFORNIA,36.6269,-121.7981,140.2,2005,69,,,33,,,,89,,,,57.1,65.7,48.4
USR0000CELM,EL MIRAGE CALIFORNIA,34.6344,-117.5503,877.8,2005,1545,,,19,,,,113,3148,,,61.2,77.8,44.6
USW00003159,LANCASTER WM J FOX FIELD,34.7411,-118.2116,712.6,2005,1647,,,15,,,1.56,110,3085,14.70,,61.9,76.5,47.3
USR0000CBUL,BULL FLAT CALIFORNIA,40.4808,-120.1139,1339.6,2005,342,,,-8,,,,101,6813,,,47.6,63.4,31.9
USC00048560,STOCKTON FIRE STATION 4,37.9994,-121.3177,3.7,2005,1318,0,0,27,0,0.0,2.20,106,2565,21.12,0.0,62.7,76.4,49.0
USR0000CBUR,BURNS CANYON CALIFORNIA,34.2103,-116.6339,1828.8,2005,919,,,22,,,,96,4530,,,56.5,64.4,48.5
USC00047470,RIVERSIDE FIRE STATION 3,33.9511,-117.388,256.0,2005,,0,0,,0,0.0,1.95,,,13.86,0.0,,,
USS0019L24S,Heavenly Valley,38.92,-119.92,2615.8,2005,,,,,,,2.80,,,43.67,,,,
USR0000CLHO,LOST HORSE CALIFORNIA,34.0178,-116.1878,1280.2,2005,1258,,,22,,,,107,3624,,,59.4,73.1,45.6
USS0020K04S,Independence Camp,39.45,-120.29,2134.5,2005,18,173,,3,77,,3.00,88,,42.93,,43.0,56.2,29.7
USR0000CASC,ASH CREEK CALIFORNIA,41.2769,-121.9794,975.4,2005,73,,,6,,,,99,6238,,,47.9,65.1,30.6
USC00041806,CLEARLAKE 4 SE,38.9238,-122.5672,411.2,2005,,0,0,,0,0.0,3.20,102,,39.22,0.0,,70.8,
USR0000CASH,ASH VALLEY CALIFORNIA,41.0519,-120.6861,1554.5,2005,136,,,-9,,,,96,7194,,,46.1,60.5,31.7
USC00047109,POTTER VALLEY POWERHOUSE,39.3619,-123.1286,310.3,2005,,0,0,,0,0.0,,,,,0.0,,,
USC00047228,RAMONA FIRE DEPARTMENT,33.0113,-116.908,448.1,2005,,0,0,,0,0.0,,,,,0.0,,,
USC00048317,SNOW CREEK UPPER,33.8725,-116.67972,591.3,2005,,0,0,,0,0.0,2.65,,,19.84,0.0,,,
USR0000CBUU,BUTTERCUP CALIFORNIA,32.7397,-114.8839,66.1,2005,4624,,,34,,,,121,596,,,76.2,90.6,61.8
USC00049660,WHITTIER CITY YARD FC106C,33.9758,-118.0222,135.9,2005,,0,0,,0,0.0,,,,,0.0,,,
USC00049781,WOODLAND 1 WNW,38.6829,-121.794,20.4,2005,,,0,,,0.0,3.60,,2363,27.76,0.0,,,
USR0000CKET,KETTLEMAN HILLS CALIFORNIA,36.0333,-120.0569,246.9,2005,2254,,,36,,,,108,2220,,,66.3,75.8,56.7
USR0000CSVA,SPRING VALLEY CALIFORNIA,37.5625,-122.4364,327.7,2005,135,,,35,,,,97,3477,,,56.0,64.4,47.5
USS0020K05S,Independence Lake,39.43,-120.31,2545.7,2005,109,255,,12,135,,3.20,86,,61.14,,43.9,53.0,34.8
USS0020L02S,Rubicon NUMBER 2,39.0,-120.13,2343.6,2005,59,192,,16,103,,3.40,81,7827,55.87,,44.2,51.5,36.8
USR0000CPOP,POPPY PARK CALIFORNIA,34.7325,-118.3833,841.2,2005,1745,,,23,,,,107,3058,,,62.2,74.7,49.6
USR0000CKER,KERNVILLE CALIFORNIA,35.755,-118.4167,829.1,2005,1766,,,27,,,,113,2889,,,62.9,78.4,47.5
USW00003144,IMPERIAL CO AIRPORT,32.83417,-115.57861,-17.7,2005,,,,,,,,,1052,,,,,
USR0000CPOV,POVERTY CALIFORNIA,37.4431,-121.7706,629.7,2005,866,,,35,,,,97,3440,,,58.8,67.1,50.4
USR0000CBUC,BUCK MEADOWS CALIFORNIA,37.8233,-120.0975,975.4,2005,680,,,22,,,,101,4462,,,55.4,69.1,41.6
USC00046144,NEWARK,37.5147,-122.0325,3.0,2005,,0,0,,0,0.0,1.11,95,,17.72,0.0,,68.7,
USC00046263,NORTHRIDGE CAL STATE,34.2447,-118.525,275.5,2005,1466,0,0,37,0,0.0,2.70,103,1392,26.07,0.0,65.7,76.9,54.6
USC00047473,RIVERSIDE CITRUS EXPERIMENTAL,33.96694,-117.36139,300.5,2005,1704,0,0,35,0,0.0,2.14,106,1558,15.19,0.0,66.1,79.4,52.8
USC00046027,MUIR WOODS,37.8977,-122.5688,67.1,2005,,0,0,,0,0.0,3.65,,,49.31,0.0,,,
USC00049792,WOODSIDE FIRE STATION 1,37.4286,-122.2561,115.8,2005,,0,0,,0,0.0,3.64,,,35.62,0.0,,,
USC00046161,NEWHALL 5 NW,34.3933,-118.5938,538.0,2005,1412,0,0,35,0,0.0,4.00,106,2035,33.51,0.0,64.0,75.1,52.9
USC00040738,BIG BAR 4 E,40.7405,-123.2077,381.9,2005,745,1,1,28,2,1.5,2.80,107,3856,43.94,1.6,56.2,69.7,42.7
USC00041948,COLUSA 2 SSW,39.1875,-122.0269,15.2,2005,1318,0,0,29,0,0.0,1.96,106,2566,19.94,0.0,62.1,74.8,49.4
USW00003177,CARLSBAD MCCLELLAN PALOMAR AIRPORT,33.12806,-117.27944,100.0,2005,449,,,42,,,1.60,96,1576,14.71,,62.3,69.0,55.7
USW00003179,CHINO AIRPORT,33.97528,-117.63611,198.1,2005,,,,,,,2.97,,,20.76,,,,
