STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00045119,LOS BANOS ARBURUA RANCH,36.8749,-120.9386,256.9,2007,,0,0,,0,0.0,0.64,,,4.61,0.0,,,
USR0000CVAY,VALYERMO CALIFORNIA,34.4456,-117.8511,1152.1,2007,1466,,,10,,,,110,2949,,,60.8,78.2,43.4
USC00045352,MARIPOSA RANGER STATION,37.495,-119.98583,640.1,2007,,,,,,,2.10,107,,19.55,,,72.6,
USR0000CVAN,VAN BREMMER CALIFORNIA,41.6431,-121.7939,1502.1,2007,410,,,1,,,,102,5902,,,49.1,61.1,37.2
USC00045598,MIDDLETOWN,38.725,-122.5513,340.8,2007,,0,0,,0,0.0,,,,,0.0,,,
USC00047414,RICHMOND,37.9191,-122.3772,6.1,2007,,0,0,,0,0.0,1.54,,,13.07,0.0,,,
USC00047776,SAN GABRIEL CANYON PH,34.1553,-117.9078,226.8,2007,,0,0,,0,0.0,1.63,,,12.33,0.0,,,
USC00046685,PARADISE,39.7538,-121.6241,533.4,2007,1928,,,28,,,4.62,103,,37.24,,64.0,73.5,54.5
USC00044025,HOLLISTER 2,36.8483,-121.4213,83.8,2007,380,0,0,20,0,0.0,0.71,102,2788,7.57,0.0,58.2,71.1,45.4
USC00043191,FORT ROSS,38.515,-123.2447,34.1,2007,,0,0,,0,0.0,,,,,0.0,,,
USS0019L44S,Horse Meadow,38.84,-119.89,2608.2,2007,13,157,,-4,65,,1.60,81,8003,16.86,,42.8,52.4,33.2
USC00047306,REDLANDS,34.037,-117.1948,429.8,2007,1872,0,0,24,0,0.0,1.98,113,,7.34,0.0,65.8,81.4,50.2
USC00048758,TAHOE CITY,39.1678,-120.1428,1898.9,2007,29,95,21,-2,42,20.0,1.72,88,7187,19.17,124.6,44.6,57.4,31.8
USC00047668,SALINAS NUMBER 2,36.6594,-121.6663,13.7,2007,78,0,0,22,0,0.0,0.52,94,2638,8.60,0.0,57.0,67.9,46.2
USC00048999,TRACY CARBONA,37.6819,-121.3466,41.1,2007,,0,0,,0,0.0,,,,,0.0,,,
USR0000CMOR,MORMON ROCK CALIFORNIA,34.3175,-117.5019,1005.8,2007,,,,,,,,,2450,,,,,
USR0000CHEL,HELL HOLE CALIFORNIA,39.0717,-120.4217,1597.2,2007,607,,,13,,,,98,4497,,,53.8,65.3,42.4
USC00048752,TAFT,35.1503,-119.43,235.6,2007,,0,0,,0,0.0,0.28,,1938,1.89,0.0,,,
USR0000CMOD,MODOC NWR CALIFORNIA,41.4589,-120.3536,1335.0,2007,251,,,-3,,,,105,6314,,,47.7,64.0,31.3
USC00045120,LOS BANOS DET RESV,36.98972,-120.92972,124.1,2007,,,,,,,,,2512,,,,,
USC00046572,OXNARD WEATHER FORECAST OFFICE,34.2066,-119.1375,15.8,2007,351,0,0,31,0,0.0,1.70,97,1794,7.57,0.0,60.6,69.6,51.5
USR0000CMOJ,MOJAVE RIVER SINK CALIFORNIA,35.0531,-116.0794,289.6,2007,4140,,,8,,,,125,1863,,,71.2,88.1,54.3
USC00046336,OAKLAND MUSEUM,37.79833,-122.26417,9.1,2007,195,0,0,33,0,0.0,1.25,90,2418,14.42,0.0,58.9,66.9,50.8
USR0000CPUL,PULGAS CALIFORNIA,37.475,-122.2981,196.3,2007,449,,,32,,,,102,2436,,,59.4,71.3,47.5
USC00045123,LOS GATOS,37.2319,-121.9592,111.3,2007,,0,0,24,0,0.0,0.91,,2531,8.97,0.0,,,46.1
USC00044278,INYOKERN,35.6513,-117.8213,740.7,2007,,0,0,,0,0.0,0.35,,,0.79,0.0,,,
USC00047785,SAN GABRIEL FIRE DEP,34.1061,-118.1,137.2,2007,,,,,,,0.88,,,7.24,,,,
USR0000CGAS,GASQUET CALIFORNIA,41.8458,-123.9792,152.4,2007,,,,,,,,,3705,,,,,
USC00047681,SALSIPUEDES GAGING STATION,34.5686,-120.4083,80.5,2007,,0,0,,0,0.0,0.94,,,5.52,0.0,,,
USS0019L43S,Forestdale Creek,38.68,-119.96,2443.6,2007,33,175,,-10,100,,1.90,86,7562,28.89,,44.3,54.8,33.7
USC00043083,FIVE POINTS 5 SSW,36.3642,-120.1561,86.9,2007,1757,0,0,18,0,0.0,0.65,109,2385,3.81,0.0,63.5,78.0,49.0
USC00040924,BLYTHE,33.6131,-114.5972,81.7,2007,,0,0,,0,0.0,0.98,,,2.11,0.0,,,
USS0020L06S,Echo Peak,38.85,-120.08,2337.8,2007,43,164,,0,87,,2.20,82,7095,34.98,,45.3,53.6,37.1
USC00047672,SALINAS DAM,35.3372,-120.5038,424.3,2007,,0,0,,0,0.0,2.78,,,11.06,0.0,,,
USR0000CMNC,MONTECITO CALIFORNIA,34.4614,-119.6481,457.2,2007,1351,,,33,,,,105,1498,,,64.1,73.3,54.9
USR0000CWAL,WALKER PASS CALIFORNIA,35.6647,-118.0569,1698.3,2007,1420,,,10,,,,106,3421,,,58.9,72.2,45.6
USR0000CWAK,WALKER CALIFORNIA,38.5653,-119.4592,1658.1,2007,1098,,,0,,,,99,4840,,,54.7,67.2,42.1
USC00045378,MARTINEZ WATER PLANT,38.0131,-122.1142,12.2,2007,744,0,0,20,0,0.0,1.08,103,2715,10.59,0.0,59.6,73.5,45.8
USR0000CWAR,WARM SPRINGS CALIFORNIA,34.5958,-118.5786,1502.7,2007,1621,,,18,,,,104,2867,,,61.4,71.8,51.0
USS0019L42S,Summit Meadow,38.4,-119.54,2838.6,2007,8,166,,-11,56,,1.80,81,8638,16.37,,41.3,50.3,32.4
USW00053119,HANFORD MUNICIPAL AIRPORT,36.31889,-119.62889,75.9,2007,1744,,,19,,,0.51,110,2616,4.02,,62.6,77.3,47.9
USR0000CQUA,QUARTZ HILL CALIFORNIA,41.5992,-122.9336,1287.8,2007,867,,,13,,,,103,4842,,,53.4,65.3,41.6
USR0000CMLR,MALLORY RIDGE CALIFORNIA,37.8172,-121.7789,621.8,2007,1011,,,27,,,,102,,,,59.3,68.3,50.4
USC00040931,BOCA,39.3886,-120.0936,1699.3,2007,41,61,17,-10,35,24.0,,100,,,95.7,43.8,63.9,23.7
USR0000CLKL,LOWER KLAMATH CALIFORNIA,41.9992,-121.7003,1249.1,2007,163,,,4,,,,97,6590,,,46.7,61.0,32.4
USW00053120,RAMONA AIRPORT,33.0375,-116.91583,424.6,2007,893,,,16,,,2.53,108,2461,8.63,,60.6,76.7,44.5
USW00053121,OCEANSIDE MUNICIPAL AIRPORT,33.21944,-117.34944,8.5,2007,429,,,25,,,2.69,93,1817,8.65,,61.2,71.3,51.1
USC00044176,HUNTINGTON LAKE,37.2275,-119.22056,2139.7,2007,,,,,,,1.80,,6957,18.02,,,,
USC00044297,IRON MOUNTAIN,34.1472,-115.1219,281.0,2007,,0,0,,0,0.0,1.46,121,,4.22,0.0,,89.4,
USC00049866,YREKA,41.7036,-122.6408,800.1,2007,667,,2,7,,12.5,1.50,106,,14.75,16.9,52.0,67.5,36.4
USC00045026,LODGEPOLE,36.6044,-118.7325,2052.8,2007,,139,31,,66,24.0,3.17,,,26.69,179.3,,,
USC00046599,PACIFICA 4 SSE,37.59167,-122.47167,144.8,2007,,0,0,39,0,0.0,2.18,,,18.62,0.0,,,51.2
USC00046597,PACIFIC HOUSE,38.7583,-120.503,1051.6,2007,,29,7,,22,12.0,2.71,,,34.06,45.9,,,
USC00046598,PACIFICA 2 S,37.61028,-122.48417,38.1,2007,,0,0,,0,0.0,,,,,0.0,,,
USC00049742,WINTERS,38.5252,-121.9777,41.1,2007,1717,0,0,22,0,0.0,1.72,110,1998,11.96,0.0,64.2,78.8,49.6
USR0000CQUI,QUINCY RD CALIFORNIA,39.9733,-120.9419,1066.8,2007,514,,,10,,,,111,4567,,,53.3,71.7,35.0
USR0000CHAS,HASTINGS CALIFORNIA,36.3886,-121.5517,574.5,2007,515,,,23,,,,99,3064,,,57.6,70.8,44.4
USS0019L41S,Burnside Lake,38.72,-119.89,2477.7,2007,0,171,,-19,73,,2.00,82,9366,24.17,,39.4,52.9,25.8
USR0000CHAY,HAYFORK CALIFORNIA,40.55,-123.165,708.1,2007,536,,,8,,,,110,4575,,,53.3,70.8,35.7
USR0000COPA,OPAL MOUNTAIN CALIFORNIA,35.1542,-117.1756,987.6,2007,2450,,,22,,,,110,2155,,,65.4,77.4,53.5
USC00047581,ROUND MOUNTAIN,40.7955,-121.935,640.1,2007,,4,1,,10,3.0,2.28,,,42.06,3.0,,,
USC00045280,MAMMOTH LAKES RANGER STATION,37.6478,-118.9617,2378.7,2007,,,28,,,12.0,,90,,,121.9,,57.8,
USR0000CBVR,BEAVER CAMP LOC CALIFORNIA,38.4883,-120.325,1524.0,2007,1045,,,15,,,,101,3524,,,57.9,70.4,45.4
USR0000CHAW,HAWKEYE CALIFORNIA,38.7817,-122.9169,609.6,2007,788,,,30,,,,96,2949,,,58.6,67.1,50.2
USC00046370,OCCIDENTAL,38.3858,-122.9661,263.7,2007,,,0,,,0.0,,,,,0.0,,,
USC00041912,COLFAX,39.0911,-120.948,725.4,2007,1029,,4,18,,3.0,2.55,105,3634,30.66,7.0,57.2,68.6,45.9
USR0000CLIN,LINCOLN CALIFORNIA,38.8825,-121.2683,61.0,2007,1571,,,20,,,,112,2450,,,62.5,77.9,47.1
USR0000CRUT,RUTH CALIFORNIA,40.2506,-123.3158,832.7,2007,326,,,12,,,,104,4538,,,52.9,69.7,36.0
USR0000CJER,JERSEYDALE CALIFORNIA,37.5436,-119.8386,1188.7,2007,1466,,,16,,,,106,3393,,,59.4,72.0,46.7
USC00047339,REDWOOD CITY,37.4767,-122.2386,9.4,2007,,0,0,,0,0.0,0.64,,,8.26,0.0,,,
USC00040943,BODIE CALIFORNIA STATE HISTORIC PARK,38.2119,-119.0142,2551.2,2007,,,,-26,,,1.22,89,,8.46,,38.9,59.2,18.7
USR0000CPRD,PANOCHE ROAD CALIFORNIA,36.7269,-120.7658,619.4,2007,1787,,,26,,,,101,2444,,,62.9,70.9,54.8
USC00045032,LODI,38.1061,-121.2877,12.2,2007,,0,0,,0,0.0,1.30,,,9.50,0.0,,,
USC00046006,MOUNT WILSON CBS,34.2308,-118.0711,1740.4,2007,,0,0,,0,0.0,1.26,,,9.54,0.0,,,
