Good,Moderate,Unhealthy for Sensitive Groups,Unhealthy,Very Unhealthy,AQI 90th Percentile,AQI Median,# Days CO,# Days NO2,# Days O3,# Days SO2,# Days PM2.5,# Days PM10,Area burned percent,Population,Persons under 5 years percent,Persons under 18 years percent,Persons 65 years and over percent,Female persons percent,White alone percent,Black or African American alone percent,American Indian and Alaska Native alone percent,Asian alone percent,Native Hawaiian and Other Pacific Islander alone percent,Two or More Races percent,Hispanic or Latino percent,White alone  not Hispanic or Latino percent,Foreign born persons percent,Persons per household,High school graduate or higher percent of persons age 25 years+,Bachelor's degree or higher percent of persons age 25 years+,Persons  without health insurance  under age 65 years percent,Median household income (in 2015 dollars),Persons in poverty percent,Population per square mile,Land area in square miles,Adult smokers (%),Second-hand smoke (%),Adult obese (%),Unemployment (%),Medicare (%),Medi-Cal (%),Private (%),Other (%),Radon Zone,Population near busy roads (%)
0.837016574586,0.162983425414,0.0,0.0,0.0,55.0,35.0,0.0,0.00828729281768,0.588397790055,0.0,0.400552486188,0.00276243093923,0.0304355533508,135727,5.4,19.5,16.1,50.1,83.6,1.4,6.2,2.9,0.3,5.5,11.1,74.9,5.8,2.47,89.8,28.0,14.9,42197,20.9,37.7,3567.99,17.4,4.9,27.6,11.0,19.54,51.1,15.23,14.13,3,24.0
0.863387978142,0.136612021858,0.0,0.0,0.0,52.0,35.5,0.0,0.0,0.53825136612,0.0,0.46174863388,0.0,0.00945910722844,135727,5.4,19.5,16.1,50.1,83.6,1.4,6.2,2.9,0.3,5.5,11.1,74.9,5.8,2.47,89.8,28.0,14.9,42197,20.9,37.7,3567.99,17.4,4.9,27.6,11.0,19.54,51.1,15.23,14.13,3,24.0
0.871232876712,0.128767123288,0.0,0.0,0.0,54.0,33.0,0.0,0.0027397260274,0.504109589041,0.0027397260274,0.484931506849,0.00547945205479,0.0146703746367,135727,5.4,19.5,16.1,50.1,83.6,1.4,6.2,2.9,0.3,5.5,11.1,74.9,5.8,2.47,89.8,28.0,14.9,42197,20.9,37.7,3567.99,17.4,4.9,27.6,11.0,19.54,51.1,15.23,14.13,3,24.0
0.652054794521,0.33698630137,0.0109589041096,0.0,0.0,64.0,38.0,0.0,0.0,0.295890410959,0.0,0.654794520548,0.0493150684932,0.0261001292044,135727,5.4,19.5,16.1,50.1,83.6,1.4,6.2,2.9,0.3,5.5,11.1,74.9,5.8,2.47,89.8,28.0,14.9,42197,20.9,37.7,3567.99,17.4,4.9,27.6,11.0,19.54,51.1,15.23,14.13,3,24.0
0.909589041096,0.0904109589041,0.0,0.0,0.0,49.0,32.0,0.0,0.0,0.709589041096,0.0,0.243835616438,0.0465753424658,0.160060356111,135727,5.4,19.5,16.1,50.1,83.6,1.4,6.2,2.9,0.3,5.5,11.1,74.9,5.8,2.47,89.8,28.0,14.9,42197,20.9,37.7,3567.99,17.4,4.9,27.6,11.0,19.54,51.1,15.23,14.13,3,24.0
0.52602739726,0.383561643836,0.0876712328767,0.0027397260274,0.0,93.0,49.0,0.0219178082192,0.153424657534,0.649315068493,0.0,0.156164383562,0.0191780821918,0.0,180191,8.5,28.4,12.5,49.0,89.7,3.5,2.6,2.4,0.2,1.7,82.7,11.9,32.6,3.61,66.3,14.1,16.0,41079,24.3,41.8,4176.6,12.6,3.8,41.7,28.2,11.55,43.5,38.48,6.47,3,27.0
0.472677595628,0.420765027322,0.0928961748634,0.0109289617486,0.00273224043716,101.0,51.5,0.00546448087432,0.155737704918,0.633879781421,0.0,0.16393442623,0.0409836065574,0.0,180191,8.5,28.4,12.5,49.0,89.7,3.5,2.6,2.4,0.2,1.7,82.7,11.9,32.6,3.61,66.3,14.1,16.0,41079,24.3,41.8,4176.6,12.6,3.8,41.7,28.2,11.55,43.5,38.48,6.47,3,27.0
0.416438356164,0.476712328767,0.0958904109589,0.00821917808219,0.0027397260274,101.0,56.0,0.0027397260274,0.0849315068493,0.517808219178,0.0,0.117808219178,0.276712328767,0.0,180191,8.5,28.4,12.5,49.0,89.7,3.5,2.6,2.4,0.2,1.7,82.7,11.9,32.6,3.61,66.3,14.1,16.0,41079,24.3,41.8,4176.6,12.6,3.8,41.7,28.2,11.55,43.5,38.48,6.47,3,27.0
0.12602739726,0.72602739726,0.123287671233,0.013698630137,0.0109589041096,112.0,67.0,0.0,0.0027397260274,0.282191780822,0.0,0.465753424658,0.249315068493,0.0,180191,8.5,28.4,12.5,49.0,89.7,3.5,2.6,2.4,0.2,1.7,82.7,11.9,32.6,3.61,66.3,14.1,16.0,41079,24.3,41.8,4176.6,12.6,3.8,41.7,28.2,11.55,43.5,38.48,6.47,3,27.0
0.238356164384,0.646575342466,0.106849315068,0.00821917808219,0.0,105.0,63.0,0.0,0.0109589041096,0.38904109589,0.0,0.372602739726,0.227397260274,0.0,180191,8.5,28.4,12.5,49.0,89.7,3.5,2.6,2.4,0.2,1.7,82.7,11.9,32.6,3.61,66.3,14.1,16.0,41079,24.3,41.8,4176.6,12.6,3.8,41.7,28.2,11.55,43.5,38.48,6.47,3,27.0
0.47397260274,0.4,0.0904109589041,0.013698630137,0.0219178082192,105.0,51.0,0.0,0.0,0.758904109589,0.0,0.0986301369863,0.142465753425,0.100540793134,18260,6.1,20.6,22.1,50.1,81.2,1.0,12.9,1.7,0.1,3.2,20.9,64.3,10.1,2.23,87.6,23.9,13.4,45955,12.4,1.8,10180.88,16.9,8.0,18.7,9.1,16.3,47.83,29.35,6.52,2,8.4
0.55737704918,0.363387978142,0.0409836065574,0.0109289617486,0.0273224043716,93.0,48.0,0.0,0.0,0.751366120219,0.0,0.0300546448087,0.218579234973,0.000322295322212,18260,6.1,20.6,22.1,50.1,81.2,1.0,12.9,1.7,0.1,3.2,20.9,64.3,10.1,2.23,87.6,23.9,13.4,45955,12.4,1.8,10180.88,16.9,8.0,18.7,9.1,16.3,47.83,29.35,6.52,2,8.4
0.632876712329,0.309589041096,0.027397260274,0.0191780821918,0.0109589041096,86.0,46.0,0.0,0.0,0.775342465753,0.0,0.0767123287671,0.147945205479,0.00672215957756,18260,6.1,20.6,22.1,50.1,81.2,1.0,12.9,1.7,0.1,3.2,20.9,64.3,10.1,2.23,87.6,23.9,13.4,45955,12.4,1.8,10180.88,16.9,8.0,18.7,9.1,16.3,47.83,29.35,6.52,2,8.4
0.638356164384,0.320547945205,0.0164383561644,0.013698630137,0.0109589041096,83.0,47.0,0.0,0.0,0.794520547945,0.0,0.0876712328767,0.117808219178,0.00210259329252,18260,6.1,20.6,22.1,50.1,81.2,1.0,12.9,1.7,0.1,3.2,20.9,64.3,10.1,2.23,87.6,23.9,13.4,45955,12.4,1.8,10180.88,16.9,8.0,18.7,9.1,16.3,47.83,29.35,6.52,2,8.4
0.556164383562,0.386301369863,0.0328767123288,0.0164383561644,0.00821917808219,90.0,48.0,0.0,0.0,0.778082191781,0.0,0.0849315068493,0.13698630137,0.107462468863,18260,6.1,20.6,22.1,50.1,81.2,1.0,12.9,1.7,0.1,3.2,20.9,64.3,10.1,2.23,87.6,23.9,13.4,45955,12.4,1.8,10180.88,16.9,8.0,18.7,9.1,16.3,47.83,29.35,6.52,2,8.4
0.178082191781,0.438356164384,0.27397260274,0.109589041096,0.0,151.0,84.0,0.0,0.0027397260274,0.572602739726,0.0,0.41095890411,0.013698630137,0.0,882176,8.2,29.2,10.1,48.7,82.6,6.3,2.6,5.1,0.3,3.1,52.2,35.4,20.3,3.21,73.4,15.4,14.5,49026,21.9,103.3,8131.92,18.1,5.5,33.2,14.4,11.04,64.86,14.97,9.12,2,38.4
0.174863387978,0.437158469945,0.251366120219,0.133879781421,0.00273224043716,154.0,84.0,0.0,0.0,0.592896174863,0.0,0.396174863388,0.0109289617486,0.0,882176,8.2,29.2,10.1,48.7,82.6,6.3,2.6,5.1,0.3,3.1,52.2,35.4,20.3,3.21,73.4,15.4,14.5,49026,21.9,103.3,8131.92,18.1,5.5,33.2,14.4,11.04,64.86,14.97,9.12,2,38.4
0.0958904109589,0.531506849315,0.284931506849,0.0849315068493,0.0027397260274,148.0,89.0,0.0,0.0,0.476712328767,0.0,0.515068493151,0.00821917808219,0.0,882176,8.2,29.2,10.1,48.7,82.6,6.3,2.6,5.1,0.3,3.1,52.2,35.4,20.3,3.21,73.4,15.4,14.5,49026,21.9,103.3,8131.92,18.1,5.5,33.2,14.4,11.04,64.86,14.97,9.12,2,38.4
0.0876712328767,0.47397260274,0.320547945205,0.115068493151,0.0027397260274,154.0,97.0,0.0,0.0,0.621917808219,0.0,0.356164383562,0.0219178082192,0.0,882176,8.2,29.2,10.1,48.7,82.6,6.3,2.6,5.1,0.3,3.1,52.2,35.4,20.3,3.21,73.4,15.4,14.5,49026,21.9,103.3,8131.92,18.1,5.5,33.2,14.4,11.04,64.86,14.97,9.12,2,38.4
0.120547945205,0.545205479452,0.254794520548,0.0767123287671,0.0027397260274,146.0,84.0,0.0,0.0027397260274,0.621917808219,0.0,0.364383561644,0.0109589041096,0.0,882176,8.2,29.2,10.1,48.7,82.6,6.3,2.6,5.1,0.3,3.1,52.2,35.4,20.3,3.21,73.4,15.4,14.5,49026,21.9,103.3,8131.92,18.1,5.5,33.2,14.4,11.04,64.86,14.97,9.12,2,38.4
0.298630136986,0.476712328767,0.183561643836,0.041095890411,0.0,129.0,71.0,0.0,0.0,0.545205479452,0.0,0.435616438356,0.0191780821918,0.00539793582934,150965,7.8,27.4,9.4,44.8,81.3,7.2,3.0,4.5,0.3,3.6,53.6,33.2,18.6,3.19,72.2,13.4,14.3,46481,22.4,110.1,1389.42,14.8,2.9,36.6,14.6,9.36,61.58,18.48,10.57,3,17.9
0.319672131148,0.5,0.16393442623,0.016393442623,0.0,114.0,66.0,0.0,0.0,0.571038251366,0.0,0.374316939891,0.0546448087432,0.00584776381512,150965,7.8,27.4,9.4,44.8,81.3,7.2,3.0,4.5,0.3,3.6,53.6,33.2,18.6,3.19,72.2,13.4,14.3,46481,22.4,110.1,1389.42,14.8,2.9,36.6,14.6,9.36,61.58,18.48,10.57,3,17.9
0.208219178082,0.531506849315,0.219178082192,0.041095890411,0.0,130.0,77.0,0.0,0.0,0.534246575342,0.0,0.342465753425,0.123287671233,0.000674741978667,150965,7.8,27.4,9.4,44.8,81.3,7.2,3.0,4.5,0.3,3.6,53.6,33.2,18.6,3.19,72.2,13.4,14.3,46481,22.4,110.1,1389.42,14.8,2.9,36.6,14.6,9.36,61.58,18.48,10.57,3,17.9
0.232876712329,0.556164383562,0.142465753425,0.0684931506849,0.0,126.0,71.0,0.0,0.0,0.545205479452,0.0,0.323287671233,0.131506849315,0.000674741978667,150965,7.8,27.4,9.4,44.8,81.3,7.2,3.0,4.5,0.3,3.6,53.6,33.2,18.6,3.19,72.2,13.4,14.3,46481,22.4,110.1,1389.42,14.8,2.9,36.6,14.6,9.36,61.58,18.48,10.57,3,17.9
0.246575342466,0.561643835616,0.164383561644,0.027397260274,0.0,119.0,71.0,0.0,0.0,0.528767123288,0.0,0.367123287671,0.104109589041,0.000224913992889,150965,7.8,27.4,9.4,44.8,81.3,7.2,3.0,4.5,0.3,3.6,53.6,33.2,18.6,3.19,72.2,13.4,14.3,46481,22.4,110.1,1389.42,14.8,2.9,36.6,14.6,9.36,61.58,18.48,10.57,3,17.9
0.983561643836,0.0164383561644,0.0,0.0,0.0,44.0,34.0,0.0,0.0,0.997260273973,0.0,0.0027397260274,0.0,0.0103216576731,64591,5.9,20.5,21.3,50.1,87.6,2.1,4.1,1.4,0.3,4.6,19.6,71.5,9.0,2.34,84.4,16.0,15.9,35578,20.5,51.5,1256.46,26.2,8.9,26.4,15.6,21.78,53.53,13.07,11.62,3,7.6
0.92817679558,0.0635359116022,0.00828729281768,0.0,0.0,47.0,35.0,0.0,0.0,0.994475138122,0.0,0.00552486187845,0.0,1.03900541999,64591,5.9,20.5,21.3,50.1,87.6,2.1,4.1,1.4,0.3,4.6,19.6,71.5,9.0,2.34,84.4,16.0,15.9,35578,20.5,51.5,1256.46,26.2,8.9,26.4,15.6,21.78,53.53,13.07,11.62,3,7.6
0.975274725275,0.0247252747253,0.0,0.0,0.0,44.0,33.0,0.0,0.0,0.994505494505,0.0,0.00549450549451,0.0,0.108190869586,64591,5.9,20.5,21.3,50.1,87.6,2.1,4.1,1.4,0.3,4.6,19.6,71.5,9.0,2.34,84.4,16.0,15.9,35578,20.5,51.5,1256.46,26.2,8.9,26.4,15.6,21.78,53.53,13.07,11.62,3,7.6
0.941176470588,0.0588235294118,0.0,0.0,0.0,48.0,38.0,0.0,0.0,0.985994397759,0.0,0.0112044817927,0.00280112044818,0.0426545612276,64591,5.9,20.5,21.3,50.1,87.6,2.1,4.1,1.4,0.3,4.6,19.6,71.5,9.0,2.34,84.4,16.0,15.9,35578,20.5,51.5,1256.46,26.2,8.9,26.4,15.6,21.78,53.53,13.07,11.62,3,7.6
0.96694214876,0.030303030303,0.00275482093664,0.0,0.0,47.0,36.0,0.0,0.0,0.994490358127,0.0,0.00550964187328,0.0,21.3706813189,64591,5.9,20.5,21.3,50.1,87.6,2.1,4.1,1.4,0.3,4.6,19.6,71.5,9.0,2.34,84.4,16.0,15.9,35578,20.5,51.5,1256.46,26.2,8.9,26.4,15.6,21.78,53.53,13.07,11.62,3,7.6
0.0465753424658,0.621917808219,0.224657534247,0.0986301369863,0.00821917808219,151.0,80.0,0.0,0.0602739726027,0.438356164384,0.0,0.498630136986,0.0027397260274,0.0,10170292,6.3,22.4,12.6,50.7,71.1,9.1,1.5,15.0,0.4,3.0,48.4,26.6,34.7,3.02,77.3,30.3,17.4,56196,16.7,2419.6,4057.88,13.2,6.7,24.7,11.6,10.97,50.06,26.86,12.1,2,79.8
0.0901639344262,0.554644808743,0.254098360656,0.0956284153005,0.00546448087432,151.0,83.0,0.0,0.051912568306,0.48087431694,0.0,0.46174863388,0.00546448087432,0.0,10170292,6.3,22.4,12.6,50.7,71.1,9.1,1.5,15.0,0.4,3.0,48.4,26.6,34.7,3.02,77.3,30.3,17.4,56196,16.7,2419.6,4057.88,13.2,6.7,24.7,11.6,10.97,50.06,26.86,12.1,2,79.8
0.0602739726027,0.665753424658,0.205479452055,0.0684931506849,0.0,140.0,77.0,0.0,0.0547945205479,0.479452054795,0.0,0.457534246575,0.00821917808219,0.0,10170292,6.3,22.4,12.6,50.7,71.1,9.1,1.5,15.0,0.4,3.0,48.4,26.6,34.7,3.02,77.3,30.3,17.4,56196,16.7,2419.6,4057.88,13.2,6.7,24.7,11.6,10.97,50.06,26.86,12.1,2,79.8
0.0630136986301,0.641095890411,0.219178082192,0.0712328767123,0.00547945205479,143.0,80.0,0.0,0.0493150684932,0.46301369863,0.0,0.476712328767,0.0109589041096,0.0,10170292,6.3,22.4,12.6,50.7,71.1,9.1,1.5,15.0,0.4,3.0,48.4,26.6,34.7,3.02,77.3,30.3,17.4,56196,16.7,2419.6,4057.88,13.2,6.7,24.7,11.6,10.97,50.06,26.86,12.1,2,79.8
0.0712328767123,0.567123287671,0.260273972603,0.0986301369863,0.0027397260274,151.0,79.0,0.0,0.0657534246575,0.504109589041,0.0,0.424657534247,0.00547945205479,0.0,10170292,6.3,22.4,12.6,50.7,71.1,9.1,1.5,15.0,0.4,3.0,48.4,26.6,34.7,3.02,77.3,30.3,17.4,56196,16.7,2419.6,4057.88,13.2,6.7,24.7,11.6,10.97,50.06,26.86,12.1,2,79.8
0.169863013699,0.616438356164,0.172602739726,0.041095890411,0.0,133.0,71.0,0.0,0.0,0.383561643836,0.0,0.6,0.0164383561644,0.0513261147272,154998,7.6,27.5,13.1,51.8,85.9,4.3,4.5,2.6,0.3,2.5,56.7,35.1,21.6,3.35,70.8,13.3,17.4,45073,22.6,70.6,2137.07,15.2,7.1,34.4,13.7,9.18,68.78,16.63,5.41,2,13.9
0.27868852459,0.5,0.191256830601,0.0300546448087,0.0,129.0,64.0,0.0,0.0,0.560109289617,0.0,0.418032786885,0.0218579234973,0.0137454552261,154998,7.6,27.5,13.1,51.8,85.9,4.3,4.5,2.6,0.3,2.5,56.7,35.1,21.6,3.35,70.8,13.3,17.4,45073,22.6,70.6,2137.07,15.2,7.1,34.4,13.7,9.18,68.78,16.63,5.41,2,13.9
0.180821917808,0.616438356164,0.175342465753,0.027397260274,0.0,119.0,71.0,0.0,0.0,0.517808219178,0.0,0.46301369863,0.0191780821918,0.0843005844451,154998,7.6,27.5,13.1,51.8,85.9,4.3,4.5,2.6,0.3,2.5,56.7,35.1,21.6,3.35,70.8,13.3,17.4,45073,22.6,70.6,2137.07,15.2,7.1,34.4,13.7,9.18,68.78,16.63,5.41,2,13.9
0.260273972603,0.534246575342,0.164383561644,0.041095890411,0.0,126.0,67.0,0.0,0.0,0.597260273973,0.0,0.372602739726,0.0301369863014,0.0729678952959,154998,7.6,27.5,13.1,51.8,85.9,4.3,4.5,2.6,0.3,2.5,56.7,35.1,21.6,3.35,70.8,13.3,17.4,45073,22.6,70.6,2137.07,15.2,7.1,34.4,13.7,9.18,68.78,16.63,5.41,2,13.9
0.298630136986,0.572602739726,0.117808219178,0.0109589041096,0.0,105.0,63.0,0.0,0.0,0.6,0.0,0.350684931507,0.0493150684932,0.084154356198,154998,7.6,27.5,13.1,51.8,85.9,4.3,4.5,2.6,0.3,2.5,56.7,35.1,21.6,3.35,70.8,13.3,17.4,45073,22.6,70.6,2137.07,15.2,7.1,34.4,13.7,9.18,68.78,16.63,5.41,2,13.9
0.764383561644,0.232876712329,0.0027397260274,0.0,0.0,59.0,39.0,0.0,0.041095890411,0.287671232877,0.0,0.668493150685,0.0027397260274,0.0,261221,4.8,20.5,20.0,51.2,85.8,2.9,1.0,6.2,0.2,3.8,16.0,71.9,18.2,2.41,92.9,55.8,8.7,93257,7.5,485.1,520.31,5.5,4.6,13.9,7.8,21.93,34.37,33.9,9.8,3,40.2
0.871584699454,0.128415300546,0.0,0.0,0.0,52.0,35.0,0.0,0.0409836065574,0.404371584699,0.0,0.554644808743,0.0,0.0,261221,4.8,20.5,20.0,51.2,85.8,2.9,1.0,6.2,0.2,3.8,16.0,71.9,18.2,2.41,92.9,55.8,8.7,93257,7.5,485.1,520.31,5.5,4.6,13.9,7.8,21.93,34.37,33.9,9.8,3,40.2
0.695054945055,0.299450549451,0.00549450549451,0.0,0.0,61.0,40.0,0.0,0.010989010989,0.184065934066,0.0,0.804945054945,0.0,0.0,261221,4.8,20.5,20.0,51.2,85.8,2.9,1.0,6.2,0.2,3.8,16.0,71.9,18.2,2.41,92.9,55.8,8.7,93257,7.5,485.1,520.31,5.5,4.6,13.9,7.8,21.93,34.37,33.9,9.8,3,40.2
0.715068493151,0.282191780822,0.0027397260274,0.0,0.0,61.0,43.0,0.0,0.0164383561644,0.131506849315,0.0,0.852054794521,0.0,0.0,261221,4.8,20.5,20.0,51.2,85.8,2.9,1.0,6.2,0.2,3.8,16.0,71.9,18.2,2.41,92.9,55.8,8.7,93257,7.5,485.1,520.31,5.5,4.6,13.9,7.8,21.93,34.37,33.9,9.8,3,40.2
0.78021978022,0.214285714286,0.00549450549451,0.0,0.0,61.0,36.0,0.0,0.043956043956,0.467032967033,0.0,0.486263736264,0.00274725274725,0.0,261221,4.8,20.5,20.0,51.2,85.8,2.9,1.0,6.2,0.2,3.8,16.0,71.9,18.2,2.41,92.9,55.8,8.7,93257,7.5,485.1,520.31,5.5,4.6,13.9,7.8,21.93,34.37,33.9,9.8,3,40.2
0.578082191781,0.345205479452,0.0767123287671,0.0,0.0,97.0,48.0,0.0,0.0,0.808219178082,0.0,0.186301369863,0.00547945205479,0.0120787951574,17531,4.2,16.4,25.2,49.4,89.8,1.1,3.4,1.6,0.2,3.9,11.2,80.5,6.5,2.29,89.5,22.1,12.6,47681,15.2,12.6,1448.82,16.9,8.0,18.7,10.6,40.0,16.67,36.67,6.67,2,0.0
0.459016393443,0.415300546448,0.120218579235,0.00546448087432,0.0,105.0,54.0,0.0,0.0,0.825136612022,0.0,0.174863387978,0.0,0.188731174335,17531,4.2,16.4,25.2,49.4,89.8,1.1,3.4,1.6,0.2,3.9,11.2,80.5,6.5,2.29,89.5,22.1,12.6,47681,15.2,12.6,1448.82,16.9,8.0,18.7,10.6,40.0,16.67,36.67,6.67,2,0.0
0.484931506849,0.454794520548,0.0575342465753,0.0,0.0027397260274,90.0,51.0,0.0,0.0,0.769863013699,0.0,0.221917808219,0.00821917808219,0.0142357228641,17531,4.2,16.4,25.2,49.4,89.8,1.1,3.4,1.6,0.2,3.9,11.2,80.5,6.5,2.29,89.5,22.1,12.6,47681,15.2,12.6,1448.82,16.9,8.0,18.7,10.6,40.0,16.67,36.67,6.67,2,0.0
0.534246575342,0.391780821918,0.0712328767123,0.0027397260274,0.0,93.0,49.0,0.0,0.0,0.827397260274,0.0,0.161643835616,0.0109589041096,0.0568350450712,17531,4.2,16.4,25.2,49.4,89.8,1.1,3.4,1.6,0.2,3.9,11.2,80.5,6.5,2.29,89.5,22.1,12.6,47681,15.2,12.6,1448.82,16.9,8.0,18.7,10.6,40.0,16.67,36.67,6.67,2,0.0
0.654794520548,0.315068493151,0.0164383561644,0.0109589041096,0.0027397260274,84.0,46.0,0.0,0.0,0.884931506849,0.0,0.0904109589041,0.0246575342466,0.0121866415428,17531,4.2,16.4,25.2,49.4,89.8,1.1,3.4,1.6,0.2,3.9,11.2,80.5,6.5,2.29,89.5,22.1,12.6,47681,15.2,12.6,1448.82,16.9,8.0,18.7,10.6,40.0,16.67,36.67,6.67,2,0.0
0.806094182825,0.193905817175,0.0,0.0,0.0,56.0,39.0,0.0,0.0,0.0609418282548,0.0,0.883656509695,0.0554016620499,0.0341345961886,87649,6.0,21.7,19.8,50.2,86.3,1.0,6.3,2.2,0.2,3.9,24.5,65.8,12.7,2.51,86.8,23.7,15.8,42980,20.3,25.1,3506.34,13.0,8.0,26.5,10.5,12.9,17.63,59.57,9.89,3,16.6
0.879551820728,0.120448179272,0.0,0.0,0.0,52.0,33.0,0.0,0.0,0.554621848739,0.0,0.425770308123,0.0196078431373,0.237649871376,87649,6.0,21.7,19.8,50.2,86.3,1.0,6.3,2.2,0.2,3.9,24.5,65.8,12.7,2.51,86.8,23.7,15.8,42980,20.3,25.1,3506.34,13.0,8.0,26.5,10.5,12.9,17.63,59.57,9.89,3,16.6
0.83081570997,0.16918429003,0.0,0.0,0.0,59.0,28.0,0.0,0.0,0.151057401813,0.0,0.356495468278,0.492447129909,0.0310152466675,87649,6.0,21.7,19.8,50.2,86.3,1.0,6.3,2.2,0.2,3.9,24.5,65.8,12.7,2.51,86.8,23.7,15.8,42980,20.3,25.1,3506.34,13.0,8.0,26.5,10.5,12.9,17.63,59.57,9.89,3,16.6
0.8,0.2,0.0,0.0,0.0,58.0,38.0,0.0,0.0,0.427397260274,0.0,0.569863013699,0.0027397260274,0.58853213037,87649,6.0,21.7,19.8,50.2,86.3,1.0,6.3,2.2,0.2,3.9,24.5,65.8,12.7,2.51,86.8,23.7,15.8,42980,20.3,25.1,3506.34,13.0,8.0,26.5,10.5,12.9,17.63,59.57,9.89,3,16.6
0.827397260274,0.161643835616,0.00547945205479,0.00547945205479,0.0,55.0,38.0,0.0,0.0,0.345205479452,0.0,0.654794520548,0.0,0.01622061751,87649,6.0,21.7,19.8,50.2,86.3,1.0,6.3,2.2,0.2,3.9,24.5,65.8,12.7,2.51,86.8,23.7,15.8,42980,20.3,25.1,3506.34,13.0,8.0,26.5,10.5,12.9,17.63,59.57,9.89,3,16.6
0.339779005525,0.494475138122,0.160220994475,0.00552486187845,0.0,115.0,64.0,0.0,0.00276243093923,0.486187845304,0.0,0.511049723757,0.0,0.112808596516,268455,8.0,29.9,10.6,49.5,81.9,4.1,2.5,8.1,0.4,3.1,58.2,28.9,25.5,3.32,67.9,13.1,14.9,42462,25.9,132.2,1934.97,15.6,7.0,34.1,17.2,48.46,33.6,12.37,5.57,3,28.4
0.448087431694,0.459016393443,0.0901639344262,0.00273224043716,0.0,97.0,53.0,0.0,0.0,0.642076502732,0.0,0.349726775956,0.00819672131148,0.0368222763144,268455,8.0,29.9,10.6,49.5,81.9,4.1,2.5,8.1,0.4,3.1,58.2,28.9,25.5,3.32,67.9,13.1,14.9,42462,25.9,132.2,1934.97,15.6,7.0,34.1,17.2,48.46,33.6,12.37,5.57,3,28.4
0.381868131868,0.486263736264,0.118131868132,0.0137362637363,0.0,112.0,58.0,0.0,0.00274725274725,0.53021978022,0.0,0.458791208791,0.00824175824176,0.0230946733024,268455,8.0,29.9,10.6,49.5,81.9,4.1,2.5,8.1,0.4,3.1,58.2,28.9,25.5,3.32,67.9,13.1,14.9,42462,25.9,132.2,1934.97,15.6,7.0,34.1,17.2,48.46,33.6,12.37,5.57,3,28.4
0.406593406593,0.434065934066,0.153846153846,0.00549450549451,0.0,113.0,60.0,0.0,0.00549450549451,0.673076923077,0.0,0.315934065934,0.00549450549451,0.00314927363215,268455,8.0,29.9,10.6,49.5,81.9,4.1,2.5,8.1,0.4,3.1,58.2,28.9,25.5,3.32,67.9,13.1,14.9,42462,25.9,132.2,1934.97,15.6,7.0,34.1,17.2,48.46,33.6,12.37,5.57,3,28.4
0.38904109589,0.487671232877,0.112328767123,0.0109589041096,0.0,105.0,58.0,0.0,0.0,0.586301369863,0.0,0.41095890411,0.0027397260274,0.305964045954,268455,8.0,29.9,10.6,49.5,81.9,4.1,2.5,8.1,0.4,3.1,58.2,28.9,25.5,3.32,67.9,13.1,14.9,42462,25.9,132.2,1934.97,15.6,7.0,34.1,17.2,48.46,33.6,12.37,5.57,3,28.4
0.857534246575,0.0931506849315,0.0109589041096,0.0027397260274,0.0356164383562,57.0,16.0,0.0,0.0,0.0,0.0,0.0520547945205,0.947945205479,0.0,13909,5.1,19.2,12.9,46.6,91.3,0.9,2.9,1.8,0.5,2.6,27.7,65.6,16.7,2.82,84.9,32.3,16.5,56944,11.2,4.7,3048.98,16.9,8.0,18.7,9.0,6.12,44.9,24.49,24.49,2,11.9
0.890710382514,0.0437158469945,0.0136612021858,0.0136612021858,0.0382513661202,54.0,17.0,0.0,0.0,0.0,0.0,0.0655737704918,0.934426229508,0.0,13909,5.1,19.2,12.9,46.6,91.3,0.9,2.9,1.8,0.5,2.6,27.7,65.6,16.7,2.82,84.9,32.3,16.5,56944,11.2,4.7,3048.98,16.9,8.0,18.7,9.0,6.12,44.9,24.49,24.49,2,11.9
0.852054794521,0.117808219178,0.0164383561644,0.0027397260274,0.0109589041096,58.0,19.0,0.0,0.0,0.0,0.0,0.0438356164384,0.956164383562,0.0,13909,5.1,19.2,12.9,46.6,91.3,0.9,2.9,1.8,0.5,2.6,27.7,65.6,16.7,2.82,84.9,32.3,16.5,56944,11.2,4.7,3048.98,16.9,8.0,18.7,9.0,6.12,44.9,24.49,24.49,2,11.9
0.912328767123,0.0547945205479,0.0027397260274,0.00821917808219,0.0219178082192,44.0,15.0,0.0,0.0,0.0,0.0,0.0821917808219,0.917808219178,0.0,13909,5.1,19.2,12.9,46.6,91.3,0.9,2.9,1.8,0.5,2.6,27.7,65.6,16.7,2.82,84.9,32.3,16.5,56944,11.2,4.7,3048.98,16.9,8.0,18.7,9.0,6.12,44.9,24.49,24.49,2,11.9
0.879452054795,0.0684931506849,0.00547945205479,0.0109589041096,0.0356164383562,54.0,14.0,0.0,0.0,0.0,0.0,0.101369863014,0.898630136986,0.0,13909,5.1,19.2,12.9,46.6,91.3,0.9,2.9,1.8,0.5,2.6,27.7,65.6,16.7,2.82,84.9,32.3,16.5,56944,11.2,4.7,3048.98,16.9,8.0,18.7,9.0,6.12,44.9,24.49,24.49,2,11.9
